rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.12440378770141206	-162.07776486854843	C10H8O8S	[M - H]-	GHIZQPZJTBRRLE	InChI=1S/C10H8O8S/c11-7-2-1-6(19(16,17)18)3-5(7)4-8(12)9(13)10(14)15/h1-4,11-12H,(H,14,15)(H,16,17,18)	null	C1=CC(=C(C=C1S(=O)(=O)O)C=C(C(=O)C(=O)O)O)O	-0.263059646	""	KEGG Mine	8589934592
2	1	N/A	-178.2415521938203	C10H8O8S	[M - H]-	BTFPCLDWADJVCK	InChI=1S/C10H8O8S/c11-7(10(14)15)2-1-5-3-6(19(16,17)18)4-8(12)9(5)13/h1-4,12-13H,(H,14,15)(H,16,17,18)	null	C1=C(C=C(C(=C1O)O)C=CC(=O)C(=O)O)S(=O)(=O)O	-0.240686506	""	KEGG Mine	8589934592
3	1	N/A	-203.27042192450264	C10H8O8S	[M - H]-	SKTHBBPZUZUEOH	InChI=1S/C10H8O8S/c11-6-3-4-8(19(16,17)18)9(13)5(6)1-2-7(12)10(14)15/h1-4,11,13H,(H,14,15)(H,16,17,18)	null	C1=CC(=C(C(=C1O)C=CC(=O)C(=O)O)O)S(=O)(=O)O	-0.240686506	""	KEGG Mine	8589934592
4	1	N/A	-206.71396224506967	C10H8O8S	[M - H]-	IBZSYTSRLKRUHX	InChI=1S/C10H8O8S/c11-6(10(14)15)2-1-5-3-9(19(16,17)18)8(13)4-7(5)12/h1-4,12-13H,(H,14,15)(H,16,17,18)	null	C1=C(C(=CC(=C1S(=O)(=O)O)O)O)C=CC(=O)C(=O)O	-0.240686506	""	KEGG Mine	8589934592
5	1	N/A	-208.24092522770405	C10H8O8S	[M - H]-	OHDBOUFEJQHYRP	InChI=1S/C10H8O8S/c11-8-3-2-7(19(15,16)17)5-6(8)1-4-9(12)18-10(13)14/h1-5,11H,(H,13,14)(H,15,16,17)	null	C1=CC(=C(C=C1S(=O)(=O)O)C=CC(=O)OC(=O)O)O	0.379173487	""	KEGG Mine	8589934592
6	1	N/A	-210.18334558291082	C10H8O8S	[M - H]-	JGPZGPHISDQMKX	InChI=1S/C10H8O8S/c1-17-9(15)5-3(7(11)12)4(8(13)14)6(19-5)10(16)18-2/h1-2H3,(H,11,12)(H,13,14)	null	COC(=O)C1=C(C(=C(S1)C(=O)OC)C(=O)O)C(=O)O	1.0	75493007	PubChem:(75493007)	2
7	1	N/A	-225.3686289448084	C10H8O8S	[M - H]-	KUNJGWBMDJKFCO	InChI=1S/C10H8O8S/c11-6-2-1-4(19(15,16)17)3-5(6)8-9(18-8)7(12)10(13)14/h1-3,8-9,11H,(H,13,14)(H,15,16,17)	null	C1=CC(=C(C=C1S(=O)(=O)O)C2C(O2)C(=O)C(=O)O)O	-0.678558767	""	KEGG Mine	8589934592
8	1	N/A	-229.25191814751324	C10H8O8S	[M - H]-	MOHJAZCNYJWAQX	InChI=1S/C10H8O8S/c11-7-2-1-5(19(16,17)18)3-6(7)8(12)4-9(13)10(14)15/h1-4,11-12H,(H,14,15)(H,16,17,18)	null	C1=CC(=C(C=C1S(=O)(=O)O)C(=CC(=O)C(=O)O)O)O	-0.269051015	""	KEGG Mine	8589934592
9	1	N/A	-231.4405421736332	C10H8O8S	[M - H]-	PTKCXOGJTHLMMB	InChI=1S/C10H8O8S/c1-3-5-15-9(11)7-8(10(12)16-6-4-2)18-19(13,14)17-7/h1-2,7-8H,5-6H2	null	C#CCOC(=O)C1C(OS(=O)(=O)O1)C(=O)OCC#C	-0.400000006	134599807	PubChem:(134599807)	2
10	1	N/A	-262.38580848140134	C10H8O8S	[M - H]-	TXJLBFPXESSHAF	InChI=1S/C10H8O8S/c1-16-10-6(18-19(13,14)15)4-5-2-3-7(11)17-9(5)8(10)12/h2-4,12H,1H3,(H,13,14,15)/p-1	null	COC1=C(C=C2C=CC(=O)OC2=C1[O-])OS(=O)(=O)O	0.373043835	""	Natural Products:(UNPD203542)	32768
