rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
18	1	N/A	-141.8012774180065	C9H16O	[M - H]-	FOBAEHIPCFVYAR	InChI=1S/C9H16O/c1-3-4-5-6-7-8-9(2)10/h6-7H,3-5,8H2,1-2H3	4Z-Nonen-2-one	CCCCC=CCC(=O)C	2.4000001	13815776;45085609;71435065	PubChem:(13815776 45085609 71435065)	2
19	1	N/A	-142.14482743515805	C9H16O	[M - H]-	VXGQCFNZJMANLK	InChI=1S/C9H16O/c1-2-9(10)7-8-5-3-4-6-8/h8H,2-7H2,1H3	2-Butanone, 1-cyclopentyl-	CCC(=O)CC1CCCC1	2.5	20163629	PubChem:(20163629)	2
20	1	N/A	-142.24528496942705	C9H16O	[M - H]-	OIYLDISFBUJSNS	InChI=1S/C9H16O/c1-2-3-4-5-6-7-8-9-10/h4-5,9H,2-3,6-8H2,1H3	(5E)-5-Nonenal	CCCC=CCCCC=O	2.29999995	543165;5364375;129776250	PubChem:(543165 5364375 129776250)	2
21	1	N/A	-142.7235319514839	C9H16O	[M - H]-	QPULDJYQYDGZEI	InChI=1S/C9H16O/c1-2-3-4-5-6-7-8-9-10/h5-6,9H,2-4,7-8H2,1H3	4-nonenal	CCCCC=CCCC=O	2.5	16777;5283337;5352492	COCONUT:(CNP0314028);HMDB:(32535);PubChem class - food;PubChem:(16777 5283337 5352492);YMDB Mine;PubChem class - bio and metabolites;PubMed	34512830538
22	1	N/A	-142.791716048666	C9H16O	[M - H]-	FHUKMPWLYPWDJC	InChI=1S/C9H16O/c1-7(2)3-8-4-9(5-8)6-10/h6-9H,3-5H2,1-2H3	null	CC(C)CC1CC(C1)C=O	2.29999995	84078228	PubChem:(84078228)	2
23	1	N/A	-142.89015848262548	C9H16O	[M - H]-	LQGZTUIDBJSLDO	InChI=1S/C9H16O/c1-7(2)6-9(10)8-4-3-5-8/h7-8H,3-6H2,1-2H3	null	CC(C)CC(=O)C1CCC1	2.20000005	64982451	PubChem:(64982451)	2
24	1	N/A	-143.109367891102	C9H16O	[M - H]-	PHJKYYRBKSMXSQ	InChI=1S/C9H16O/c1-4-6-9(5-2)7-8(3)10/h4,9H,1,5-7H2,2-3H3	null	CCC(CC=C)CC(=O)C	2.29999995	87771917	PubChem:(87771917)	2
25	1	N/A	-143.4366127697886	C9H16O	[M - H]-	HVLJAVCVDGMFKX	InChI=1S/C9H16O/c1-7(2)5-8-3-4-9(10)6-8/h7-8H,3-6H2,1-2H3	3-(2-methylpropyl)cyclopentan-1-one	CC(C)CC1CCC(=O)C1	2.20000005	15146219;58332765;92981716	PubChem:(15146219 58332765 92981716)	2
26	1	N/A	-143.62730475469874	C9H16O	[M - H]-	WDBHYTAEQAWRCQ	InChI=1S/C9H16O/c1-3-5-6-8-9(10)7-4-2/h4H,2-3,5-8H2,1H3	1-nonen-4-one	CCCCCC(=O)CC=C	2.5999999	6428774	COCONUT:(CNP0108996);HMDB:(35927);Natural Products:(UNPD37016);PubChem:(6428774);SuperNatural:(SN00347730);PubChem class - bio and metabolites	19955722
27	1	N/A	-143.6466159329476	C9H16O	[M - H]-	PNQTUFTXHMWXAP	InChI=1S/C9H16O/c1-2-9(10)5-3-4-8-6-7-8/h8H,2-7H2,1H3	null	CCC(=O)CCCC1CC1	2.4000001	79429556	PubChem:(79429556)	2
28	1	N/A	-143.91852473524133	C9H16O	[M - H]-	HDKLIZDXVUCLHQ	InChI=1S/C9H16O/c1-3-4-5-6-7-8-9(2)10/h7-8H,3-6H2,1-2H3	3E-Nonen-2-one	CCCCCC=CC(=O)C	2.79999995	26630;5317045;6430724	HMDB:(34764);PubChem class - food;SuperNatural:(SN00158558);ZINC bio:(ZINC13547256);PubMed;NORMAN:(NS00021655);COCONUT:(CNP0269922);Natural Products:(UNPD177584 UNPD98250);PubChem:(26630 5317045 6430724);YMDB Mine;CHEBI:(133457);PubChem class - bio and metabolites;EcoCyc Mine;PubChem class - safety and toxic;Biocyc:(CPD-16995)	51761162346
29	1	N/A	-144.2183071266836	C9H16O	[M - H]-	JTWWWMMYLTUDHS	InChI=1S/C9H16O/c1-2-4-8-5-3-6-9(10)7-8/h8H,2-7H2,1H3	3-propylcyclohexanone	CCCC1CCCC(=O)C1	2.5	10011984;13862294;86312872	PubChem:(10011984 13862294 86312872)	2
30	1	N/A	-144.26852961270322	C9H16O	[M - H]-	QEQGODROSNAPQO	InChI=1S/C9H16O/c1-8-4-2-6-9(10)7-3-5-8/h8H,2-7H2,1H3	5-methylcyclooctanone	CC1CCCC(=O)CCC1	2.29999995	272735	PubChem:(272735)	2
31	1	N/A	-144.38374934900438	C9H16O	[M - H]-	BJFSILDDLFWLMM	InChI=1S/C9H16O/c1-4-5-9(7-10)6-8(2)3/h4,7-9H,1,5-6H2,2-3H3	null	CC(C)CC(CC=C)C=O	2.5	86646132	PubChem:(86646132)	2
32	1	N/A	-144.84657242892732	C9H16O	[M - H]-	ZFWLQRVURWYIME	InChI=1S/C9H16O/c1-8-4-2-3-5-9(10)7-6-8/h8H,2-7H2,1H3	null	CC1CCCCC(=O)CC1	2.29999995	67499386;131109653	PubChem:(67499386 131109653)	2
33	1	N/A	-145.43403098939876	C9H16O	[M - H]-	AFFBXUKVORMWSC	InChI=1S/C9H16O/c1-7(2)8-4-3-5-9(10)6-8/h7-8H,3-6H2,1-2H3	3-isopropylcyclohexanone	CC(C)C1CCCC(=O)C1	2.20000005	530253;12570575;12570576	PubChem:(530253 12570575 12570576);PubMed	66
34	1	N/A	-146.0301269844938	C9H16O	[M - H]-	OZACSKDSZFGTAY	InChI=1S/C9H16O/c1-2-3-4-8-5-6-9(10)7-8/h8H,2-7H2,1H3	3-Butylcyclopentanone	CCCCC1CCC(=O)C1	2.5	557889;12570571;10986324	PubChem:(557889 12570571 10986324)	2
35	1	N/A	-146.3736003374869	C9H16O	[M - H]-	QSMSPYOWFQXCSS	InChI=1S/C9H16O/c1-7(2)3-6-9(10)8-4-5-8/h7-8H,3-6H2,1-2H3	null	CC(C)CCC(=O)C1CC1	2.0	58142816	PubChem:(58142816)	2
36	1	N/A	-146.5909712977084	C9H16O	[M - H]-	OLQKINCFUOENER	InChI=1S/C9H16O/c10-8-4-2-1-3-5-9-6-7-9/h8-9H,1-7H2	null	C1CC1CCCCCC=O	2.79999995	85680907	PubChem:(85680907)	2
37	1	N/A	-147.67347323977606	C9H16O	[M - H]-	LDLANDBYYLTSGQ	InChI=1S/C9H16O/c1-7(2)3-4-8-5-6-9(8)10/h7-8H,3-6H2,1-2H3	null	CC(C)CCC1CCC1=O	2.29999995	67499855	PubChem:(67499855)	2
38	1	N/A	-148.28738498208347	C9H16O	[M - H]-	CQNKYNPQSBGSNU	InChI=1S/C9H16O/c1-8(2)6-4-5-7-9(3)10/h1,4-7H2,2-3H3	null	CC(=C)CCCCC(=O)C	2.5	12510890	PubChem:(12510890)	2
39	1	N/A	-148.35588748642823	C9H16O	[M - H]-	BVFKXQAHOOYKPK	InChI=1S/C9H16O/c1-3-4-5-6-7-8-9(2)10/h3-4H,5-8H2,1-2H3	(7E)-7-nonen-2-one	CC=CCCCCC(=O)C	2.0999999	13460254;10240897	PubChem:(13460254 10240897)	2
40	1	N/A	-148.37268780944981	C9H16O	[M - H]-	URHJFGWIPKNQFW	InChI=1S/C9H16O/c1-3-5-6-7-8-9(10)4-2/h3H,1,4-8H2,2H3	null	CCC(=O)CCCCC=C	2.4000001	10396926	COCONUT:(CNP0107479);HMDB:(34758);Natural Products:(UNPD40311);PubChem:(10396926);SuperNatural:(SN00248991);ZINC bio:(ZINC14614433);PubChem class - bio and metabolites	19963914
41	1	N/A	-148.53677623169207	C9H16O	[M - H]-	CIBFGOMHDWTDNS	InChI=1S/C9H16O/c1-9(7-8-10)5-3-2-4-6-9/h8H,2-7H2,1H3	null	CC1(CCCCC1)CC=O	2.79999995	12721744	PubChem:(12721744)	2
42	1	N/A	-149.21027540951127	C9H16O	[M - H]-	MOEGJQMNWPGTKF	InChI=1S/C9H16O/c1-7(2)9-5-8(6-9)3-4-10/h4,7-9H,3,5-6H2,1-2H3	null	CC(C)C1CC(C1)CC=O	2.4000001	84078315	PubChem:(84078315)	2
43	1	N/A	-149.31380823721457	C9H16O	[M - H]-	QPOZUISHEWOWQL	InChI=1S/C9H16O/c1-2-3-4-5-6-7-8-9-10/h2,9H,1,3-8H2	8-Nonenal	C=CCCCCCCC=O	2.70000005	161998	NORMAN:(NS00030662);MeSH:(161998);PubChem:(161998);PubMed	262214
44	1	N/A	-149.77877829670658	C9H16O	[M - H]-	XZMMWNBNKWMCDJ	InChI=1S/C9H16O/c1-5-9(7(2)3)6-8(4)10/h5,7,9H,1,6H2,2-4H3	null	CC(C)C(CC(=O)C)C=C	2.0999999	58352438	PubChem:(58352438)	2
45	1	N/A	-149.8451181033026	C9H16O	[M - H]-	SDJUYPUXVFDUFF	InChI=1S/C9H16O/c1-7(2)8-5-3-4-6-9(8)10/h7-8H,3-6H2,1-2H3	Isopropyl cyclohexanone	CC(C)C1CCCCC1=O	2.29999995	70490;12585213;12585214	PubChem:(70490 12585213 12585214);NORMAN:(NS00043194)	262146
46	1	N/A	-149.964588222364	C9H16O	[M - H]-	SNODKQHEUICGSA	InChI=1S/C9H16O/c1-5-9(8(4)10)6-7(2)3/h5,7,9H,1,6H2,2-4H3	3-ethenyl-5-methylhexan-2-one	CC(C)CC(C=C)C(=O)C	2.4000001	59086165	PubChem:(59086165)	2
47	1	N/A	-150.04337608843096	C9H16O	[M - H]-	NKGVBAHIGVLKOM	InChI=1S/C9H16O/c1-4-8(5-2)7-9(10)6-3/h6,8H,3-5,7H2,1-2H3	5-ethylhept-1-en-3-one	CCC(CC)CC(=O)C=C	2.9000001	22728508	PubChem:(22728508)	2
48	1	N/A	-150.35081565537055	C9H16O	[M - H]-	OYGSCOHRXFWDCH	InChI=1S/C9H16O/c1-2-3-4-8-5-9(6-8)7-10/h7-9H,2-6H2,1H3	null	CCCCC1CC(C1)C=O	2.5999999	125425939	PubChem:(125425939)	2
49	1	N/A	-150.49897841907247	C9H16O	[M - H]-	UNRILIOAQRGRHR	InChI=1S/C9H16O/c1-2-3-4-5-6-7-8-9-10/h2-3,8-10H,4-7H2,1H3	null	CC=CCCCCC=CO	3.0	88124748	PubChem:(88124748)	2
50	1	N/A	-150.6935626171625	C9H16O	[M - H]-	OCJLPZCBZSCVCO	InChI=1S/C9H16O/c1-2-5-8-6-3-4-7-9(8)10/h8H,2-7H2,1H3	Cyclohexanone, propyl-	CCCC1CCCCC1=O	2.4000001	7199;11094716;11105451	PubChem:(7199 11094716 11105451);NORMAN:(NS00041175)	262146
51	1	N/A	-150.9267685065766	C9H16O	[M - H]-	JQBWIXTWKRQMJY	InChI=1S/C9H16O/c1-4-5-9(10)7-6-8(2)3/h4,8H,1,5-7H2,2-3H3	null	CC(C)CCC(=O)CC=C	2.29999995	57185725	PubChem:(57185725)	2
52	1	N/A	-151.02072420573737	C9H16O	[M - H]-	HWLPNLZRMCBRAY	InChI=1S/C9H16O/c1-4-5-6-9(10)7-8(2)3/h4,8H,1,5-7H2,2-3H3	7-Octen-4-one, 2-methyl-	CC(C)CC(=O)CCC=C	2.29999995	13925496	PubChem:(13925496)	2
53	1	N/A	-151.07066204398427	C9H16O	[M - H]-	RMPAGSFYXVSYTN	InChI=1S/C9H16O/c1-8(10)9-6-4-2-3-5-7-9/h9H,2-7H2,1H3	null	CC(=O)C1CCCCCC1	2.5999999	12676352	PubChem:(12676352)	2
54	1	N/A	-151.18304431613691	C9H16O	[M - H]-	QVJOMQRREBIZOD	InChI=1S/C9H16O/c1-3-5-6-7-8-9(10)4-2/h7-8H,3-6H2,1-2H3	4-Nonen-3-one	CCCCC=CC(=O)CC	2.79999995	10931515;57108184	PubChem:(10931515 57108184)	2
55	1	N/A	-151.2466429512953	C9H16O	[M - H]-	ZAQYRXDJFINJJE	InChI=1S/C9H16O/c1-2-3-5-8-6-4-7-9(8)10/h8H,2-7H2,1H3	2-Butylcyclopentanone	CCCCC1CCCC1=O	2.4000001	102524;12494547;12494548	PubChem:(102524 12494547 12494548);NORMAN:(NS00042739)	262146
56	1	N/A	-151.3344260246639	C9H16O	[M - H]-	HPIIKEYQZDGRJE	InChI=1S/C9H16O/c1-3-4-5-6-8-7-9(8,2)10/h3,8,10H,1,4-7H2,2H3	null	CC1(CC1CCCC=C)O	2.20000005	68751280;68032716;77397030	PubChem:(68751280 68032716 77397030)	2
57	1	N/A	-151.59188505686356	C9H16O	[M - H]-	XZPJWVNRDYRPNF	InChI=1S/C9H16O/c1-9(10,8-4-5-8)6-7-2-3-7/h7-8,10H,2-6H2,1H3	null	CC(CC1CC1)(C2CC2)O	2.0	121603439	PubChem:(121603439)	2
58	1	N/A	-151.6838248540924	C9H16O	[M - H]-	NQEDLIZOPMNZMC	InChI=1S/C9H16O/c1-2-3-8-4-6-9(10)7-5-8/h8H,2-7H2,1H3	4-Propylcyclohexanone	CCCC1CCC(=O)CC1	2.56595588	142482;54124770	NORMAN:(NS00030826);PubChem class - safety and toxic;PubChem:(142482 54124770);PubMed	67371074
59	1	N/A	-151.94627107720746	C9H16O	[M - H]-	UYVYAGKZXABQIC	InChI=1S/C9H16O/c1-2-8-5-3-4-6-9(10)7-8/h8H,2-7H2,1H3	Cycloheptanone, 3-ethyl-, (-)-	CCC1CCCCC(=O)C1	2.5	11062475;11217306;11228849	PubChem:(11062475 11217306 11228849);PubMed	66
60	1	N/A	-151.9864252214556	C9H16O	[M - H]-	TUZFRTPUIWVEOD	InChI=1S/C9H16O/c1-4-6-8-9(3,10)7-5-2/h4-5,10H,1-2,6-8H2,3H3	null	CC(CCC=C)(CC=C)O	2.4000001	104656212	PubChem:(104656212)	2
61	1	N/A	-152.31572590089903	C9H16O	[M - H]-	NADGUSHIXAAXGQ	InChI=1S/C9H16O/c1-8(2,3)9(4)5-7(10)6-9/h5-6H2,1-4H3	null	CC1(CC(=O)C1)C(C)(C)C	2.0999999	101808339	PubChem:(101808339)	2
62	1	N/A	-152.70106573007985	C9H16O	[M - H]-	IGGUWVNICWZJQU	InChI=1S/C9H16O/c10-8-9-6-4-2-1-3-5-7-9/h8-9H,1-7H2	cyclooctanealdehyde	C1CCCC(CCC1)C=O	2.9000001	81190;122203929	NORMAN:(NS00047188);PubChem class - safety and toxic;PubChem:(81190 122203929)	67371010
63	1	N/A	-152.8366568087907	C9H16O	[M - H]-	DITVBTOBKOUJTD	InChI=1S/C9H16O/c1-7(2)5-9(6-10)8-3-4-8/h6-9H,3-5H2,1-2H3	null	CC(C)CC(C=O)C1CC1	2.5	83826247	PubChem:(83826247)	2
64	1	N/A	-153.0432310810379	C9H16O	[M - H]-	TZAWHDLPEVVXGS	InChI=1S/C9H16O/c1-3-4-5-9(2)6-8(10)7-9/h3-7H2,1-2H3	3-butyl-3-methylcyclobutan-1-one	CCCCC1(CC(=O)C1)C	2.5	20774518	PubChem:(20774518)	2
65	1	N/A	-153.14817087671173	C9H16O	[M - H]-	NIFPOKXANMRNKC	InChI=1S/C9H16O/c1-8(10)7-9(2)5-3-4-6-9/h3-7H2,1-2H3	null	CC(=O)CC1(CCCC1)C	2.5	89707718	PubChem:(89707718)	2
66	1	N/A	-153.3604541592608	C9H16O	[M - H]-	GHJLLLILWMDFDE	InChI=1S/C9H16O/c1-8(2)6-4-5-7-9(3)10/h6H,4-5,7H2,1-3H3	6-Octen-2-one, 7-methyl-	CC(=CCCCC(=O)C)C	2.20000005	12180569;11147773;100967005	PubChem:(12180569 11147773 100967005)	2
67	1	N/A	-153.9390349932511	C9H16O	[M - H]-	RQSOYFCJVXBPSR	InChI=1S/C9H16O/c1-9(2)6-4-3-5-8(10)7-9/h3-7H2,1-2H3	null	CC1(CCCCC(=O)C1)C	2.29999995	12702041	PubChem:(12702041)	2
68	1	N/A	-153.97575853618483	C9H16O	[M - H]-	FQQRGOITAARTKJ	InChI=1S/C9H16O/c1-3-8-5-9(6-8)4-7(2)10/h8-9H,3-6H2,1-2H3	null	CCC1CC(C1)CC(=O)C	2.29999995	84078324	PubChem:(84078324)	2
69	1	N/A	-154.32450138124517	C9H16O	[M - H]-	IYMZYIWCOGHKKW	InChI=1S/C9H16O/c1-4-5-6-7-8-9(2,3)10/h10H,6-8H2,1-3H3	null	CC#CCCCC(C)(C)O	2.0	86247452	PubChem:(86247452)	2
70	1	N/A	-154.78507620335816	C9H16O	[M - H]-	UWNFCYBQKWENLD	InChI=1S/C9H16O/c1-3-5-6-7-8-9(10)4-2/h6-7H,3-5,8H2,1-2H3	ACMC-20mglw	CCCC=CCC(=O)CC	2.4000001	11804846;57128857;59301832	PubChem:(11804846 57128857 59301832)	2
71	1	N/A	-154.9814454368239	C9H16O	[M - H]-	KURXRTNJIITRCV	InChI=1S/C9H16O/c1-2-8-4-3-5-9(10)7-6-8/h8H,2-7H2,1H3	null	CCC1CCCC(=O)CC1	2.29999995	15698158;124398772;124398773	PubChem:(15698158 124398772 124398773)	2
72	1	N/A	-155.25079613701286	C9H16O	[M - H]-	ZPNHKADKYMGNPR	InChI=1S/C9H16O/c1-9(2)7-5-3-4-6-8-10/h5,7-9H,3-4,6H2,1-2H3	null	CC(C)C=CCCCC=O	2.0999999	131235836	PubChem:(131235836)	2
73	1	N/A	-155.94321775230407	C9H16O	[M - H]-	OUWHUIKFGWFLBN	InChI=1S/C9H16O/c1-9(2,3)6-7-4-5-8(7)10/h7H,4-6H2,1-3H3	null	CC(C)(C)CC1CCC1=O	2.20000005	118901708	PubChem:(118901708)	2
74	1	N/A	-155.9615454016568	C9H16O	[M - H]-	WDCXIPDRLFVWBC	InChI=1S/C9H16O/c1-7(2)6-8-4-3-5-9(8)10/h7-8H,3-6H2,1-2H3	2-Iso-butylcyclopentanone	CC(C)CC1CCCC1=O	2.0999999	12222032;93492591;93492592	PubChem:(12222032 93492591 93492592)	2
75	1	N/A	-156.17976452923506	C9H16O	[M - H]-	BPYKNKFKVPEPNV	InChI=1S/C9H16O/c1-8(6-7-10)9-4-2-3-5-9/h7-9H,2-6H2,1H3	null	CC(CC=O)C1CCCC1	2.70000005	83826245	PubChem:(83826245)	2
76	1	N/A	-156.27072035432246	C9H16O	[M - H]-	ABSVNDBMBYGXSY	InChI=1S/C9H16O/c1-7(6-8(2)10)9(3,4)5/h1,6H2,2-5H3	null	CC(=O)CC(=C)C(C)(C)C	2.5999999	12956010	PubChem:(12956010)	2
77	1	N/A	-156.4195263968041	C9H16O	[M - H]-	HILCQVNWWOARMT	InChI=1S/C9H16O/c1-3-5-6-7-8-9(10)4-2/h4H,2-3,5-8H2,1H3	1-Nonen-3-one	CCCCCCC(=O)C=C	3.01865101	181106	COCONUT:(CNP0199222);Natural Products:(UNPD131130);PubChem class - food;PubChem:(181106);SuperNatural:(SN00238910);MeSH:(181106);PubMed	137396294
78	1	N/A	-156.59556789848594	C9H16O	[M - H]-	JGPURWFBLPYRFS	InChI=1S/C9H16O/c1-4-5-9(10)7-6-8(9,2)3/h4,10H,1,5-7H2,2-3H3	null	CC1(CCC1(CC=C)O)C	2.20000005	130554968	PubChem:(130554968)	2
79	1	N/A	-156.64731467944847	C9H16O	[M - H]-	IYCKNBXKMFOOIG	InChI=1S/C9H16O/c1-3-8-6-4-5-7-9(8,2)10/h3,8,10H,1,4-7H2,2H3	null	CC1(CCCCC1C=C)O	2.0999999	12164952;102076075	PubChem:(12164952 102076075)	2
80	1	N/A	-156.70907659842797	C9H16O	[M - H]-	BYMMLKKZWRAKQV	InChI=1S/C9H16O/c1-9(2)6-3-4-8(10)5-7-9/h3-7H2,1-2H3	Cycloheptanone, 4,4-dimethyl-	CC1(CCCC(=O)CC1)C	2.0999999	14667943	PubChem:(14667943)	2
81	1	N/A	-157.00738872275525	C9H16O	[M - H]-	LVXZXOBFDPMBFN	InChI=1S/C9H16O/c1-5-6-9(3,4)7-8(2)10/h5H,1,6-7H2,2-4H3	6-Hepten-2-one, 4,4-dimethyl-	CC(=O)CC(C)(C)CC=C	2.20000005	13976499	PubChem:(13976499)	2
82	1	N/A	-157.0527436000082	C9H16O	[M - H]-	WKJQJHSXRRPLJS	InChI=1S/C9H16O/c1-7(2)9(4,5)6-8(3)10/h1,6H2,2-5H3	null	CC(=C)C(C)(C)CC(=O)C	2.5	12378520	PubChem:(12378520)	2
83	1	N/A	-157.07816014467147	C9H16O	[M - H]-	LIVVRTUNABBFBX	InChI=1S/C9H16O/c1-5-9(7(2)3)6-8(4)10/h9H,2,5-6H2,1,3-4H3	null	CCC(CC(=O)C)C(=C)C	2.5	129119226	PubChem:(129119226)	2
84	1	N/A	-157.16826953725828	C9H16O	[M - H]-	YNQKEQKGNNDAAJ	InChI=1S/C9H16O/c1-4-7-9(10)8(5-2)6-3/h4,8H,1,5-7H2,2-3H3	null	CCC(CC)C(=O)CC=C	2.4000001	13379792	PubChem:(13379792)	2
85	1	N/A	-157.20096845181882	C9H16O	[M - H]-	QAGRRCHTYAHWRF	InChI=1S/C9H16O/c1-6(2)4-8-7(3)5-9(8)10/h6-8H,4-5H2,1-3H3	null	CC1CC(=O)C1CC(C)C	2.20000005	126490765	PubChem:(126490765)	2
86	1	N/A	-157.32048711220202	C9H16O	[M - H]-	GHEWOVQEZDDGPR	InChI=1S/C9H16O/c1-9(2)7-5-3-4-6-8-10/h7-8H,3-6H2,1-2H3	6-Octenal, 7-methyl-	CC(=CCCCCC=O)C	2.5	11815456	PubChem:(11815456);PubMed	66
87	1	N/A	-157.32853594793747	C9H16O	[M - H]-	BXHHZLRJZSTDIE	InChI=1S/C9H16O/c1-6(2)9-5-8(9)4-7(3)10/h6,8-9H,4-5H2,1-3H3	null	CC(C)C1CC1CC(=O)C	2.0	89666054	PubChem:(89666054)	2
88	1	N/A	-157.3549111300357	C9H16O	[M - H]-	FWSKLKSKRMVOHH	InChI=1S/C9H16O/c1-7-3-4-8(2)6-9(10)5-7/h7-8H,3-6H2,1-2H3	null	CC1CCC(CC(=O)C1)C	2.4000001	12713845;12713846;12713847;133620344	PubChem:(12713845 12713846 12713847 133620344)	2
