rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.07221037650361962	-68.24642705008844	C9H18O5	[M - H]-	VHFWZMNSIOBXNQ	InChI=1S/C9H18O5/c1-2-3-13-6-9(12)7-14-5-8(11)4-10/h2,8-12H,1,3-7H2	null	C=CCOCC(COCC(CO)O)O	-1.29999995	57822718	PubChem:(57822718)	2
2	1	N/A	-70.75130760613199	C9H18O5	[M - H]-	LZEZHCWAFOSRRG	InChI=1S/C9H19O5/c1-11-4-5-13-8-9-14-7-6-12-3-2-10/h10H,1-9H2/q+1	null	[CH2+]OCCOCCOCCOCCO	-1.0	71677770	PubChem:(71677770);PubChem class - bio and metabolites	16777218
3	1	N/A	-76.86258735780306	C9H18O5	[M - H]-	JRBGBAGDQFAUOU	InChI=1S/C9H18O5/c10-3-6(12)8(5-1-2-5)9(14)7(13)4-11/h5-14H,1-4H2	null	C1CC1C(C(CO)O)C(C(CO)O)O	-1.60000002	70943601	PubChem:(70943601)	2
4	1	N/A	-80.44846635146098	C9H18O5	[M - H]-	DDJYQMKSBVDLLA	InChI=1S/C9H18O5/c1-2-3-4-5(10)7(12)9(14)8(13)6(4)11/h4-14H,2-3H2,1H3	null	CCCC1C(C(C(C(C1O)O)O)O)O	-1.39999998	67554924	PubChem:(67554924)	2
5	1	N/A	-82.83872306851768	C9H18O5	[M - H]-	MXMIROSADFKWTA	InChI=1S/C9H18O5/c1-2-5-13-9(3-4-10)14-7-8(12)6-11/h2,8-12H,1,3-7H2	3-(1-((Allyloxy)-2-hydroxymethyl)ethoxy)propane-1,2-diol	C=CCOC(CCO)OCC(CO)O	-0.899999976	44153136	PubChem:(44153136)	2
6	1	N/A	-84.13799597335185	C9H18O5	[M - H]-	YBZYRGOYNYSYKL	InChI=1S/C9H18O5/c1-2-3-13-4-7(11)9-8(12)6(10)5-14-9/h6-12H,2-5H2,1H3	null	CCCOCC(C1C(C(CO1)O)O)O	-0.600000024	132271561	PubChem:(132271561)	2
7	1	N/A	-84.52365112673859	C9H18O5	[M - H]-	UBIFGDVFNGMPQP	InChI=1S/C9H18O5/c1-3(2)4-5(10)7(12)9(14)8(13)6(4)11/h3-14H,1-2H3	null	CC(C)C1C(C(C(C(C1O)O)O)O)O	-1.5	58612825;59720715	PubChem:(58612825 59720715)	2
8	1	N/A	-84.60619882683622	C9H18O5	[M - H]-	OHMMPOORJWENCN	InChI=1S/C9H18O5/c1-2-3-13-5-7-9(12)8(11)6(10)4-14-7/h6-12H,2-5H2,1H3	null	CCCOCC1C(C(C(CO1)O)O)O	-1.20000005	71080410	PubChem:(71080410)	2
9	1	N/A	-84.78897458511324	C9H18O5	[M - H]-	BGSLYTJEXKILLT	InChI=1S/C9H18O5/c1-6(4-10)3-7(12)8(13)9(2,14)5-11/h3,7-8,10-14H,4-5H2,1-2H3	null	CC(=CC(C(C(C)(CO)O)O)O)CO	-1.89999998	118685790	PubChem:(118685790)	2
10	1	N/A	-84.9929346431467	C9H18O5	[M - H]-	OKPBSKVMWNESLC	InChI=1S/C9H18O5/c1-2-3-13-7-9(6-12)14-8(4-10)5-11/h2,8-12H,1,3-7H2	null	C=CCOCC(CO)OC(CO)CO	-1.29999995	10798312	PubChem:(10798312)	2
11	1	N/A	-85.1468827332919	C9H18O5	[M - H]-	IFKDLFGXPPOWGJ	InChI=1S/C9H18O5/c1-2-8(11)9(12)7-14-6-5-13-4-3-10/h2,8-12H,1,3-7H2	null	C=CC(C(COCCOCCO)O)O	-1.39999998	10375687	PubChem:(10375687)	2
12	1	N/A	-85.19591584833876	C9H18O5	[M - H]-	MHECLUQCRVORBW	InChI=1S/C9H18O5/c1-2-3-13-7-9(5-11)14-6-8(12)4-10/h2,8-12H,1,3-7H2	null	C=CCOCC(CO)OCC(CO)O	-1.29999995	86129336	PubChem:(86129336)	2
13	1	N/A	-85.19591584833876	C9H18O5	[M - H]-	LUSQKOADTZXINC	InChI=1S/C9H18O5/c1-2-3-14-9(5-11)7-13-6-8(12)4-10/h2,8-12H,1,3-7H2	null	C=CCOC(CO)COCC(CO)O	-1.29999995	118480946	PubChem:(118480946)	2
14	1	N/A	-85.38869295954794	C9H18O5	[M - H]-	XVCAXPKMMGHYMH	InChI=1S/C9H18O5/c10-4-6(11)5-14-7-1-2-8(12)9(13)3-7/h6-13H,1-5H2	4-(2,3-dihydroxypropoxy)cyclohexane-1,2-diol	C1CC(C(CC1OCC(CO)O)O)O	-1.5	59381312	PubChem:(59381312)	2
15	1	N/A	-86.87729678319461	C9H18O5	[M - H]-	KCXXTYXKQHABDD	InChI=1S/C9H18O5/c1-11-4-6(10)8-9(13-3)7(12-2)5-14-8/h6-10H,4-5H2,1-3H3	null	COCC(C1C(C(CO1)OC)OC)O	-1.0	70812108;124112423;134996072	PubChem:(70812108 124112423 134996072)	2
16	1	N/A	-87.74715916200361	C9H18O5	[M - H]-	WZNPFTFNSFSTNM	InChI=1S/C9H18O5/c1-2-4-14-9(12)3-5-13-7-8(11)6-10/h2,8-12H,1,3-7H2	3-(3-(Allyloxy)hydroxypropoxy)propane-1,2-diol	C=CCOC(CCOCC(CO)O)O	-0.899999976	44151794	PubChem:(44151794)	2
17	1	N/A	-89.96859282067727	C9H18O5	[M - H]-	YOAKRVNSFGYCEI	InChI=1S/C9H18O5/c1-2-4-13-5-3-9(12)14-7-8(11)6-10/h2,8-12H,1,3-7H2	3-(1-hydroxy-3-prop-2-enoxypropoxy)propane-1,2-diol	C=CCOCCC(O)OCC(CO)O	-0.899999976	3023203	PubChem:(3023203);NORMAN:(NS00063935)	262146
18	1	N/A	-89.9987458505094	C9H18O5	[M - H]-	ZKXMFRVJYLIUAF	InChI=1S/C9H18O5/c1-11-5-7(12-2)9-8(13-3)6(10)4-14-9/h6-10H,4-5H2,1-3H3	5-(1,2-dimethoxyethyl)-4-methoxyoxolan-3-ol	COCC(C1C(C(CO1)O)OC)OC	-1.0	59978057	PubChem:(59978057)	2
19	1	N/A	-91.78564038803663	C9H18O5	[M - H]-	CKTJXVFRCFQFLY	InChI=1S/C9H18O5/c1-4-7(12)5(2)14-9(8(4)13)6(11)3-10/h4-13H,3H2,1-2H3	null	CC1C(C(OC(C1O)C(CO)O)C)O	-0.800000012	90352353	PubChem:(90352353)	2
20	1	N/A	-93.76232485495409	C9H18O5	[M - H]-	SKUHUYSKCLDMFQ	InChI=1S/C9H18O5/c1-2-3-13-5-7-9(12)8(11)6(4-10)14-7/h6-12H,2-5H2,1H3	null	CCCOCC1C(C(C(O1)CO)O)O	-0.600000024	44538126;44538535	PubChem:(44538126 44538535)	2
