rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.0830782309468974	-42.3865714310885	C9H14O3	[M - H]-	BRBJICIEJBXXJQ	InChI=1S/C9H14O3/c10-8(7-3-1-4-7)5-2-6-9(11)12/h7H,1-6H2,(H,11,12)	5-Cyclobutyl-5-oxopentanoic acid	C1CC(C1)C(=O)CCCC(=O)O	0.699999988	24726975	PubChem:(24726975)	2
2	1	N/A	-43.89195456045045	C9H14O3	[M - H]-	LEWLFBLXLYPRPZ	InChI=1S/C9H14O3/c10-8-6-5-7(8)3-1-2-4-9(11)12/h7H,1-6H2,(H,11,12)	null	C1CC(=O)C1CCCCC(=O)O	0.800000012	85711354	PubChem:(85711354)	2
3	1	N/A	-44.04178749298572	C9H14O3	[M - H]-	JCIZEWRBCTUEFG	InChI=1S/C9H14O3/c10-8-4-2-1-3-7(8)5-6-9(11)12/h7H,1-6H2,(H,11,12)	Oprea1_486914	C1CCC(=O)C(C1)CCC(=O)O	0.800000012	98393;759389;759391;4257285;6938801;6938799	NORMAN:(NS00049874);COCONUT:(CNP0045918);PubChem:(98393 759389 759391 4257285 6938801 6938799);SuperNatural:(SN00117851 SN00117852);ZINC bio:(ZINC00225902 ZINC00225904);Training Set;PubMed	3432514
4	1	N/A	-45.046794963910436	C9H14O3	[M - H]-	QKUBCBWCNZAGJK	InChI=1S/C9H14O3/c10-8-4-1-7(2-5-8)3-6-9(11)12/h7H,1-6H2,(H,11,12)	Cyclohexanepropanoic acid, 4-oxo-	C1CC(=O)CCC1CCC(=O)O	0.5	16731804	PubChem:(16731804)	2
5	1	N/A	-49.503063124317364	C9H14O3	[M - H]-	SEBWXLJGTPFYDJ	InChI=1S/C9H14O3/c10-8-3-1-2-7(6-8)4-5-9(11)12/h7H,1-6H2,(H,11,12)	Cyclohexanepropanoic acid, 3-oxo-	C1CC(CC(=O)C1)CCC(=O)O	0.699999988	11344244;96009665;96009666	PubChem:(11344244 96009665 96009666);PubMed	66
6	1	N/A	-50.36593463046086	C9H14O3	[M - H]-	MCOHPYTXUXWZRZ	InChI=1S/C9H14O3/c10-8-6-4-2-1-3-5-7-9(11)12/h10H,1-5,7H2,(H,11,12)	null	C(CCCC(=O)O)CCC#CO	2.10951591	""	EcoCyc Mine;KEGG Mine	25769803776
7	1	N/A	-53.07336151960051	C9H14O3	[M - H]-	QWRLDLXYFIADDN	InChI=1S/C9H14O3/c10-8-5-1-3-7(8)4-2-6-9(11)12/h7H,1-6H2,(H,11,12)	4-(2-Oxocyclopentyl)butanoic acid	C1CC(C(=O)C1)CCCC(=O)O	0.600000024	558495	PubChem:(558495)	2
8	1	N/A	-55.94502325422276	C9H14O3	[M - H]-	ITVJKDYAOIDFLA	InChI=1S/C9H14O3/c1-2-3-4-5-8(10)6-7-9(11)12/h1H,2-7H2,(H,11,12)	null	[CH]CCCCC(=O)CCC(=O)O	1.29999995	59964377	PubChem:(59964377)	2
9	1	N/A	-57.950705984489645	C9H14O3	[M - H]-	KRQDTGNRVHFLHT	InChI=1S/C9H14O3/c1-9(6-8(11)12)4-2-3-7(10)5-9/h2-6H2,1H3,(H,11,12)	(1-methyl-3-oxocyclohexyl)acetic acid	CC1(CCCC(=O)C1)CC(=O)O	0.699999988	14061969;93971380;94037736	PubChem:(14061969 93971380 94037736)	2
10	1	N/A	-60.485126122482406	C9H14O3	[M - H]-	BZIQZRTWKJCXGM	InChI=1S/C9H14O3/c1-2-3-5-8(10)6-4-7-9(11)12/h2H,1,3-7H2,(H,11,12)	8-Nonenoic acid, 5-oxo-	C=CCCC(=O)CCCC(=O)O	0.800000012	71360026	PubChem:(71360026)	2
