rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.058604149730936965	-85.16701165624451	C9H16O2	[M - H]-	DGXFMSRRCXXQDG	InChI=1S/C9H16O2/c1-7(2)5-4-6-8(3)9(10)11/h6-7H,4-5H2,1-3H3,(H,10,11)	(E)-2,6-dimethylhept-2-enoate	CC(C)CCC=C(C)C(=O)O	2.79999995	21989423;21989424;53435098	PubChem:(21989423 21989424 53435098)	2
2	1	N/A	-85.24132989349624	C9H16O2	[M - H]-	YZGRYUUGPWDZTQ	InChI=1S/C9H16O2/c1-7(2)5-4-6-8(3)9(10)11/h5,8H,4,6H2,1-3H3,(H,10,11)	2,6-dimethylhept-5-enoate	CC(CCC=C(C)C)C(=O)O	2.5999999	12584678;59229174;92475856;92475857	PubChem:(12584678 59229174 92475856 92475857);PubMed;ZINC bio:(ZINC15119960 ZINC15119961)	8258
3	1	N/A	-88.0064328638458	C9H16O2	[M - H]-	UGIASHHUNCLBMR	InChI=1S/C9H16O2/c1-4-6-8(9(10)11)7(3)5-2/h5,8H,4,6H2,1-3H3,(H,10,11)	null	CCCC(C(=CC)C)C(=O)O	2.43723464	""	KEGG Mine	8589934592
4	1	N/A	-88.7602699429376	C9H16O2	[M - H]-	QCTYDQKQQYLKDV	InChI=1S/C9H16O2/c1-4-5-7(2)6-8(3)9(10)11/h6-7H,4-5H2,1-3H3,(H,10,11)	null	CCCC(C)C=C(C)C(=O)O	2.79999995	21691294;57120827	PubChem:(21691294 57120827)	2
5	1	N/A	-90.23252379500306	C9H16O2	[M - H]-	OFIOAZHMRVKPJE	InChI=1S/C9H16O2/c1-7(2)5-4-6-8(3)9(10)11/h8H,1,4-6H2,2-3H3,(H,10,11)	2,6-dimethylhept-6-enoate	CC(CCCC(=C)C)C(=O)O	2.52057958	57381237;59824227;59824228	PubChem:(57381237 59824227 59824228)	2
6	1	N/A	-90.28174663105662	C9H16O2	[M - H]-	AIZOXQWLYSTRSM	InChI=1S/C9H16O2/c1-4-6-7(3)8(5-2)9(10)11/h4-6H2,1-3H3,(H,10,11)	(E)-2-ethyl-3-methylhex-2-enoic acid	CCCC(=C(CC)C(=O)O)C	3.0	19045000;53645493;87591086	PubChem:(19045000 53645493 87591086)	2
7	1	N/A	-90.71013147063796	C9H16O2	[M - H]-	VBDAIFPLIHBQIT	InChI=1S/C9H16O2/c1-4-6-8(9(10)11)7(3)5-2/h5,7-8H,2,4,6H2,1,3H3,(H,10,11)	null	CCCC(C(C)C=C)C(=O)O	2.5999999	17814502	PubChem:(17814502)	2
8	1	N/A	-93.16825630547149	C9H16O2	[M - H]-	PYTPKOVFDDFAFP	InChI=1S/C9H16O2/c1-4-6-8(5-2)7(3)9(10)11/h4-6H2,1-3H3,(H,10,11)	null	CCCC(=C(C)C(=O)O)CC	3.0	87287810;90984224	PubChem:(87287810 90984224)	2
9	1	N/A	-93.22249553333813	C9H16O2	[M - H]-	CSUTZKBVCZFCJR	InChI=1S/C9H16O2/c1-3-4-5-6-7-8(2)9(10)11/h3,8H,1,4-7H2,2H3,(H,10,11)	7-Octenoic acid, 2-methyl-	CC(CCCCC=C)C(=O)O	2.62145066	17824946;58311458	PubChem:(17824946 58311458)	2
10	1	N/A	-93.76393472312847	C9H16O2	[M - H]-	WXPKTNNPBPMQSA	InChI=1S/C9H16O2/c1-4-6-7(3)8(5-2)9(10)11/h6,8H,4-5H2,1-3H3,(H,10,11)	null	CCC=C(C)C(CC)C(=O)O	2.79999995	129925947;133626509	PubChem:(129925947 133626509)	2
