rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.07586792999088543	-85.36328331074434	C17H32O4	[M - H]-	QCNWZROVPSVEJA	InChI=1S/C17H32O4/c18-16(19)14-12-10-8-6-4-2-1-3-5-7-9-11-13-15-17(20)21/h1-15H2,(H,18,19)(H,20,21)	Heptadecanedioic acid	C(CCCCCCCC(=O)O)CCCCCCCC(=O)O	5.30740499	3083765	COCONUT:(CNP0200960);Natural Products:(UNPD124258);PubChem class - safety and toxic;PubChem:(3083765)	69238786
2	1	N/A	-90.11108590614779	C17H32O4	[M - H]-	FJTYPHHFFDVGCU	InChI=1S/C17H32O4/c1-2-3-9-12-15(17(20)21)13-10-7-5-4-6-8-11-14-16(18)19/h15H,2-14H2,1H3,(H,18,19)(H,20,21)	2-pentyldodecanedioic acid	CCCCCC(CCCCCCCCCC(=O)O)C(=O)O	5.23162079	22133481	PubChem:(22133481)	2
3	1	N/A	-90.63840275712987	C17H32O4	[M - H]-	DQEKRLDTADRECP	InChI=1S/C17H32O4/c1-2-3-4-5-6-9-12-15(17(20)21)13-10-7-8-11-14-16(18)19/h15H,2-14H2,1H3,(H,18,19)(H,20,21)	2-octylnonanedioic acid	CCCCCCCCC(CCCCCCC(=O)O)C(=O)O	5.23162079	14718573	PubChem:(14718573)	2
4	1	N/A	-90.87037098346471	C17H32O4	[M - H]-	KYWQCQMQPMLZCB	InChI=1S/C17H32O4/c1-2-15(17(20)21)13-11-9-7-5-3-4-6-8-10-12-14-16(18)19/h15H,2-14H2,1H3,(H,18,19)(H,20,21)	null	CCC(CCCCCCCCCCCCC(=O)O)C(=O)O	5.69999981	89462758	PubChem:(89462758)	2
5	1	N/A	-91.92865005188496	C17H32O4	[M - H]-	AUZCEKNHWOIGQH	InChI=1S/C17H32O4/c1-15(12-8-5-6-10-14-17(20)21)11-7-3-2-4-9-13-16(18)19/h15H,2-14H2,1H3,(H,18,19)(H,20,21)	8-methyl-hexadecanedioic acid	CC(CCCCCCCC(=O)O)CCCCCCC(=O)O	5.0878334	9543667	PubChem:(9543667)	2
6	1	N/A	-94.32634588374137	C17H32O4	[M - H]-	XPBQFARRFIYTIY	InChI=1S/C17H32O4/c1-2-3-12-15(17(20)21)13-10-8-6-4-5-7-9-11-14-16(18)19/h15H,2-14H2,1H3,(H,18,19)(H,20,21)	null	CCCCC(CCCCCCCCCCC(=O)O)C(=O)O	5.69999981	87914918	PubChem:(87914918)	2
7	1	N/A	-95.15185048285223	C17H32O4	[M - H]-	CHSFGMLESPVBMZ	InChI=1S/C17H32O4/c1-2-12-15(17(20)21)13-10-8-6-4-3-5-7-9-11-14-16(18)19/h15H,2-14H2,1H3,(H,18,19)(H,20,21)	2-propyltetradecanedioic acid	CCCC(CCCCCCCCCCCC(=O)O)C(=O)O	5.23162079	21327660	PubChem:(21327660)	2
8	1	N/A	-95.29773261318742	C17H32O4	[M - H]-	LCEXLICTPWSGLL	InChI=1S/C17H32O4/c1-15(17(20)21)13-11-9-7-5-3-2-4-6-8-10-12-14-16(18)19/h15H,2-14H2,1H3,(H,18,19)(H,20,21)	2-methyl-hexadecanedioic acid	CC(CCCCCCCCCCCCCC(=O)O)C(=O)O	5.9000001	9543663	PubChem:(9543663)	2
9	1	N/A	-96.15130626611769	C17H32O4	[M - H]-	AHTFATUPOZKSHI	InChI=1S/C17H32O4/c1-2-3-9-15(18)14-11-12-16(19)13(14)8-6-4-5-7-10-17(20)21/h13-16,18-19H,2-12H2,1H3,(H,20,21)	null	CCCCC(C1CCC(C1CCCCCCC(=O)O)O)O	3.5999999	57208081	PubChem:(57208081)	2
10	1	N/A	-97.95662930190618	C17H32O4	[M - H]-	HMDOOTUOBZPZLB	InChI=1S/C17H32O4/c1-2-14(18)10-11-15-13(9-12-16(15)19)7-5-3-4-6-8-17(20)21/h13-16,18-19H,2-12H2,1H3,(H,20,21)	7-[(1R,2R,3R)-3-hydroxy-2-[(3S)-3-hydroxypentyl]cyclopentyl]heptanoic acid	CCC(CCC1C(CCC1O)CCCCCCC(=O)O)O	3.5999999	58883004	PubChem:(58883004)	2
11	1	N/A	-98.17803120274982	C17H32O4	[M - H]-	HBCNXZPHAHVHRK	InChI=1S/C17H32O4/c1-15(12-10-14-17(20)21)11-8-6-4-2-3-5-7-9-13-16(18)19/h15H,2-14H2,1H3,(H,18,19)(H,20,21)	5-methyl-hexadecanedioic acid	CC(CCCCCCCCCCC(=O)O)CCCC(=O)O	5.5999999	9543666	PubChem:(9543666)	2
12	1	N/A	-98.99620236811899	C17H32O4	[M - H]-	GYHGDNCUDNFANY	InChI=1S/C17H32O4/c1-2-3-4-9-12-15(17(20)21)13-10-7-5-6-8-11-14-16(18)19/h15H,2-14H2,1H3,(H,18,19)(H,20,21)	2-hexylundecanedioic acid	CCCCCCC(CCCCCCCCC(=O)O)C(=O)O	5.23162079	22133489	PubChem:(22133489)	2
13	1	N/A	-99.03830691653036	C17H32O4	[M - H]-	DKYGOKXNBRIUNW	InChI=1S/C17H32O4/c1-2-3-4-6-9-12-15(17(20)21)13-10-7-5-8-11-14-16(18)19/h15H,2-14H2,1H3,(H,18,19)(H,20,21)	2-heptyldecanedioic acid	CCCCCCCC(CCCCCCCC(=O)O)C(=O)O	5.23162079	22133487	PubChem:(22133487)	2
14	1	N/A	-102.90903899657437	C17H32O4	[M - H]-	NTGAONVFSMPCTA	InChI=1S/C17H32O4/c1-14(15(2)13-17(20)21)11-9-7-5-3-4-6-8-10-12-16(18)19/h14-15H,3-13H2,1-2H3,(H,18,19)(H,20,21)	null	CC(CCCCCCCCCCC(=O)O)C(C)CC(=O)O	5.5	88226014	PubChem:(88226014)	2
15	1	N/A	-105.34125086588922	C17H32O4	[M - H]-	NHNYOKCNDFVXHI	InChI=1S/C17H32O4/c1-2-15(13-14-17(20)21)11-9-7-5-3-4-6-8-10-12-16(18)19/h15H,2-14H2,1H3,(H,18,19)(H,20,21)	null	CCC(CCCCCCCCCCC(=O)O)CCC(=O)O	5.5999999	89462439	PubChem:(89462439)	2
16	1	N/A	-106.44903956851105	C17H32O4	[M - H]-	OKVAJASFHAHYLB	InChI=1S/C17H32O4/c1-3-5-12-17(16(20)21,13-6-4-2)14-10-8-7-9-11-15(18)19/h3-14H2,1-2H3,(H,18,19)(H,20,21)	null	CCCCC(CCCC)(CCCCCCC(=O)O)C(=O)O	5.4000001	17912912;17912913	PubChem:(17912912 17912913)	2
17	1	N/A	-106.86007614116838	C17H32O4	[M - H]-	KPDYEHHRYCDDSN	InChI=1S/C17H32O4/c1-3-5-13-17(4-2,16(20)21)14-11-9-7-6-8-10-12-15(18)19/h3-14H2,1-2H3,(H,18,19)(H,20,21)	null	CCCCC(CC)(CCCCCCCCC(=O)O)C(=O)O	5.4000001	91548926	PubChem:(91548926)	2
18	1	N/A	-107.10899104775937	C17H32O4	[M - H]-	KSYZCGLLQVZXFS	InChI=1S/C17H32O4/c1-15(13-14-17(20)21)11-9-7-5-3-2-4-6-8-10-12-16(18)19/h15H,2-14H2,1H3,(H,18,19)(H,20,21)	4-methyl-hexadecanedioic acid	CC(CCCCCCCCCCCC(=O)O)CCC(=O)O	5.5999999	9543665	PubChem:(9543665)	2
19	1	N/A	-107.8960843746564	C17H32O4	[M - H]-	YTKJACRVBVXXCM	InChI=1S/C17H32O4/c1-3-17(4-2,16(20)21)14-12-10-8-6-5-7-9-11-13-15(18)19/h3-14H2,1-2H3,(H,18,19)(H,20,21)	null	CCC(CC)(CCCCCCCCCCC(=O)O)C(=O)O	5.4000001	89463027	PubChem:(89463027)	2
20	1	N/A	-108.10999987862401	C17H32O4	[M - H]-	MDDAASOBCFSOPF	InChI=1S/C17H32O4/c1-14(2)10-6-5-8-12-15(17(20)21)11-7-3-4-9-13-16(18)19/h14-15H,3-13H2,1-2H3,(H,18,19)(H,20,21)	null	CC(C)CCCCCC(CCCCCCC(=O)O)C(=O)O	5.4000001	23292908	PubChem:(23292908)	2
21	1	N/A	-109.32241894554609	C17H32O4	[M - H]-	FUSSBLIWQHHZOG	InChI=1S/C17H32O4/c1-16(2,14(18)19)12-10-8-6-5-7-9-11-13-17(3,4)15(20)21/h5-13H2,1-4H3,(H,18,19)(H,20,21)	null	CC(C)(CCCCCCCCCC(C)(C)C(=O)O)C(=O)O	5.5999999	9861146	PubChem:(9861146)	2
22	1	N/A	-109.60389773400017	C17H32O4	[M - H]-	RMCPRRDMUKXQID	InChI=1S/C17H32O4/c1-15(14-17(20)21)12-10-8-6-4-2-3-5-7-9-11-13-16(18)19/h15H,2-14H2,1H3,(H,18,19)(H,20,21)	3-methyl-hexadecanedioic acid	CC(CCCCCCCCCCCCC(=O)O)CC(=O)O	5.80000019	9543664;13992650;101654296	PubChem:(9543664 13992650 101654296)	2
23	1	N/A	-111.33913651264164	C17H32O4	[M - H]-	FIUOKDXHVGLKOM	InChI=1S/C17H32O4/c1-3-15(11-7-13-17(20)21)10-5-4-8-14(2)9-6-12-16(18)19/h14-15H,3-13H2,1-2H3,(H,18,19)(H,20,21)	null	CCC(CCCCC(C)CCCC(=O)O)CCCC(=O)O	5.30000019	53801599;90886358	PubChem:(53801599 90886358);PubMed	66
24	1	N/A	-113.95760312427235	C17H32O4	[M - H]-	SEGHFLBFHZCGNH	InChI=1S/C17H32O4/c1-17(2,16(20)21)14-12-10-8-6-4-3-5-7-9-11-13-15(18)19/h3-14H2,1-2H3,(H,18,19)(H,20,21)	null	CC(C)(CCCCCCCCCCCCC(=O)O)C(=O)O	5.69999981	88009479	PubChem:(88009479)	2
25	1	N/A	-114.24076247552433	C17H32O4	[M - H]-	YUMVNWIQQFPQDI	InChI=1S/C17H32O4/c1-3-5-10-14(4-2)13-15(17(20)21)11-8-6-7-9-12-16(18)19/h14-15H,3-13H2,1-2H3,(H,18,19)(H,20,21)	null	CCCCC(CC)CC(CCCCCCC(=O)O)C(=O)O	5.4000001	18408163;18408164	PubChem:(18408163 18408164)	2
26	1	N/A	-114.34309983069356	C17H32O4	[M - H]-	SEFYPMDLMWAMLJ	InChI=1S/C17H32O4/c18-15-11-7-5-3-1-2-4-6-8-12-16(19)13-9-10-14-17(20)21/h18H,1-15H2,(H,20,21)	17-hydroxy-6-oxoheptadecanoic acid	C(CCCCCC(=O)CCCCC(=O)O)CCCCCO	3.70000005	3487872	PubChem:(3487872)	2
27	1	N/A	-114.41736941415968	C17H32O4	[M - H]-	RZLJOODBPHKSCF	InChI=1S/C17H32O4/c1-5-16(3,14(18)19)12-10-8-7-9-11-13-17(4,6-2)15(20)21/h5-13H2,1-4H3,(H,18,19)(H,20,21)	2,10-Diethyl-2,10-dimethylundecanedioic acid	CCC(C)(CCCCCCCC(C)(CC)C(=O)O)C(=O)O	5.19999981	3069696	PubChem:(3069696);PubChem class - safety and toxic	67108866
28	1	N/A	-114.62552798542623	C17H32O4	[M - H]-	JHLMRFKAZUCRGO	InChI=1S/C17H32O4/c1-3-5-10-14(16(18)19)12-8-7-9-13-15(17(20)21)11-6-4-2/h14-15H,3-13H2,1-2H3,(H,18,19)(H,20,21)	null	CCCCC(CCCCCC(CCCC)C(=O)O)C(=O)O	5.15583658	134314080	PubChem:(134314080)	2
29	1	N/A	-115.35616493947212	C17H32O4	[M - H]-	SMTKGALBDOEZCA	InChI=1S/C17H32O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15(16(18)19)17(20)21/h15H,2-14H2,1H3,(H,18,19)(H,20,21)	2-Tetradecylmalonic acid	CCCCCCCCCCCCCCC(C(=O)O)C(=O)O	5.51919603	138268;21839223	PubChem:(138268 21839223);PubMed;PubChem class - bio and metabolites	16777282
30	1	N/A	-116.64894769766968	C17H32O4	[M - H]-	DEFRBMCXNYRZTE	InChI=1S/C17H32O4/c1-13(10-8-12-17(4,5)15(20)21)9-6-7-11-16(2,3)14(18)19/h13H,6-12H2,1-5H3,(H,18,19)(H,20,21)	null	CC(CCCCC(C)(C)C(=O)O)CCCC(C)(C)C(=O)O	5.30000019	88582371	PubChem:(88582371)	2
31	1	N/A	-117.18880236082137	C17H32O4	[M - H]-	RXVLMXPQTGYRHG	InChI=1S/C17H32O4/c1-3-5-6-10-13-17(4-2,16(20)21)14-11-8-7-9-12-15(18)19/h3-14H2,1-2H3,(H,18,19)(H,20,21)	2-ethyl-2-hexylnonanedioic acid	CCCCCCC(CC)(CCCCCCC(=O)O)C(=O)O	5.4000001	20139759	PubChem:(20139759)	2
32	1	N/A	-117.51930523219107	C17H32O4	[M - H]-	FZMRPCSROQVEMH	InChI=1S/C17H32O4/c18-15-11-13-16(19)12-9-7-5-3-1-2-4-6-8-10-14-17(20)21/h18H,1-15H2,(H,20,21)	null	C(CCCCCCC(=O)O)CCCCCC(=O)CCCO	4.0	9835973	PubChem:(9835973)	2
33	1	N/A	-118.31226692761119	C17H32O4	[M - H]-	NBLRTAYFFIZZKU	InChI=1S/C17H32O4/c1-2-3-4-5-8-11-15(14-17(20)21)12-9-6-7-10-13-16(18)19/h15H,2-14H2,1H3,(H,18,19)(H,20,21)	null	CCCCCCCC(CCCCCCC(=O)O)CC(=O)O	5.0878334	102403734	PubChem:(102403734)	2
34	1	N/A	-118.42650798397665	C17H32O4	[M - H]-	UEOPOYLTGRIGBJ	InChI=1S/C17H32O4/c1-3-5-8-12-17(16(20)21,13-9-6-4-2)14-10-7-11-15(18)19/h3-14H2,1-2H3,(H,18,19)(H,20,21)	null	CCCCCC(CCCCC)(CCCCC(=O)O)C(=O)O	5.4000001	123432958	PubChem:(123432958)	2
35	1	N/A	-121.33002859267063	C17H32O4	[M - H]-	DVTKCGYUXSTJDP	InChI=1S/C17H32O4/c1-4-14(5-2)13-17(3,16(20)21)12-10-8-6-7-9-11-15(18)19/h14H,4-13H2,1-3H3,(H,18,19)(H,20,21)	null	CCC(CC)CC(C)(CCCCCCCC(=O)O)C(=O)O	5.30000019	87568410	PubChem:(87568410)	2
36	1	N/A	-122.25698623105357	C17H32O4	[M - H]-	LCRLPAITFDLLDT	InChI=1S/C17H32O4/c1-2-3-14-17(20)21-15-12-10-8-6-4-5-7-9-11-13-16(18)19/h2-15H2,1H3,(H,18,19)	12-pentanoyloxydodecanoate	CCCCC(=O)OCCCCCCCCCCCC(=O)O	5.30000019	17943970;17943969	PubChem:(17943970 17943969)	2
37	1	N/A	-122.47689751815336	C17H32O4	[M - H]-	ICDPMJCQEIBKTD	InChI=1S/C17H32O4/c1-3-5-6-7-8-9-10-11-13-15(17(20)21)14(12-4-2)16(18)19/h14-15H,3-13H2,1-2H3,(H,18,19)(H,20,21)	2-decyl-3-propylbutanedioic acid	CCCCCCCCCCC(C(CCC)C(=O)O)C(=O)O	6.0	22921523	PubChem:(22921523)	2
