rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.09188800859838771	-85.6899569141925	C9H12O6	[M - H]-	MOSKDFRIVUCXQN	InChI=1S/C9H12O6/c10-6(2-1-3-8(12)13)4-7(11)5-9(14)15/h1-5H2,(H,12,13)(H,14,15)	null	C(CC(=O)CC(=O)CC(=O)O)CC(=O)O	-0.699999988	87603170	PubChem:(87603170)	2
2	1	N/A	-90.15076495408697	C9H12O6	[M - H]-	XFYJUUAYBAROCG	InChI=1S/C9H12O6/c10-6(1-3-8(12)13)5-7(11)2-4-9(14)15/h1-5H2,(H,12,13)(H,14,15)	4,6-dioxononanedioic acid	C(CC(=O)O)C(=O)CC(=O)CCC(=O)O	-1.29999995	59648926	PubChem:(59648926)	2
3	1	N/A	-94.72464590999503	C9H12O6	[M - H]-	BHGFHDVICVAGJQ	InChI=1S/C9H12O6/c10-6(4-5-8(12)13)2-1-3-7(11)9(14)15/h1-5H2,(H,12,13)(H,14,15)	null	C(CC(=O)CCC(=O)O)CC(=O)C(=O)O	-1.0	86036616	PubChem:(86036616);PubMed	66
4	1	N/A	-101.10623056791545	C9H12O6	[M - H]-	CTKHYBXLKVJXEN	InChI=1S/C9H12O6/c10-7-1-4-13-8(11)3-6-15-9(12)2-5-14-7/h1-6H2	1,5,9-trioxacyclododecane-2,6,10-trione	C1COC(=O)CCOC(=O)CCOC1=O	-0.5	5252304	PubChem:(5252304)	2
5	1	N/A	-101.49527110455848	C9H12O6	[M - H]-	XPENUEKNMSNPNU	InChI=1S/C9H12O6/c10-6(2-1-3-8(12)13)7(11)4-5-9(14)15/h1-5H2,(H,12,13)(H,14,15)	null	C(CC(=O)C(=O)CCC(=O)O)CC(=O)O	-1.20000005	88134873	PubChem:(88134873)	2
6	1	N/A	-102.4858412152801	C9H12O6	[M - H]-	PEEHVBBZEAEYOI	InChI=1S/C9H12O6/c10-6(4-8(12)13)2-1-3-7(11)5-9(14)15/h1-5H2,(H,12,13)(H,14,15)	3,7-dioxononanedioic acid	C(CC(=O)CC(=O)O)CC(=O)CC(=O)O	-0.699999988	20074517	PubChem:(20074517)	2
7	1	N/A	-103.58027167954717	C9H12O6	[M - H]-	LSBGBLIJHMGRNO	InChI=1S/C9H12O6/c1-3-15-9(13)5-7(11)6(10)4-8(12)14-2/h3-5H2,1-2H3	null	CCOC(=O)CC(=O)C(=O)CC(=O)OC	0.0	129769309	PubChem:(129769309)	2
8	1	N/A	-103.9944903377342	C9H12O6	[M - H]-	VTKMMIMBEJFRMB	InChI=1S/C9H12O6/c1-5(8(12)13)6(9(14)15)3-2-4-7(10)11/h2-4H2,1H3,(H,10,11)(H,12,13)(H,14,15)	null	CC(=C(CCCC(=O)O)C(=O)O)C(=O)O	0.392859459	""	KEGG Mine	8589934592
9	1	N/A	-109.21785602558012	C9H12O6	[M - H]-	ZZXUKPJQZOTZBH	InChI=1S/C9H12O6/c1-6(10)14-4-8(12)3-9(13)5-15-7(2)11/h3-5H2,1-2H3	(5-acetyloxy-2,4-dioxopentyl) acetate	CC(=O)OCC(=O)CC(=O)COC(=O)C	-0.400000006	59610645	PubChem:(59610645)	2
10	1	N/A	-114.65583982708503	C9H12O6	[M - H]-	KKJGVGPPASPLCR	InChI=1S/C9H12O6/c1-3-14-8(12)6(10)5-7(11)9(13)15-4-2/h3-5H2,1-2H3	diethyl 2,4-dioxopentanedioate	CCOC(=O)C(=O)CC(=O)C(=O)OCC	0.600000024	19388606	PubChem:(19388606)	2
11	1	N/A	-114.80981821841395	C9H12O6	[M - H]-	HUDVNPNMMDKEJG	InChI=1S/C9H12O6/c1-6(10)14-8(12)4-3-5-9(13)15-7(2)11/h3-5H2,1-2H3	null	CC(=O)OC(=O)CCCC(=O)OC(=O)C	-0.200000003	87724477	PubChem:(87724477)	2
12	1	N/A	-117.8406187467537	C9H12O6	[M - H]-	RIUVOHXXXNBYKL	InChI=1S/C9H12O6/c1-6(10)14-4-3-8(9(12)13)5-15-7(2)11/h3H,4-5H2,1-2H3,(H,12,13)	null	CC(=O)OCC=C(COC(=O)C)C(=O)O	-0.400000006	87200694;89535182	PubChem:(87200694 89535182)	2
13	1	N/A	-117.98935944817461	C9H12O6	[M - H]-	IPYBKLFBLOEDQM	InChI=1S/C9H12O6/c1-6(9(13)14)4-5-15-8(12)3-2-7(10)11/h4H,2-3,5H2,1H3,(H,10,11)(H,13,14)	null	CC(=CCOC(=O)CCC(=O)O)C(=O)O	-0.300000012	135045621	PubChem:(135045621)	2
14	1	N/A	-118.89630217321427	C9H12O6	[M - H]-	AGODSRLXBGMJEB	InChI=1S/C9H12O6/c10-5-1-2-6(11)9(15)7(12)3-4-8(13)14/h1-2,5-6,9,11,15H,3-4H2,(H,13,14)	null	C(CC(=O)O)C(=O)C(C(C=CC=O)O)O	-0.997950196	""	EcoCyc Mine;KEGG Mine	25769803776
15	1	N/A	-119.87302859353446	C9H12O6	[M - H]-	ICOAYXSNWNCFCQ	InChI=1S/C9H12O6/c1-3-15-7(10)4-6(9(13)14)5(2)8(11)12/h3-4H2,1-2H3,(H,11,12)(H,13,14)	null	CCOC(=O)CC(=C(C)C(=O)O)C(=O)O	0.100000001	22289318;88003491;90944808	PubChem:(22289318 88003491 90944808)	2
16	1	N/A	-122.31088272868097	C9H12O6	[M - H]-	HZCDXJOPMCUIDB	InChI=1S/C9H12O6/c10-7(11)4-2-1-3-6(9(14)15)5-8(12)13/h3H,1-2,4-5H2,(H,10,11)(H,12,13)(H,14,15)	null	C(CC=C(CC(=O)O)C(=O)O)CC(=O)O	0.206155539	""	KEGG Mine	8589934592
17	1	N/A	-124.50071205643036	C9H12O6	[M - H]-	QKRRFUPNORBPQP	InChI=1S/C9H12O6/c1-3-14-8(12)6(5-10)7(11)9(13)15-4-2/h5-6H,3-4H2,1-2H3	null	CCOC(=O)C(C=O)C(=O)C(=O)OCC	0.5	54233172	PubChem:(54233172)	2
18	1	N/A	-126.74185787194907	C9H12O6	[M - H]-	NZLWLYUNCYZBNS	InChI=1S/C9H12O6/c1-3-14-8(11)4-7(9(12)13)5-15-6(2)10/h4H,3,5H2,1-2H3,(H,12,13)	null	CCOC(=O)C=C(COC(=O)C)C(=O)O	-0.100000001	125476277;125477792	PubChem:(125476277 125477792)	2
19	1	N/A	-127.18164282032114	C9H12O6	[M - H]-	IJWLPZCOROJGQO	InChI=1S/C9H12O6/c1-14-8(12)4-6(10)3-7(11)5-9(13)15-2/h3-5H2,1-2H3	dimethyl 3,5-dioxoheptanedioate	COC(=O)CC(=O)CC(=O)CC(=O)OC	-0.200000003	60196022	PubChem:(60196022)	2
20	1	N/A	-127.93569318812439	C9H12O6	[M - H]-	IGVHRDPVMPTGSD	InChI=1S/C9H12O6/c10-4-3-6(1-2-8(13)14)9(15)7(12)5-11/h3-5,7,9,12,15H,1-2H2,(H,13,14)	null	C(CC(=O)O)C(=CC=O)C(C(C=O)O)O	-0.882809043	""	EcoCyc Mine;KEGG Mine	25769803776
21	1	N/A	-128.83844674746965	C9H12O6	[M - H]-	XPZBSSIHRHIGBU	InChI=1S/C9H12O6/c1-6(10)5-8(12)14-3-4-15-9(13)7(2)11/h3-5H2,1-2H3	null	CC(=O)CC(=O)OCCOC(=O)C(=O)C	-0.300000012	89251925	PubChem:(89251925)	2
22	1	N/A	-128.944605903079	C9H12O6	[M - H]-	AMQVEUHGDZMPBO	InChI=1S/C9H12O6/c1-6(10)15-5-7(9(12)14-3)4-8(11)13-2/h4H,5H2,1-3H3	null	CC(=O)OCC(=CC(=O)OC)C(=O)OC	-0.100000001	10443284;25227957	PubChem:(10443284 25227957)	2
23	1	N/A	-129.42599965280925	C9H12O6	[M - H]-	GGMLPOQSHSPJJP	InChI=1S/C9H12O6/c1-4(10)15-3-5-6(8(11)12)7(5)9(13)14-2/h5-7H,3H2,1-2H3,(H,11,12)	null	CC(=O)OCC1C(C1C(=O)OC)C(=O)O	-0.5	122370305	PubChem:(122370305)	2
24	1	N/A	-130.10353730180466	C9H12O6	[M - H]-	LPJCKMLERUBHPX	InChI=1S/C9H12O6/c1-3-7(11)9(13)15-5-4-14-8(12)6(2)10/h3-5H2,1-2H3	null	CCC(=O)C(=O)OCCOC(=O)C(=O)C	0.200000003	88373785	PubChem:(88373785)	2
25	1	N/A	-130.76687755248457	C9H12O6	[M - H]-	PMFRYRNNMGIODX	InChI=1S/C9H12O6/c1-6(10)15-8(12)5-3-4-7(11)9(13)14-2/h3-5H2,1-2H3	null	CC(=O)OC(=O)CCCC(=O)C(=O)OC	-0.100000001	138486408	PubChem:(138486408)	2
26	1	N/A	-130.77695692258015	C9H12O6	[M - H]-	FGNJKZFEPOMYKY	InChI=1S/C9H12O6/c1-3-7(11)5-15-9(13)8(12)14-4-6(2)10/h3-5H2,1-2H3	null	CCC(=O)COC(=O)C(=O)OCC(=O)C	0.400000006	88137968	PubChem:(88137968)	2
27	1	N/A	-130.8273837325057	C9H12O6	[M - H]-	RJTZPRQEDHJPHV	InChI=1S/C9H12O6/c1-5(10)9(13)8(15-7(3)12)4-14-6(2)11/h8H,4H2,1-3H3	null	CC(=O)C(=O)C(COC(=O)C)OC(=O)C	-0.600000024	44440597;44440598	PubChem:(44440597 44440598);PubMed	66
28	1	N/A	-131.16413434131323	C9H12O6	[M - H]-	NGULBISQWGMRGK	InChI=1S/C9H12O6/c10-7(11)4-2-1-3-6(9(14)15)5-8(12)13/h5H,1-4H2,(H,10,11)(H,12,13)(H,14,15)	cis-(homo)3aconitate	C(CCC(=O)O)CC(=CC(=O)O)C(=O)O	0.200000003	25244228;25244229;129662406	KEGG:(C20582);PubChem:(25244228 25244229 129662406);CHEBI:(72711 72712);Biocyc:(CPD-319);PubChem class - bio and metabolites	16779554
29	1	N/A	-131.1807033955407	C9H12O6	[M - H]-	SCUJNEASMBTLDM	InChI=1S/C9H12O6/c10-7(11)3-5(4-8(12)13)6-1-2-9(14)15-6/h5-6H,1-4H2,(H,10,11)(H,12,13)	null	C1CC(=O)OC1C(CC(=O)O)CC(=O)O	-0.5	101072137	PubChem:(101072137)	2
30	1	N/A	-131.69403674396543	C9H12O6	[M - H]-	GAVWMWZZYDNTRP	InChI=1S/C9H12O6/c10-6(11)3-1-2-4-9(14)5-7(12)15-8(9)13/h14H,1-5H2,(H,10,11)	null	C1C(=O)OC(=O)C1(CCCCC(=O)O)O	0.17613402	""	KEGG Mine	8589934592
31	1	N/A	-131.95358991491642	C9H12O6	[M - H]-	XQEHYFATIIVXQO	InChI=1S/C9H12O6/c1-5(10)13-4-7-3-8(9(12)15-7)14-6(2)11/h7-8H,3-4H2,1-2H3	null	CC(=O)OCC1CC(C(=O)O1)OC(=O)C	0.200000003	11053071	PubChem:(11053071)	2
32	1	N/A	-132.36636118286293	C9H12O6	[M - H]-	HYTJNQRLUVVGAZ	InChI=1S/C9H12O6/c1-6(10)14-4-8(3-9(12)13)5-15-7(2)11/h3H,4-5H2,1-2H3,(H,12,13)	null	CC(=O)OCC(=CC(=O)O)COC(=O)C	-0.100000001	86635759	PubChem:(86635759)	2
33	1	N/A	-132.88178229526602	C9H12O6	[M - H]-	WSTMKVCIZYFCNZ	InChI=1S/C9H12O6/c1-3-4(7(10)11)2-5(8(12)13)6(3)9(14)15/h3-6H,2H2,1H3,(H,10,11)(H,12,13)(H,14,15)	3-methylcyclopentane-1,2,4-tricarboxylic acid	CC1C(CC(C1C(=O)O)C(=O)O)C(=O)O	-0.300000012	19427578	PubChem:(19427578)	2
34	1	N/A	-133.09303690992758	C9H12O6	[M - H]-	CEAVYOSMNAJUED	InChI=1S/C9H12O6/c1-4(10)8(14)6(12)3-7(13)9(15)5(2)11/h8-9,14-15H,3H2,1-2H3	3,7-dihydroxynonane-2,4,6,8-tetrone	CC(=O)C(C(=O)CC(=O)C(C(=O)C)O)O	-1.60000002	60053924	PubChem:(60053924)	2
35	1	N/A	-133.72851799857415	C9H12O6	[M - H]-	VXUJGBWEBYAEMF	InChI=1S/C9H12O6/c1-2-8(12)14-6-4-9(13)15-5-3-7(10)11/h2H,1,3-6H2,(H,10,11)	2-Propenoic acid, 3-(2-carboxyethoxy)-3-oxopropyl ester	C=CC(=O)OCCC(=O)OCCC(=O)O	0.0	13673752	PubChem:(13673752)	2
36	1	N/A	-133.88339648669879	C9H12O6	[M - H]-	WOHHWPZSYHVWLY	InChI=1S/C9H12O6/c10-5(11)8(14)1-7(2-8)3-9(15,4-7)6(12)13/h14-15H,1-4H2,(H,10,11)(H,12,13)	2,6-dihydroxyspiro[3.3]heptane-2,6-dicarboxylic acid	C1C2(CC1(C(=O)O)O)CC(C2)(C(=O)O)O	-1.10000002	315983	PubChem:(315983)	2
37	1	N/A	-134.19831995447439	C9H12O6	[M - H]-	AYZWJKRVOOHRAN	InChI=1S/C9H12O6/c1-5(10)9(6(2)11,8(14)15)4-3-7(12)13/h3-4H2,1-2H3,(H,12,13)(H,14,15)	2,2-diacetylpentanedioic acid	CC(=O)C(CCC(=O)O)(C(=O)C)C(=O)O	-0.699999988	21079451	PubChem:(21079451)	2
38	1	N/A	-134.31118916455227	C9H12O6	[M - H]-	QNDBYGBRMNCSJX	InChI=1S/C9H12O6/c1-4(10)15-3-5-2-6(11)8(13)9(14)7(5)12/h2,6,8-9,11,13-14H,3H2,1H3	Gabosin D	CC(=O)OCC1=CC(C(C(C1=O)O)O)O	-2.0	10059148;11275954;56926605;72780163	COCONUT:(CNP0239153);Natural Products:(UNPD1592);PubChem:(10059148 11275954 56926605 72780163);SuperNatural:(SN00332261);PubMed	3178562
39	1	N/A	-134.43676301971013	C9H12O6	[M - H]-	JMBUADNWARCYPU	InChI=1S/C9H12O6/c1-5(7(10)13-2)6(8(11)14-3)9(12)15-4/h1-4H3	null	CC(=C(C(=O)OC)C(=O)OC)C(=O)OC	0.600000024	101853493	PubChem:(101853493)	2
40	1	N/A	-134.95097122121157	C9H12O6	[M - H]-	UKLQBUXAIRYRQT	InChI=1S/C9H12O6/c1-2-3-5(8(12)13)6(9(14)15)4-7(10)11/h2-4H2,1H3,(H,10,11)(H,12,13)(H,14,15)	null	CCCC(=C(CC(=O)O)C(=O)O)C(=O)O	0.400000006	58544302	PubChem:(58544302)	2
41	1	N/A	-135.2189769651086	C9H12O6	[M - H]-	IQHHSAKXIHBJBY	InChI=1S/C9H12O6/c1-5(14-6(2)10)8(9(12)13-4)15-7(3)11/h1-4H3	null	CC(=C(C(=O)OC)OC(=O)C)OC(=O)C	0.400000006	58101084;76655931	PubChem:(58101084 76655931)	2
42	1	N/A	-135.32469944369146	C9H12O6	[M - H]-	TXBNPAPVDSYUDT	InChI=1S/C9H12O6/c1-3-14-8(12)7(6(11)5-10)9(13)15-4-2/h5,7H,3-4H2,1-2H3	null	CCOC(=O)C(C(=O)C=O)C(=O)OCC	0.5	91454479	PubChem:(91454479)	2
43	1	N/A	-138.19558055949528	C9H12O6	[M - H]-	POIWVQZUSMUPIM	InChI=1S/C9H12O6/c1-6(11)14-5-8(13)9(3-4-10)15-7(2)12/h4,9H,3,5H2,1-2H3	null	CC(=O)OCC(=O)C(CC=O)OC(=O)C	-0.699999988	57068374	PubChem:(57068374)	2
44	1	N/A	-138.47783379889302	C9H12O6	[M - H]-	NFUBPGULXQIPFA	InChI=1S/C9H12O6/c1-5(10)8(9(13)15-3)6(11)4-7(12)14-2/h8H,4H2,1-3H3	dimethyl 2-acetyl-3-oxopentanedioate	CC(=O)C(C(=O)CC(=O)OC)C(=O)OC	-0.100000001	14878936	PubChem:(14878936)	2
45	1	N/A	-139.37370848105277	C9H12O6	[M - H]-	VYBCWGCXACXTOD	InChI=1S/C9H12O6/c1-4-7(10)14-6(3)9(12)15-5(2)8(11)13-4/h4-6H,1-3H3	(3S,6S,9S)-3,6,9-trimethyl-1,4,7-trioxonane-2,5,8-trione	CC1C(=O)OC(C(=O)OC(C(=O)O1)C)C	1.0	11458578;20762279;23232877;101450173	PubChem:(11458578 20762279 23232877 101450173)	2
46	1	N/A	-139.4731103108696	C9H12O6	[M - H]-	CORGYOATXJGQEI	InChI=1S/C9H12O6/c1-5(10)13-4-8-7(14-6(2)11)3-9(12)15-8/h7-8H,3-4H2,1-2H3	[(2R,3S)-3-acetyloxy-5-oxooxolan-2-yl]methyl acetate	CC(=O)OCC1C(CC(=O)O1)OC(=O)C	-0.300000012	11806094;131859696	PubChem:(11806094 131859696)	2
47	1	N/A	-140.1381959476579	C9H12O6	[M - H]-	WXLIYZBYCYNOQU	InChI=1S/C9H12O6/c1-5(3-8(12)15-2)6(9(13)14)4-7(10)11/h3-4H2,1-2H3,(H,10,11)(H,13,14)	null	CC(=C(CC(=O)O)C(=O)O)CC(=O)OC	0.100000001	88002971;91246504	PubChem:(88002971 91246504)	2
48	1	N/A	-140.3325228424229	C9H12O6	[M - H]-	XTAPYOSLAGFBJO	InChI=1S/C9H12O6/c1-7(4(10)11)8(2,5(12)13)9(7,3)6(14)15/h1-3H3,(H,10,11)(H,12,13)(H,14,15)	null	CC1(C(C1(C)C(=O)O)(C)C(=O)O)C(=O)O	-0.300000012	129972186	PubChem:(129972186)	2
