rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.08422249787290932	-62.96824830136457	C8H10O6	[M - H]-	DURUCUXIOUNYND	InChI=1S/C8H10O6/c9-4-2-1-3-8(14,7(12)13)5-6(10)11/h9,14H,1,3,5H2,(H,10,11)(H,12,13)	null	C(CC(CC(=O)O)(C(=O)O)O)C#CO	-0.495812356	""	KEGG Mine	8589934592
2	1	N/A	-64.31581823635322	C8H10O6	[M - H]-	OMFWHSRZHVVVAL	InChI=1S/C8H10O6/c9-5(1-2-7(11)12)3-6(10)4-8(13)14/h1-4H2,(H,11,12)(H,13,14)	Succinylacetoacetate	C(CC(=O)O)C(=O)CC(=O)CC(=O)O	-1.10000002	125181	HMDB:(240258);PubChem:(125181);CHEBI:(87999);PubChem class - bio and metabolites;MeSH:(125181);PubMed;KEGG Mine	8606711918
3	1	N/A	-67.25240885397751	C8H10O6	[M - H]-	DPWKCJJZMKDKGH	InChI=1S/C8H10O6/c9-5(7(12)8(13)14)3-1-2-4-6(10)11/h1-4H2,(H,10,11)(H,13,14)	null	C(CCC(=O)O)CC(=O)C(=O)C(=O)O	0.200000003	19382529;19382530	PubChem:(19382529 19382530)	2
4	1	N/A	-67.98449138384409	C8H10O6	[M - H]-	YHULVGQYSIRZGM	InChI=1S/C8H10O6/c9-5(2-1-3-7(11)12)4-6(10)8(13)14/h1-4H2,(H,11,12)(H,13,14)	null	C(CC(=O)CC(=O)C(=O)O)CC(=O)O	-0.699999988	54509044	PubChem:(54509044);KEGG Mine	8589934594
5	1	N/A	-72.22173630044405	C8H10O6	[M - H]-	UXIRKWUPNDKLNY	InChI=1S/C8H10O6/c9-3-1-2-8(14,4-6(10)11)5-7(12)13/h9,14H,2,4-5H2,(H,10,11)(H,12,13)	null	C(C#CO)C(CC(=O)O)(CC(=O)O)O	-1.0	87757644	PubChem:(87757644)	2
6	1	N/A	-73.73311958976105	C8H10O6	[M - H]-	JWECVJBAGODTTM	InChI=1S/C8H10O6/c9-5(1-3-7(11)12)6(10)2-4-8(13)14/h1-4H2,(H,11,12)(H,13,14)	null	C(CC(=O)O)C(=O)C(=O)CCC(=O)O	-1.5	129657156	PubChem:(129657156)	2
7	1	N/A	-74.70514414583995	C8H10O6	[M - H]-	FQOJBGJIYAAJNN	InChI=1S/C8H10O6/c1-3(9)5(7(11)12)6(4(2)10)8(13)14/h5-6H,1-2H3,(H,11,12)(H,13,14)	2,3-diacetylbutanedioic acid	CC(=O)C(C(C(=O)C)C(=O)O)C(=O)O	-0.899999976	22126011	PubChem:(22126011)	2
8	1	N/A	-75.9316880862475	C8H10O6	[M - H]-	BVLMYGJZKUVKNG	InChI=1S/C8H10O6/c1-2-4(7(11)12)5(8(13)14)3-6(9)10/h2-3H2,1H3,(H,9,10)(H,11,12)(H,13,14)	null	CCC(=C(CC(=O)O)C(=O)O)C(=O)O	-0.200000003	121299746;121299769	PubChem:(121299746 121299769)	2
9	1	N/A	-76.09601149997646	C8H10O6	[M - H]-	VMEHELMQANOVGX	InChI=1S/C8H10O6/c1-3(2)4(7(11)12)5(9)6(10)8(13)14/h3-4H,1-2H3,(H,11,12)(H,13,14)	null	CC(C)C(C(=O)C(=O)C(=O)O)C(=O)O	-0.107763395	""	EcoCyc Mine;YMDB Mine;KEGG Mine	60129542144
10	1	N/A	-78.0017727850812	C8H10O6	[M - H]-	YVMPRAWSVIUMJV	InChI=1S/C8H10O6/c9-4-2-1-3(7(11)12)5(6(4)10)8(13)14/h4,6,9-10H,1-2H2,(H,11,12)(H,13,14)	null	C1CC(=C(C(C1O)O)C(=O)O)C(=O)O	-0.900607467	""	KEGG Mine	8589934592
