rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.16516593600851667	-27.918899657080274	C13H28O4S	[M - H]-	QTUIJRIDZOSXHJ	InChI=1S/C13H28O4S/c1-2-3-4-5-6-7-8-9-10-11-12-13-17-18(14,15)16/h2-13H2,1H3,(H,14,15,16)	tridecyl sulfate	CCCCCCCCCCCCCOS(=O)(=O)O	5.30000019	18191;5199223	NORMAN:(NS00014093);PubChem class - safety and toxic;PubChem:(18191 5199223);PubMed	67371074
2	1	N/A	-44.793161493756955	C13H28O4S	[M - H]-	HLGRIWLESIORCS	InChI=1S/C13H28O4S/c1-3-5-6-7-8-9-10-13(4-2)11-12-17-18(14,15)16/h13H,3-12H2,1-2H3,(H,14,15,16)	null	CCCCCCCCC(CC)CCOS(=O)(=O)O	5.19999981	57549800;57549801	PubChem:(57549800 57549801)	2
3	1	N/A	-48.264032284788584	C13H28O4S	[M - H]-	YCMXZQTXCYRNAS	InChI=1S/C13H28O4S/c1-3-4-5-6-7-8-9-10-13(2)11-12-17-18(14,15)16/h13H,3-12H2,1-2H3,(H,14,15,16)	null	CCCCCCCCCC(C)CCOS(=O)(=O)O	5.19999981	54501145;57549806	PubChem:(54501145 57549806)	2
4	1	N/A	-49.56018361440192	C13H28O4S	[M - H]-	YUPHRFAMBFPPPM	InChI=1S/C13H28O4S/c1-3-5-7-9-13(10-8-6-4-2)11-12-17-18(14,15)16/h13H,3-12H2,1-2H3,(H,14,15,16)	null	CCCCCC(CCCCC)CCOS(=O)(=O)O	5.19999981	57549802;57549803	PubChem:(57549802 57549803)	2
5	1	N/A	-50.86471931544042	C13H28O4S	[M - H]-	SIGAQGPOUIAIHQ	InChI=1S/C13H28O4S/c1-3-4-5-6-7-8-9-10-11-12-13(2)17-18(14,15)16/h13H,3-12H2,1-2H3,(H,14,15,16)	null	CCCCCCCCCCCC(C)OS(=O)(=O)O	5.19999981	54307018	PubChem:(54307018)	2
6	1	N/A	-51.72950129007614	C13H28O4S	[M - H]-	KRGSJJGNSIZUOA	InChI=1S/C13H28O4S/c1-3-5-6-7-8-10-13(9-4-2)11-12-17-18(14,15)16/h13H,3-12H2,1-2H3,(H,14,15,16)	null	CCCCCCCC(CCC)CCOS(=O)(=O)O	5.19999981	57549798;57549799	PubChem:(57549798 57549799)	2
7	1	N/A	-52.6985871109336	C13H28O4S	[M - H]-	XQVPBQMATQUKFK	InChI=1S/C13H28O4S/c1-3-4-5-6-7-8-10-13(2)11-9-12-17-18(14,15)16/h13H,3-12H2,1-2H3,(H,14,15,16)	null	CCCCCCCCC(C)CCCOS(=O)(=O)O	5.0	54483758	PubChem:(54483758)	2
8	1	N/A	-59.82560124605001	C13H28O4S	[M - H]-	GDYTYDWBCQOJLC	InChI=1S/C13H28O4S/c1-3-4-7-10-13(2)11-8-5-6-9-12-17-18(14,15)16/h13H,3-12H2,1-2H3,(H,14,15,16)	7-methyldodecyl hydrogen sulfate	CCCCCC(C)CCCCCCOS(=O)(=O)O	5.0	17920677	PubChem:(17920677)	2
9	1	N/A	-60.605814553307994	C13H28O4S	[M - H]-	YRMDSRNHSJVMLK	InChI=1S/C13H28O4S/c1-3-4-5-6-7-8-9-10-11-12-13-17-18(14,15)16-2/h3-13H2,1-2H3	null	CCCCCCCCCCCCOS(=O)(=O)OC	5.30000019	54523474	PubChem:(54523474)	2
10	1	N/A	-61.3470989098453	C13H28O4S	[M - H]-	OYXHSYRMHMTKJR	InChI=1S/C13H28O4S/c1-3-10-13(2)11-8-6-4-5-7-9-12-17-18(14,15)16/h13H,3-12H2,1-2H3,(H,14,15,16)	9-methyldodecyl sulfate	CCCC(C)CCCCCCCCOS(=O)(=O)O	5.0	17920664;17920665	PubChem:(17920664 17920665)	2
11	1	N/A	-61.80276019618892	C13H28O4S	[M - H]-	HKBPKZKQWGHQFA	InChI=1S/C13H28O4S/c1-3-5-7-9-11-13(17-18(14,15)16)12-10-8-6-4-2/h13H,3-12H2,1-2H3,(H,14,15,16)	null	CCCCCCC(CCCCCC)OS(=O)(=O)O	5.0	13060232	PubChem:(13060232)	2
12	1	N/A	-62.339802211099624	C13H28O4S	[M - H]-	NNYBIKSYMOOUQK	InChI=1S/C13H28O4S/c1-3-5-7-8-10-13(9-6-4-2)11-12-17-18(14,15)16/h13H,3-12H2,1-2H3,(H,14,15,16)	null	CCCCCCC(CCCC)CCOS(=O)(=O)O	5.19999981	57549804;57549805	PubChem:(57549804 57549805)	2
13	1	N/A	-64.03105056193439	C13H28O4S	[M - H]-	VGGVTOAWMFYGPT	InChI=1S/C13H28O4S/c1-3-13(2)11-9-7-5-4-6-8-10-12-17-18(14,15)16/h13H,3-12H2,1-2H3,(H,14,15,16)	10-methyldodecyl sulfate	CCC(C)CCCCCCCCCOS(=O)(=O)O	5.0	17920670;17920671	PubChem:(17920670 17920671)	2
14	1	N/A	-67.02202033613163	C13H28O4S	[M - H]-	FRQTZNIPPIPYBU	InChI=1S/C13H28O4S/c1-3-5-6-7-8-9-11-13(10-4-2)12-17-18(14,15)16/h13H,3-12H2,1-2H3,(H,14,15,16)	null	CCCCCCCCC(CCC)COS(=O)(=O)O	5.0	101793546	PubChem:(101793546)	2
15	1	N/A	-67.52735397504537	C13H28O4S	[M - H]-	LHDDFSJNFGMGEX	InChI=1S/C13H28O4S/c1-13(2)11-9-7-5-3-4-6-8-10-12-17-18(14,15)16/h13H,3-12H2,1-2H3,(H,14,15,16)	null	CC(C)CCCCCCCCCCOS(=O)(=O)O	5.0	23432007	PubChem:(23432007);NORMAN:(NS00038598)	262146
16	1	N/A	-71.99668316080644	C13H28O4S	[M - H]-	MVXFVLJDZDYWRB	InChI=1S/C13H28O4S/c1-3-4-5-6-7-10-13(2)11-8-9-12-17-18(14,15)16/h13H,3-12H2,1-2H3,(H,14,15,16)	5-methyldodecyl sulfate	CCCCCCCC(C)CCCCOS(=O)(=O)O	5.0	17920666;17920667	PubChem:(17920666 17920667)	2
17	1	N/A	-72.20457926754375	C13H28O4S	[M - H]-	SIPKSIDVZCPDBN	InChI=1S/C13H28O4S/c1-3-4-5-7-10-13(2)11-8-6-9-12-17-18(14,15)16/h13H,3-12H2,1-2H3,(H,14,15,16)	6-methyldodecyl sulfate	CCCCCCC(C)CCCCCOS(=O)(=O)O	5.0	17920672;17920673	PubChem:(17920672 17920673)	2
18	1	N/A	-73.76156006625061	C13H28O4S	[M - H]-	SCIMYEQGWHUFAM	InChI=1S/C13H28O4S/c1-4-5-6-7-8-10-13(2,3)11-9-12-17-18(14,15)16/h4-12H2,1-3H3,(H,14,15,16)	null	CCCCCCCC(C)(C)CCCOS(=O)(=O)O	4.80000019	134207463	PubChem:(134207463)	2
19	1	N/A	-76.78552444608964	C13H28O4S	[M - H]-	DOIQXERZJYSDAU	InChI=1S/C13H28O4S/c1-12(11-13(2,3)4)9-7-5-6-8-10-17-18(14,15)16/h12H,5-11H2,1-4H3,(H,14,15,16)	null	CC(CCCCCCOS(=O)(=O)O)CC(C)(C)C	4.5999999	88261678	PubChem:(88261678)	2
20	1	N/A	-76.98020258322967	C13H28O4S	[M - H]-	JDRZMVQSKRSRTI	InChI=1S/C13H28O4S/c1-3-4-10-13(2)11-8-6-5-7-9-12-17-18(14,15)16/h13H,3-12H2,1-2H3,(H,14,15,16)	8-methyldodecyl sulfate	CCCCC(C)CCCCCCCOS(=O)(=O)O	5.0	17920674;17920675	PubChem:(17920674 17920675)	2
21	1	N/A	-78.55076211725529	C13H28O4S	[M - H]-	XPYCAMROFQDAAC	InChI=1S/C13H28O4S/c1-4-5-6-7-8-9-10-11-12(2)13(3)17-18(14,15)16/h12-13H,4-11H2,1-3H3,(H,14,15,16)	null	CCCCCCCCCC(C)C(C)OS(=O)(=O)O	5.0999999	134206599	PubChem:(134206599)	2
22	1	N/A	-79.68067404613001	C13H28O4S	[M - H]-	IGBWJHFZEQBLHI	InChI=1S/C13H28O4S/c1-4-12(2)9-10-13(3)8-6-5-7-11-17-18(14,15)16/h12-13H,4-11H2,1-3H3,(H,14,15,16)	null	CCC(C)CCC(C)CCCCCOS(=O)(=O)O	4.69999981	87471008	PubChem:(87471008)	2
23	1	N/A	-80.16019571853994	C13H28O4S	[M - H]-	LLLXOHQFJZWJPH	InChI=1S/C13H28O4S/c1-4-7-8-9-12-13(10-5-2,11-6-3)17-18(14,15)16/h4-12H2,1-3H3,(H,14,15,16)	null	CCCCCCC(CCC)(CCC)OS(=O)(=O)O	4.4000001	56973752	PubChem:(56973752)	2
24	1	N/A	-82.49419970014189	C13H28O4S	[M - H]-	SELHIXWXICLOJB	InChI=1S/C13H28O4S/c1-3-4-5-6-7-8-9-10-11-13(2)12-17-18(14,15)16/h13H,3-12H2,1-2H3,(H,14,15,16)	null	CCCCCCCCCCC(C)COS(=O)(=O)O	5.19999981	87356140	PubChem:(87356140)	2
25	1	N/A	-83.26147059500758	C13H28O4S	[M - H]-	OVYWVOIEPQKHKN	InChI=1S/C13H28O4S/c1-4-5-6-7-10-13(2,3)11-8-9-12-17-18(14,15)16/h4-12H2,1-3H3,(H,14,15,16)	null	CCCCCCC(C)(C)CCCCOS(=O)(=O)O	4.80000019	134206574	PubChem:(134206574)	2
26	1	N/A	-84.65444896018866	C13H28O4S	[M - H]-	LSGOCBDZQKXWID	InChI=1S/C13H28O4S/c1-7-12(4,5)10-11(17-18(14,15)16)13(6,8-2)9-3/h11H,7-10H2,1-6H3,(H,14,15,16)	null	CCC(C)(C)CC(C(C)(CC)CC)OS(=O)(=O)O	4.30000019	89307645	PubChem:(89307645)	2
27	1	N/A	-85.88919800098607	C13H28O4S	[M - H]-	JTXRYZTVPKCOTM	InChI=1S/C13H28O4S/c1-5-11(2)10-13(4)12(3)8-6-7-9-17-18(14,15)16/h11-13H,5-10H2,1-4H3,(H,14,15,16)	null	CCC(C)CC(C)C(C)CCCCOS(=O)(=O)O	4.4000001	87471246	PubChem:(87471246)	2
28	1	N/A	-85.99500944260099	C13H28O4S	[M - H]-	RFYLPAYIOKKDRM	InChI=1S/C13H28O4S/c1-4-5-6-7-8-9-10-12(2)13(3)11-17-18(14,15)16/h12-13H,4-11H2,1-3H3,(H,14,15,16)	null	CCCCCCCCC(C)C(C)COS(=O)(=O)O	5.0999999	54264725	PubChem:(54264725)	2
29	1	N/A	-87.26183866824098	C13H28O4S	[M - H]-	XXSSNSLVMZGPSS	InChI=1S/C13H28O4S/c1-5-12(4)8-6-7-9-13(10-11(2)3)17-18(14,15)16/h11-13H,5-10H2,1-4H3,(H,14,15,16)	2,9-dimethylundecan-4-yl hydrogen sulfate	CCC(C)CCCCC(CC(C)C)OS(=O)(=O)O	4.5999999	19013255	PubChem:(19013255)	2
30	1	N/A	-92.2047968232156	C13H28O4S	[M - H]-	IHLXKIKYSRLJAJ	InChI=1S/C13H28O4S/c1-4-8-12(2)9-6-5-7-10-13(3)11-17-18(14,15)16/h12-13H,4-11H2,1-3H3,(H,14,15,16)	null	CCCC(C)CCCCCC(C)COS(=O)(=O)O	4.9000001	53916598	PubChem:(53916598)	2
31	1	N/A	-93.21661125028481	C13H28O4S	[M - H]-	WHCGODJPELEALQ	InChI=1S/C13H28O4S/c1-4-7-10-13(11-8-5-2,12-9-6-3)17-18(14,15)16/h4-12H2,1-3H3,(H,14,15,16)	null	CCCCC(CCCC)(CCCC)OS(=O)(=O)O	4.4000001	123613698	PubChem:(123613698)	2
32	1	N/A	-93.85594701763753	C13H28O4S	[M - H]-	VVMYHRPANYAWHJ	InChI=1S/C13H28O4S/c1-4-12(2)9-7-5-6-8-10-13(3)11-17-18(14,15)16/h12-13H,4-11H2,1-3H3,(H,14,15,16)	null	CCC(C)CCCCCCC(C)COS(=O)(=O)O	4.9000001	54413081	PubChem:(54413081)	2
33	1	N/A	-98.96080765742512	C13H28O4S	[M - H]-	GEQDMMWPSOYHKI	InChI=1S/C13H28O4S/c1-5-12(3)13(4)9-7-6-8-11(2)10-17-18(14,15)16/h11-13H,5-10H2,1-4H3,(H,14,15,16)	null	CCC(C)C(C)CCCCC(C)COS(=O)(=O)O	4.5999999	21398228	PubChem:(21398228)	2
34	1	N/A	-99.99515560774257	C13H28O4S	[M - H]-	XKPFMPXJHJHLDT	InChI=1S/C13H28O4S/c1-4-5-6-7-8-12(2)9-10-13(3)11-17-18(14,15)16/h12-13H,4-11H2,1-3H3,(H,14,15,16)	null	CCCCCCC(C)CCC(C)COS(=O)(=O)O	4.9000001	54474508	PubChem:(54474508)	2
35	1	N/A	-102.06120592145894	C13H28O4S	[M - H]-	IQVAZTTUZWJCOB	InChI=1S/C13H28O4S/c1-4-5-6-7-8-9-12(2)10-13(3)11-17-18(14,15)16/h12-13H,4-11H2,1-3H3,(H,14,15,16)	null	CCCCCCCC(C)CC(C)COS(=O)(=O)O	4.9000001	53930574	PubChem:(53930574)	2
36	1	N/A	-103.24484297755973	C13H28O4S	[M - H]-	PTGXOTJXBYBUGA	InChI=1S/C13H28O4S/c1-3-5-7-9-11-13-17-18(14,15)16-12-10-8-6-4-2/h3-13H2,1-2H3	null	CCCCCCCOS(=O)(=O)OCCCCCC	4.9000001	90376780	PubChem:(90376780)	2
37	1	N/A	-104.49295091659698	C13H28O4S	[M - H]-	IUFLPKGZINUZBF	InChI=1S/C13H28O4S/c1-4-5-6-8-12(2)9-7-10-13(3)11-17-18(14,15)16/h12-13H,4-11H2,1-3H3,(H,14,15,16)	null	CCCCCC(C)CCCC(C)COS(=O)(=O)O	4.9000001	53935663	PubChem:(53935663)	2
38	1	N/A	-105.35013342998026	C13H28O4S	[M - H]-	ROVDKBZJQARRBO	InChI=1S/C13H28O4S/c1-4-5-8-12(2)9-6-7-10-13(3)11-17-18(14,15)16/h12-13H,4-11H2,1-3H3,(H,14,15,16)	null	CCCCC(C)CCCCC(C)COS(=O)(=O)O	4.9000001	54278066	PubChem:(54278066)	2
39	1	N/A	-111.36511747896269	C13H28O4S	[M - H]-	NZDHEISKNDFCAI	InChI=1S/C13H28O4S/c1-5-7-12(6-2)8-9-13(10-11(3)4)17-18(14,15)16/h11-13H,5-10H2,1-4H3,(H,14,15,16)	null	CCCC(CC)CCC(CC(C)C)OS(=O)(=O)O	4.5999999	88324296	PubChem:(88324296)	2
40	1	N/A	-112.01039568324867	C13H28O4S	[M - H]-	IFADFESSFPXOKQ	InChI=1S/C13H28O4S/c1-2-3-4-5-6-7-8-10-13(14)11-9-12-18(15,16)17/h13-14H,2-12H2,1H3,(H,15,16,17)	4-hydroxytridecane-1-sulfonic acid	CCCCCCCCCC(CCCS(=O)(=O)O)O	3.70000005	20387104	PubChem:(20387104)	2
