rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.07182105146418699	-88.95613523063948	C14H22O4	[M - H]-	LNBFYJVLPQWVSE	InChI=1S/C14H22O4/c1-11(13(15)16)9-7-5-3-4-6-8-10-12(2)14(17)18/h1-10H2,(H,15,16)(H,17,18)	2,11-dimethylidenedodecanedioic acid	C=C(CCCCCCCCC(=C)C(=O)O)C(=O)O	4.30000019	20542368	PubChem:(20542368)	2
2	1	N/A	-89.61453201246213	C14H22O4	[M - H]-	GXVRICINRLHMKJ	InChI=1S/C14H22O4/c1-3-4-5-6-7-8-9-10-12(14(17)18)11(2)13(15)16/h3H,1,4-10H2,2H3,(H,15,16)(H,17,18)	null	CC(=C(CCCCCCCC=C)C(=O)O)C(=O)O	4.0	71719769	PubChem:(71719769)	2
3	1	N/A	-96.40602561124561	C14H22O4	[M - H]-	XSFFWAHWDSIJCK	InChI=1S/C14H22O4/c15-13(16)11-9-7-5-3-1-2-4-6-8-10-12-14(17)18/h3,5,9,11H,1-2,4,6-8,10,12H2,(H,15,16)(H,17,18)	null	C(CCCC=CCC=CC(=O)O)CCCC(=O)O	3.5	86752591	PubChem:(86752591)	2
4	1	N/A	-97.92165223232155	C14H22O4	[M - H]-	QWURLWZAOBRLES	InChI=1S/C14H22O4/c15-13(16)11-9-7-5-3-1-2-4-6-8-10-12-14(17)18/h5,7,9,11H,1-4,6,8,10,12H2,(H,15,16)(H,17,18)	null	C(CCCCC(=O)O)CCCC=CC=CC(=O)O	3.44728565	86018718;87405003	PubChem:(86018718 87405003)	2
5	1	N/A	-102.42058379267384	C14H22O4	[M - H]-	VAWUWPFCHGJFAG	InChI=1S/C14H22O4/c15-13(16)11-9-7-5-3-1-2-4-6-8-10-12-14(17)18/h9-12H,1-8H2,(H,15,16)(H,17,18)	null	C(CCCCC=CC(=O)O)CCCC=CC(=O)O	4.0	57251154;88211703	PubChem:(57251154 88211703)	2
6	1	N/A	-108.77069540789275	C14H22O4	[M - H]-	KAWDUWPFUGOUSL	InChI=1S/C14H22O4/c1-4-12(9-11(3)14(17)18)8-6-5-7-10(2)13(15)16/h12H,2-9H2,1H3,(H,15,16)(H,17,18)	null	CCC(CCCCC(=C)C(=O)O)CC(=C)C(=O)O	4.0	91563985	PubChem:(91563985)	2
7	1	N/A	-108.93997759937149	C14H22O4	[M - H]-	JWLWROXTAUCQTJ	InChI=1S/C14H22O4/c1-4-10(9-12(6-3)14(17)18)7-8-11(5-2)13(15)16/h4-5,10-12H,1-2,6-9H2,3H3,(H,15,16)(H,17,18)	4,7-bis(ethenyl)-2-ethyloctanedioic acid	CCC(CC(CCC(C=C)C(=O)O)C=C)C(=O)O	3.0999999	59918628	PubChem:(59918628)	2
8	1	N/A	-111.5670523089126	C14H22O4	[M - H]-	PBMCKOFNNPUSAG	InChI=1S/C14H22O4/c15-12-9-11(13(16)10-12)7-5-3-1-2-4-6-8-14(17)18/h9,12,15H,1-8,10H2,(H,17,18)	1-Cyclopentene-1-nonanoic acid, 3-hydroxy-5-oxo-	C1C(C=C(C1=O)CCCCCCCCC(=O)O)O	2.29999995	13289790	PubChem:(13289790)	2
9	1	N/A	-114.93307074184696	C14H22O4	[M - H]-	QOQMIMADIDPBJP	InChI=1S/C14H22O4/c1-9(2)7-11(13(15)16)5-6-12(14(17)18)8-10(3)4/h11-12H,1,3,5-8H2,2,4H3,(H,15,16)(H,17,18)	Hexanedioic acid, 2,5-bis(2-methyl-2-propenyl)-	CC(=C)CC(CCC(CC(=C)C)C(=O)O)C(=O)O	3.5	71344980	PubChem:(71344980)	2
10	1	N/A	-115.37016314250022	C14H22O4	[M - H]-	FWLMZQIJPNNEAL	InChI=1S/C14H22O4/c15-13(16)10-9-12(14(17)18)8-4-7-11-5-2-1-3-6-11/h9,11H,1-8,10H2,(H,15,16)(H,17,18)	null	C1CCC(CC1)CCCC(=CCC(=O)O)C(=O)O	3.79999995	10848554	PubChem:(10848554)	2
11	1	N/A	-115.64065523108641	C14H22O4	[M - H]-	MNQDUGJYYMGWIS	InChI=1S/C14H22O4/c1-4-12(11(3)14(17)18)9-7-5-6-8-10(2)13(15)16/h12H,2-9H2,1H3,(H,15,16)(H,17,18)	null	CCC(CCCCCC(=C)C(=O)O)C(=C)C(=O)O	4.0999999	54081781	PubChem:(54081781)	2
12	1	N/A	-118.57737324342342	C14H22O4	[M - H]-	QQAYUCQZMUNPLJ	InChI=1S/C14H22O4/c1-3-4-5-6-7-8-12(14(17)18)10-9-11(2)13(15)16/h10H,2-9H2,1H3,(H,15,16)(H,17,18)	null	CCCCCCCC(=CCC(=C)C(=O)O)C(=O)O	4.19999981	88416824	PubChem:(88416824)	2
13	1	N/A	-121.66369657891488	C14H22O4	[M - H]-	MUFSRLVOUKHPIZ	InChI=1S/C14H22O4/c15-13(16)11-9-7-5-3-1-2-4-6-8-10-12-14(17)18/h1,3-4,6H,2,5,7-12H2,(H,15,16)(H,17,18)	null	C(CCC(=O)O)CC=CCC=CCCCC(=O)O	2.5999999	54091580;86752589	PubChem:(54091580 86752589)	2
14	1	N/A	-122.47937129605917	C14H22O4	[M - H]-	OZEPUASKXJEWNC	InChI=1S/C14H22O4/c1-2-12(9-7-11-14(17)18)8-5-3-4-6-10-13(15)16/h6-7,10-12H,2-5,8-9H2,1H3,(H,15,16)(H,17,18)	null	CCC(CCCCC=CC(=O)O)CC=CC(=O)O	3.79999995	87302920	PubChem:(87302920)	2
15	1	N/A	-123.47812342142741	C14H22O4	[M - H]-	RZKCENNPUFMISF	InChI=1S/C14H22O4/c1-3-4-5-6-7-8-9-12(14(17)18)10-11(2)13(15)16/h10H,2-9H2,1H3,(H,15,16)(H,17,18)	null	CCCCCCCCC(=CC(=C)C(=O)O)C(=O)O	4.4000001	88283662	PubChem:(88283662)	2
16	1	N/A	-124.3914696007256	C14H22O4	[M - H]-	GERDATMNYBAYAK	InChI=1S/C14H22O4/c1-2-10(14(17)18)6-4-3-5-7-11-8-12(15)9-13(11)16/h8,10,12,15H,2-7,9H2,1H3,(H,17,18)	2-ethyl-7-(3-hydroxy-5-oxocyclopenten-1-yl)heptanoic acid	CCC(CCCCCC1=CC(CC1=O)O)C(=O)O	2.0999999	21565785	PubChem:(21565785)	2
