rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.13403416346189606	-149.72591850384657	C12H14O7	[M - H]-	ARZODMYEHSFJKR	InChI=1S/C12H14O7/c1-3-19-12(18)11(17)6-8(14)5-10(16)9(15)4-7(2)13/h3-6H2,1-2H3	null	CCOC(=O)C(=O)CC(=O)CC(=O)C(=O)CC(=O)C	-0.400000006	121012660	PubChem:(121012660)	2
2	1	N/A	-160.27498230346512	C12H14O7	[M - H]-	YODJXMPDRGJZNX	InChI=1S/C12H14O7/c1-7(13)3-9(15)5-11(17)19-12(18)6-10(16)4-8(2)14/h3-6H2,1-2H3	null	CC(=O)CC(=O)CC(=O)OC(=O)CC(=O)CC(=O)C	-0.699999988	88925744	PubChem:(88925744)	2
3	1	N/A	-170.46591123287308	C12H14O7	[M - H]-	KUZDWQQRVBDXCK	InChI=1S/C12H14O7/c1-3-5-16-11(13)18-9-7-15-8-10-19-12(14)17-6-4-2/h1-2H,5-10H2	2,5,8,10-Tetraoxatridec-12-ynoic acid, 9-oxo-, 2-propynyl ester	C#CCOC(=O)OCCOCCOC(=O)OCC#C	0.899999976	71403472	PubChem:(71403472)	2
4	1	N/A	-177.37633869678314	C12H14O7	[M - H]-	ZUJWNAXTALGJPK	InChI=1S/C12H14O7/c1-7(13)4-8(14)5-9(15)6-11(17)10(16)2-3-12(18)19/h2-6H2,1H3,(H,18,19)	4,5,7,9,11-pentaoxododecanoic acid	CC(=O)CC(=O)CC(=O)CC(=O)C(=O)CCC(=O)O	-1.39999998	58669267	PubChem:(58669267)	2
5	1	N/A	-180.704912930359	C12H14O7	[M - H]-	PTKQBPXVMLJFTA	InChI=1S/C12H14O7/c1-3-17-11(15)10-8(14)5-7(13)6-9(10)19-12(16)18-4-2/h5-6,13-14H,3-4H2,1-2H3	ethyl 2-ethoxycarbonyloxy-4,6-dihydroxybenzoate	CCOC(=O)C1=C(C=C(C=C1OC(=O)OCC)O)O	2.5	20565988	PubChem:(20565988)	2
6	1	N/A	-186.6892054561798	C12H14O7	[M - H]-	QSCLDVJOTHIXFH	InChI=1S/C12H14O7/c1-3-18-11(16)8-6(13)5-7(14)9(10(8)15)12(17)19-4-2/h5,13-15H,3-4H2,1-2H3	1,3-Benzenedicarboxylic acid, 2,4,6-trihydroxy-, diethyl ester	CCOC(=O)C1=C(C(=C(C=C1O)O)C(=O)OCC)O	2.4000001	16638293;53493033	PubChem:(16638293 53493033)	2
7	1	N/A	-189.13229662705496	C12H14O7	[M - H]-	ZKYBZJVQQUUGOT	InChI=1S/C12H14O7/c1-4-6(11(15)18-9(4)13)8(17-3)7-5(2)10(14)19-12(7)16/h4-8H,1-3H3	null	CC1C(C(=O)OC1=O)C(C2C(C(=O)OC2=O)C)OC	0.0	89382058	PubChem:(89382058)	2
8	1	N/A	-193.2551776822254	C12H14O7	[M - H]-	NLOHYDOHCFSHSR	InChI=1S/C12H14O7/c1-4-17-9(13)7-12(16,11(15)19-6-3)8-10(14)18-5-2/h4-6,16H,1-3,7-8H2	tris(ethenyl) 2-hydroxypropane-1,2,3-tricarboxylate	C=COC(=O)CC(CC(=O)OC=C)(C(=O)OC=C)O	0.400000006	18934276	PubChem:(18934276)	2
9	1	N/A	-199.80560631389108	C12H14O7	[M - H]-	KOZNBLDTTSQBNQ	InChI=1S/C12H14O7/c1-4-19-7-5-6(17-2)8(11(13)14)10(18-3)9(7)12(15)16/h5H,4H2,1-3H3,(H,13,14)(H,15,16)	4-ethoxy-2,6-dimethoxybenzene-1,3-dicarboxylic acid	CCOC1=C(C(=C(C(=C1)OC)C(=O)O)OC)C(=O)O	1.29999995	16638288	PubChem:(16638288)	2
10	1	N/A	-201.0077479327104	C12H14O7	[M - H]-	GVGODGVUMJRNAG	InChI=1S/C12H14O7/c1-16-8-4-7(12(14)15)5-9(17-2)11(8)19-6-10(13)18-3/h4-5H,6H2,1-3H3,(H,14,15)	null	COC1=CC(=CC(=C1OCC(=O)OC)OC)C(=O)O	1.29999995	43516662	PubChem:(43516662)	2
