rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.10279028045969961	-45.57076379170396	C9H14O4	[M - H2O - H]-	SDAXMMUAZRUWNL	InChI=1S/C9H14O4/c10-7(11)6-9(8(12)13)4-2-1-3-5-9/h1-6H2,(H,10,11)(H,12,13)	NCIStruc1_000126	C1CCC(CC1)(CC(=O)O)C(=O)O	1.20000005	260003;6946931	NORMAN:(NS00000612);COCONUT:(CNP0083688);PubChem:(260003 6946931);CHEBI:(143735);additional;PubChem class - safety and toxic;Training Set;PubMed	70008930
2	1	N/A	-50.93220593049308	C9H14O4	[M - H2O - H]-	QGKVYFAUKUVYKF	InChI=1S/C9H14O4/c10-8(11)5-6-1-3-7(4-2-6)9(12)13/h6-7H,1-5H2,(H,10,11)(H,12,13)	4-(carboxymethyl)cyclohexane-1-carboxylic acid	C1CC(CCC1CC(=O)O)C(=O)O	1.10000002	18379003	PubChem:(18379003)	2
3	1	N/A	-51.4674661715598	C9H14O4	[M - H2O - H]-	NNWFZURHTMHQEC	InChI=1S/C9H14O4/c1-2-7(10)3-4-8(11)5-6-9(12)13/h2-6H2,1H3,(H,12,13)	null	CCC(=O)CCC(=O)CCC(=O)O	-0.600000024	131853038	PubChem:(131853038)	2
4	1	N/A	-53.545440341325616	C9H14O4	[M - H2O - H]-	LRLJMUGKMGWCAO	InChI=1S/C9H14O4/c10-8(11)5-6-2-1-3-7(4-6)9(12)13/h6-7H,1-5H2,(H,10,11)(H,12,13)	null	C1CC(CC(C1)C(=O)O)CC(=O)O	1.10000002	90481771;91944577;100081357;100081358	PubChem:(90481771 91944577 100081357 100081358)	2
5	1	N/A	-55.47568111942612	C9H14O4	[M - H2O - H]-	ITAPBBVQKMPYTK	InChI=1S/C9H14O4/c10-7(11)3-1-4-9(8(12)13)5-2-6-9/h1-6H2,(H,10,11)(H,12,13)	null	C1CC(C1)(CCCC(=O)O)C(=O)O	0.800000012	89647815	PubChem:(89647815)	2
6	1	N/A	-55.911804591258644	C9H14O4	[M - H2O - H]-	JQQGMVRYBFSYBR	InChI=1S/C9H14O4/c10-7(11)3-1-2-4-9(5-6-9)8(12)13/h1-6H2,(H,10,11)(H,12,13)	null	C1CC1(CCCCC(=O)O)C(=O)O	0.800000012	66633265	PubChem:(66633265)	2
7	1	N/A	-56.44303173314705	C9H14O4	[M - H2O - H]-	UPUMGXKCSWYMPA	InChI=1S/C9H14O4/c10-8(11)4-6-1-2-7(3-6)5-9(12)13/h6-7H,1-5H2,(H,10,11)(H,12,13)	2-[3-(carboxymethyl)cyclopentyl]acetic acid	C1CC(CC1CC(=O)O)CC(=O)O	1.10000002	13108654;13108655	PubChem:(13108654 13108655)	2
8	1	N/A	-57.081757989342435	C9H14O4	[M - H2O - H]-	YTNFZCRMQDLXSV	InChI=1S/C9H14O4/c10-7(11)1-3-9(5-6-9)4-2-8(12)13/h1-6H2,(H,10,11)(H,12,13)	null	C1CC1(CCC(=O)O)CCC(=O)O	0.899999976	122164403	PubChem:(122164403)	2
9	1	N/A	-60.72309817381023	C9H14O4	[M - H2O - H]-	FWPVKDFOUXHOKQ	InChI=1S/C9H14O4/c10-7(11)5-9(6-8(12)13)3-1-2-4-9/h1-6H2,(H,10,11)(H,12,13)	Tetramethyleneglutaric acid	C1CCC(C1)(CC(=O)O)CC(=O)O	1.29999995	85558;4417612	NORMAN:(NS00052332);COCONUT:(CNP0258869);PubChem:(85558 4417612);ZINC bio:(ZINC00249320);MeSH:(85558);PubChem class - safety and toxic;PubMed	69476422
10	1	N/A	-65.03839775218785	C9H14O4	[M - H2O - H]-	SAAOORYDJWAWGQ	InChI=1S/C9H14O4/c10-8(11)4-6-2-1-3-7(6)5-9(12)13/h6-7H,1-5H2,(H,10,11)(H,12,13)	2-[2-(carboxymethyl)cyclopentyl]acetic acid	C1CC(C(C1)CC(=O)O)CC(=O)O	1.10000002	14039380;96012586	PubChem:(14039380 96012586)	2
