rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
16	1	N/A	-116.36352541315078	C12H20O6	[M - H2O - H]-	GTDJRTBABBRMPW	InChI=1S/C12H20O6/c13-10(14)8-6-4-2-1-3-5-7-9(11(15)16)12(17)18/h9H,1-8H2,(H,13,14)(H,15,16)(H,17,18)	null	C(CCCCC(=O)O)CCCC(C(=O)O)C(=O)O	2.4000001	22013478	PubChem:(22013478)	2
17	1	N/A	-116.51178672613153	C12H20O6	[M - H2O - H]-	SNCVUHOFLXLOIW	InChI=1S/C12H20O6/c1-9(13)16-6-4-12(8-18-11(3)15)5-7-17-10(2)14/h12H,4-8H2,1-3H3	null	CC(=O)OCCC(CCOC(=O)C)COC(=O)C	0.899999976	9992752	PubChem:(9992752)	2
18	1	N/A	-116.6365223959646	C12H20O6	[M - H2O - H]-	GTVHZSZKGKQXHB	InChI=1S/C12H20O6/c13-10(14)6-2-1-5-9-18-12(17)8-4-3-7-11(15)16/h1-9H2,(H,13,14)(H,15,16)	null	C(CCC(=O)O)CCOC(=O)CCCCC(=O)O	0.800000012	87502872	PubChem:(87502872)	2
19	1	N/A	-116.9195508088223	C12H20O6	[M - H2O - H]-	DQIFSRCYSZARAL	InChI=1S/C12H20O6/c1-5-7(17-3)9(11(13)14)10(12(15)16)8(6-2)18-4/h7-8H,5-6H2,1-4H3,(H,13,14)(H,15,16)	null	CCC(C(=C(C(CC)OC)C(=O)O)C(=O)O)OC	0.699999988	87686724	PubChem:(87686724)	2
20	1	N/A	-117.24237659246914	C12H20O6	[M - H2O - H]-	YTDDHBZKEHPZAH	InChI=1S/C12H20O6/c1-4-16-11(14)8-10(13)9(3)6-7-18-12(15)17-5-2/h6,10,13H,4-5,7-8H2,1-3H3	ethyl (Z)-6-ethoxycarbonyloxy-3-hydroxy-4-methylhex-4-enoate	CCOC(=O)CC(C(=CCOC(=O)OCC)C)O	1.39999998	11594104	PubChem:(11594104)	2
21	1	N/A	-117.3174036709473	C12H20O6	[M - H2O - H]-	WIQHLMANYKVIAM	InChI=1S/C12H20O6/c1-5-10(17-8(3)13)11(18-9(4)14)7-12(15)16-6-2/h10-11H,5-7H2,1-4H3	null	CCC(C(CC(=O)OCC)OC(=O)C)OC(=O)C	1.20000005	57200381	PubChem:(57200381)	2
22	1	N/A	-117.50676373204197	C12H20O6	[M - H2O - H]-	PUVIEIVLHVAEFT	InChI=1S/C12H20O6/c1-8(7-12(15)16)11(18-10(3)14)5-4-6-17-9(2)13/h8,11H,4-7H2,1-3H3,(H,15,16)	null	CC(CC(=O)O)C(CCCOC(=O)C)OC(=O)C	1.10000002	10445305	PubChem:(10445305)	2
23	1	N/A	-119.99495683785844	C12H20O6	[M - H2O - H]-	DDJUNZBUPPZXLC	InChI=1S/C12H20O6/c1-3-4-5-6-18-12(17)8(2)9(11(15)16)7-10(13)14/h8-9H,3-7H2,1-2H3,(H,13,14)(H,15,16)	null	CCCCCOC(=O)C(C)C(CC(=O)O)C(=O)O	1.39999998	101279060	PubChem:(101279060)	2
24	1	N/A	-122.6154294668117	C12H20O6	[M - H2O - H]-	SIGREMMXBKPZFP	InChI=1S/C12H20O6/c1-2-3-5-8(10(13)14)6-4-7-9(11(15)16)12(17)18/h8-9H,2-7H2,1H3,(H,13,14)(H,15,16)(H,17,18)	nonane-1,1,5-tricarboxylic acid	CCCCC(CCCC(C(=O)O)C(=O)O)C(=O)O	2.29999995	22280924	PubChem:(22280924)	2
25	1	N/A	-124.71108340923655	C12H20O6	[M - H2O - H]-	YZWRNSARCRTXDS	InChI=1S/C12H20O6/c1-4-10(13)16-7-9(18-12(15)6-3)8-17-11(14)5-2/h9H,4-8H2,1-3H3	Tripropionine	CCC(=O)OCC(COC(=O)CC)OC(=O)CC	1.59445667	8763	HMDB:(32857);PubChem class - food;ZINC bio:(ZINC01669521);MeSH:(8763);PubMed;NORMAN:(NS00021008);COCONUT:(CNP0415726);PubChem:(8763);CHEBI:(88153);PubChem class - bio and metabolites;PubChem class - safety and toxic;Biocyc:(CPD-21487)	220473454
26	1	N/A	-125.93777141498748	C12H20O6	[M - H2O - H]-	SEEZWQHMVPAIBQ	InChI=1S/C12H20O6/c1-5-6-11(17-9(3)14)12(18-10(4)15)7-16-8(2)13/h11-12H,5-7H2,1-4H3	null	CCCC(C(COC(=O)C)OC(=O)C)OC(=O)C	1.29999995	13550479	PubChem:(13550479)	2
27	1	N/A	-126.14126068133997	C12H20O6	[M - H2O - H]-	TWIKZZBNFRNUNE	InChI=1S/C12H20O6/c1-5-6-18-9(13)7-8(2)10(11(14)16-3)12(15)17-4/h8,10H,5-7H2,1-4H3	null	CCCOC(=O)CC(C)C(C(=O)OC)C(=O)OC	1.70000005	118001044;118001057	PubChem:(118001044 118001057)	2
28	1	N/A	-126.70402105479243	C12H20O6	[M - H2O - H]-	TYKDIDDSTWFTCK	InChI=1S/C12H20O6/c1-5-8(7-9(13)18-6-2)10(11(14)16-3)12(15)17-4/h8,10H,5-7H2,1-4H3	null	CCC(CC(=O)OCC)C(C(=O)OC)C(=O)OC	1.70000005	87520297;87520299	PubChem:(87520297 87520299)	2
29	1	N/A	-127.68125463328768	C12H20O6	[M - H2O - H]-	GJBOHZQLAPJLSM	InChI=1S/C12H20O6/c1-9(13)16-7-4-5-12(18-11(3)15)6-8-17-10(2)14/h12H,4-8H2,1-3H3	null	CC(=O)OCCCC(CCOC(=O)C)OC(=O)C	1.0	13357091	PubChem:(13357091)	2
30	1	N/A	-128.96318327240095	C12H20O6	[M - H2O - H]-	QLACRIKFZRFWRU	InChI=1S/C12H20O6/c1-8(14)6-11(15)18-10(3)7-12(16)17-9(2)4-5-13/h5,8-10,14H,4,6-7H2,1-3H3	Poly[(R)-3-hydroxybutyric acid]	CC(CC=O)OC(=O)CC(C)OC(=O)CC(C)O	-0.100000001	71311208	PubChem:(71311208);PubChem class - food	134217730
31	1	N/A	-129.9140871039962	C12H20O6	[M - H2O - H]-	JPSGCLAYUAPHFE	InChI=1S/C12H20O6/c1-11(2,3)12(6-9(15)16,7-10(17)18)5-4-8(13)14/h4-7H2,1-3H3,(H,13,14)(H,15,16)(H,17,18)	null	CC(C)(C)C(CCC(=O)O)(CC(=O)O)CC(=O)O	0.899999976	88173401	PubChem:(88173401)	2
32	1	N/A	-130.19458773115863	C12H20O6	[M - H2O - H]-	LCCYMKGBIDBOEV	InChI=1S/C12H20O6/c1-6-11(17-9(4)14)12(18-10(5)15)7(2)16-8(3)13/h7,11-12H,6H2,1-5H3	null	CCC(C(C(C)OC(=O)C)OC(=O)C)OC(=O)C	1.39999998	53640746;91758699;91758709;91758714	PubChem:(53640746 91758699 91758709 91758714);PubMed	66
33	1	N/A	-130.30711164083402	C12H20O6	[M - H2O - H]-	ROMZRVVWZNNHBJ	InChI=1S/C12H20O6/c1-4-6-12(9(15)16,10(17)18)7-11(3,5-2)8(13)14/h4-7H2,1-3H3,(H,13,14)(H,15,16)(H,17,18)	null	CCCC(CC(C)(CC)C(=O)O)(C(=O)O)C(=O)O	1.89999998	123526658	PubChem:(123526658)	2
34	1	N/A	-131.18005929179702	C12H20O6	[M - H2O - H]-	BISNWPBLOYCXOW	InChI=1S/C12H20O6/c1-8(17-10(3)14)7-12(18-11(4)15)5-6-16-9(2)13/h8,12H,5-7H2,1-4H3	3,5-diacetyloxyhexyl acetate	CC(CC(CCOC(=O)C)OC(=O)C)OC(=O)C	1.10000002	22955603	PubChem:(22955603)	2
35	1	N/A	-131.7326711918379	C12H20O6	[M - H2O - H]-	QHEFPSFXKUFTGI	InChI=1S/C12H20O6/c1-4-5-6-17-11(14)7-10(12(15)16)8(2)18-9(3)13/h8,10H,4-7H2,1-3H3,(H,15,16)	null	CCCCOC(=O)CC(C(C)OC(=O)C)C(=O)O	1.20000005	122490522	PubChem:(122490522)	2
36	1	N/A	-131.7731755362893	C12H20O6	[M - H2O - H]-	DMGOFEVPUGDAJJ	InChI=1S/C12H20O6/c13-7-3-1-5-9(11(15)16)10(12(17)18)6-2-4-8-14/h13-14H,1-8H2,(H,15,16)(H,17,18)	null	C(CCO)CC(=C(CCCCO)C(=O)O)C(=O)O	0.200000003	20286137;20286138;53767475;88765793	PubChem:(20286137 20286138 53767475 88765793)	2
37	1	N/A	-133.15970940212875	C12H20O6	[M - H2O - H]-	GWWKWUXOZSELHQ	InChI=1S/C12H20O6/c1-5-12(3,4)18-11(17)7(2)8(10(15)16)6-9(13)14/h7-8H,5-6H2,1-4H3,(H,13,14)(H,15,16)	null	CCC(C)(C)OC(=O)C(C)C(CC(=O)O)C(=O)O	1.20000005	101640189	PubChem:(101640189)	2
38	1	N/A	-133.28085895422205	C12H20O6	[M - H2O - H]-	VOPBCVGMBJIOAE	InChI=1S/C12H20O6/c1-3-4-5-6-18-12(17)9(7-10(13)14)8(2)11(15)16/h8-9H,3-7H2,1-2H3,(H,13,14)(H,15,16)	null	CCCCCOC(=O)C(CC(=O)O)C(C)C(=O)O	1.39999998	101279059	PubChem:(101279059)	2
39	1	N/A	-133.60922679765335	C12H20O6	[M - H2O - H]-	PTQHDKLAYYBJNN	InChI=1S/C12H20O6/c1-8(17-10(3)14)12(18-11(4)15)6-5-7-16-9(2)13/h8,12H,5-7H2,1-4H3	null	CC(C(CCCOC(=O)C)OC(=O)C)OC(=O)C	1.10000002	121006755	COCONUT:(CNP0237270);Natural Products:(UNPD82224 UNPD128684);PubChem:(121006755);SuperNatural:(SN00300229 SN00268462)	3178498
40	1	N/A	-133.67171418825387	C12H20O6	[M - H2O - H]-	VVUFBIBJWWRUPT	InChI=1S/C12H20O6/c1-4-16-10(13)7-9(12(15)18-6-3)8-11(14)17-5-2/h9H,4-8H2,1-3H3	triethyl propane-1,2,3-tricarboxylate	CCOC(=O)CC(CC(=O)OCC)C(=O)OCC	0.800000012	221055	PubChem:(221055);ZINC bio:(ZINC01680408)	8194
41	1	N/A	-134.35587856046712	C12H20O6	[M - H2O - H]-	AVMHPGDLTJSSSC	InChI=1S/C12H20O6/c1-3-8(5-9(13)14)6-12(4-2,11(17)18)7-10(15)16/h8H,3-7H2,1-2H3,(H,13,14)(H,15,16)(H,17,18)	null	CCC(CC(=O)O)CC(CC)(CC(=O)O)C(=O)O	1.20000005	122674405	PubChem:(122674405)	2
42	1	N/A	-134.63623611259848	C12H20O6	[M - H2O - H]-	VBOZIBOFNZMTGW	InChI=1S/C12H20O6/c1-2-3-7-12(10(15)16,11(17)18)8-5-4-6-9(13)14/h2-8H2,1H3,(H,13,14)(H,15,16)(H,17,18)	nonane-1,5,5-tricarboxylic acid	CCCCC(CCCCC(=O)O)(C(=O)O)C(=O)O	2.0999999	20306357	PubChem:(20306357)	2
43	1	N/A	-134.97263121605212	C12H20O6	[M - H2O - H]-	IEVHLNAMFAHNKQ	InChI=1S/C12H20O6/c1-5-17-11(14)10(12(15)18-6-2)8(3)7-9(13)16-4/h8,10H,5-7H2,1-4H3	null	CCOC(=O)C(C(C)CC(=O)OC)C(=O)OCC	1.5	87521080;87521454	PubChem:(87521080 87521454)	2
44	1	N/A	-135.09196484225362	C12H20O6	[M - H2O - H]-	MHMWWLOEIOCCDL	InChI=1S/C12H20O6/c1-9(13)18-10(8-12(16)17)6-4-2-3-5-7-11(14)15/h10H,2-8H2,1H3,(H,14,15)(H,16,17)	null	CC(=O)OC(CCCCCCC(=O)O)CC(=O)O	1.29999995	102276095	PubChem:(102276095)	2
45	1	N/A	-135.1914617302633	C12H20O6	[M - H2O - H]-	YTKGRNLQFINUJR	InChI=1S/C12H20O6/c1-5-12(6-16-9(2)13,7-17-10(3)14)8-18-11(4)15/h5-8H2,1-4H3	2,2-bis(acetyloxymethyl)butyl acetate	CCC(COC(=O)C)(COC(=O)C)COC(=O)C	0.899999976	82632	PubChem:(82632)	2
46	1	N/A	-135.2015835659649	C12H20O6	[M - H2O - H]-	CSRSWHRGCFEKFX	InChI=1S/C12H20O6/c13-9(5-1-3-7-11(15)16)10(14)6-2-4-8-12(17)18/h9,13H,1-8H2,(H,15,16)(H,17,18)	null	C(CCC(=O)O)CC(C(=O)CCCCC(=O)O)O	0.0	87407437	PubChem:(87407437)	2
47	1	N/A	-135.5101174390027	C12H20O6	[M - H2O - H]-	BFTCWZPNMWFZOJ	InChI=1S/C12H20O6/c1-2-3-4-5-6-7-8-12(9(13)14,10(15)16)11(17)18/h2-8H2,1H3,(H,13,14)(H,15,16)(H,17,18)	Nonanetricarboxylic acid	CCCCCCCCC(C(=O)O)(C(=O)O)C(=O)O	3.20000005	21888985	PubChem:(21888985)	2
48	1	N/A	-135.82280038879233	C12H20O6	[M - H2O - H]-	XPZAMFNDAZIBTQ	InChI=1S/C12H20O6/c1-5-9(12(15)16-4)10(18-8(3)13)7-11(14)17-6-2/h9-10H,5-7H2,1-4H3	null	CCC(C(CC(=O)OCC)OC(=O)C)C(=O)OC	1.10000002	44196321	PubChem:(44196321)	2
49	1	N/A	-136.13516934611042	C12H20O6	[M - H2O - H]-	ARGICMXQHDFRTI	InChI=1S/C12H20O6/c1-4-9(13)12(16,7-10(14)17-5-2)8-11(15)18-6-3/h16H,4-8H2,1-3H3	null	CCC(=O)C(CC(=O)OCC)(CC(=O)OCC)O	0.0	89434544	PubChem:(89434544)	2
50	1	N/A	-136.68179485182506	C12H20O6	[M - H2O - H]-	UTHXQVKUCJQELB	InChI=1S/C12H20O6/c1-5-16-11(14)6-9(3)18-12(15)7-8(2)17-10(4)13/h8-9H,5-7H2,1-4H3	null	CCOC(=O)CC(C)OC(=O)CC(C)OC(=O)C	1.0	101252666	PubChem:(101252666)	2
51	1	N/A	-137.59164025975144	C12H20O6	[M - H2O - H]-	WCERYRAZWGOBLA	InChI=1S/C12H20O6/c1-2-12(6-3-9(13)14,7-4-10(15)16)8-5-11(17)18/h2-8H2,1H3,(H,13,14)(H,15,16)(H,17,18)	4-(2-carboxyethyl)-4-ethylheptanedioic acid	CCC(CCC(=O)O)(CCC(=O)O)CCC(=O)O	1.0	20313684	PubChem:(20313684)	2
52	1	N/A	-137.68340935446207	C12H20O6	[M - H2O - H]-	INGLEMHVPRQYIA	InChI=1S/C12H20O6/c1-5-12(3,4)18-9(13)6-8(11(16)17)7(2)10(14)15/h7-8H,5-6H2,1-4H3,(H,14,15)(H,16,17)	null	CCC(C)(C)OC(=O)CC(C(C)C(=O)O)C(=O)O	1.20000005	101640175	PubChem:(101640175)	2
53	1	N/A	-137.79142431668782	C12H20O6	[M - H2O - H]-	DNYLJEWUKWXNAG	InChI=1S/C12H20O6/c1-8(7-10(13)18-2)5-3-4-6-9(11(14)15)12(16)17/h8-9H,3-7H2,1-2H3,(H,14,15)(H,16,17)	null	CC(CCCCC(C(=O)O)C(=O)O)CC(=O)OC	2.0999999	21401712;21401713	PubChem:(21401712 21401713)	2
54	1	N/A	-138.8111641592402	C12H20O6	[M - H2O - H]-	OIQFXOOIFBRADG	InChI=1S/C12H20O6/c1-7(10(14)15)8(11(16)17)5-9(13)18-6-12(2,3)4/h7-8H,5-6H2,1-4H3,(H,14,15)(H,16,17)	null	CC(C(CC(=O)OCC(C)(C)C)C(=O)O)C(=O)O	1.39999998	101640176	PubChem:(101640176)	2
55	1	N/A	-139.11835220552445	C12H20O6	[M - H2O - H]-	AYDBTVLCQIOWPZ	InChI=1S/C12H20O6/c1-8(13)17-7-9(5-6-10(14)15)11(16)18-12(2,3)4/h9H,5-7H2,1-4H3,(H,14,15)	null	CC(=O)OCC(CCC(=O)O)C(=O)OC(C)(C)C	0.800000012	87686566	PubChem:(87686566)	2
56	1	N/A	-139.56081105977887	C12H20O6	[M - H2O - H]-	DMZCYAGITBDLAC	InChI=1S/C12H20O6/c13-10(14)6-3-1-2-4-8-12(17,18)9-5-7-11(15)16/h4,8,17-18H,1-3,5-7,9H2,(H,13,14)(H,15,16)	null	C(CCC(=O)O)CC=CC(CCCC(=O)O)(O)O	0.200000003	53768522	PubChem:(53768522)	2
57	1	N/A	-140.22862044294703	C12H20O6	[M - H2O - H]-	VEMNNZXSDRWSTE	InChI=1S/C12H20O6/c1-5-10(8(3)17-9(4)13)18-12(15)7-11(14)16-6-2/h8,10H,5-7H2,1-4H3	3-O-(2-acetyloxypentan-3-yl) 1-O-ethyl propanedioate	CCC(C(C)OC(=O)C)OC(=O)CC(=O)OCC	1.79999995	20625744	PubChem:(20625744)	2
58	1	N/A	-140.4099857347795	C12H20O6	[M - H2O - H]-	GSCPPEZHHPVDJI	InChI=1S/C12H20O6/c1-3-8(11(15)16)6-9(12(17)18)5-4-7(2)10(13)14/h7-9H,3-6H2,1-2H3,(H,13,14)(H,15,16)(H,17,18)	null	CCC(CC(CCC(C)C(=O)O)C(=O)O)C(=O)O	1.29999995	89373909	PubChem:(89373909)	2
59	1	N/A	-140.52580705665918	C12H20O6	[M - H2O - H]-	VBRULOCEXTZKAK	InChI=1S/C12H20O6/c1-5-17-9(13)6-8(11(15)16)7-10(14)18-12(2,3)4/h8H,5-7H2,1-4H3,(H,15,16)	null	CCOC(=O)CC(CC(=O)OC(C)(C)C)C(=O)O	0.800000012	87734415	PubChem:(87734415)	2
60	1	N/A	-142.21930794039287	C12H20O6	[M - H2O - H]-	JJAOZYNUIYBJLD	InChI=1S/C12H20O6/c1-4-17-11(15)9(12(16)18-5-2)6-8(3)7-10(13)14/h8-9H,4-7H2,1-3H3,(H,13,14)	null	CCOC(=O)C(CC(C)CC(=O)O)C(=O)OCC	1.60000002	57113671	PubChem:(57113671)	2
61	1	N/A	-142.45093154394894	C12H20O6	[M - H2O - H]-	FXULUXSSLODDCZ	InChI=1S/C12H20O6/c1-7(2)4-5-18-10(13)6-9(12(16)17)8(3)11(14)15/h7-9H,4-6H2,1-3H3,(H,14,15)(H,16,17)	null	CC(C)CCOC(=O)CC(C(C)C(=O)O)C(=O)O	1.29999995	101640173	PubChem:(101640173)	2
62	1	N/A	-142.4875357637237	C12H20O6	[M - H2O - H]-	UIZSTEWBYAWJRZ	InChI=1S/C12H20O6/c1-9(13)16-7-5-4-6-12(18-11(3)15)8-17-10(2)14/h12H,4-8H2,1-3H3	5,6-diacetyloxyhexyl acetate	CC(=O)OCCCCC(COC(=O)C)OC(=O)C	1.0	14663450	PubChem:(14663450)	2
63	1	N/A	-143.17602537016805	C12H20O6	[M - H2O - H]-	ANNFGOTURPQAOJ	InChI=1S/C12H20O6/c1-4-17-11(15)8(3)10(9(14)6-7-13)12(16)18-5-2/h9,13-14H,4-7H2,1-3H3	null	CCOC(=O)C(=C(C(CCO)O)C(=O)OCC)C	0.100000001	101683912	PubChem:(101683912)	2
64	1	N/A	-143.81627395914975	C12H20O6	[M - H2O - H]-	ZXXNSAVIMVDGAZ	InChI=1S/C12H20O6/c1-7(8(10(15)16)5-9(13)14)11(17)18-6-12(2,3)4/h7-8H,5-6H2,1-4H3,(H,13,14)(H,15,16)	null	CC(C(CC(=O)O)C(=O)O)C(=O)OCC(C)(C)C	1.39999998	101640190	PubChem:(101640190)	2
65	1	N/A	-145.18615586953322	C12H20O6	[M - H2O - H]-	MNRBOUODGGKMNF	InChI=1S/C12H20O6/c1-5-16-10(13)9(11(14)17-6-2)12(15)18-7-8(3)4/h8-9H,5-7H2,1-4H3	diethyl 2-methylpropyl methanetricarboxylate	CCOC(=O)C(C(=O)OCC)C(=O)OCC(C)C	2.29999995	14383839	PubChem:(14383839)	2
66	1	N/A	-145.3334375123673	C12H20O6	[M - H2O - H]-	KRDRNLIAUDYZJH	InChI=1S/C12H20O6/c1-2-17-11(15)7-5-3-4-6-8-18-12(16)9-10(13)14/h2-9H2,1H3,(H,13,14)	null	CCOC(=O)CCCCCCOC(=O)CC(=O)O	1.60000002	88792057	PubChem:(88792057)	2
67	1	N/A	-145.36266267826363	C12H20O6	[M - H2O - H]-	GFKSSMPWXONJMW	InChI=1S/C12H20O6/c1-4-6-18-11(14)8-9(7-10(13)16-3)12(15)17-5-2/h9H,4-8H2,1-3H3	null	CCCOC(=O)CC(CC(=O)OC)C(=O)OCC	1.0	57449696	PubChem:(57449696)	2
68	1	N/A	-145.6645604301586	C12H20O6	[M - H2O - H]-	WVGUIGDVVZRDDH	InChI=1S/C12H20O6/c1-10(2)12(14)18-9-7-16-5-4-15-6-8-17-11(3)13/h1,4-9H2,2-3H3	2-[2-(2-acetyloxyethoxy)ethoxy]ethyl 2-methylprop-2-enoate	CC(=C)C(=O)OCCOCCOCCOC(=O)C	0.699999988	59221152	PubChem:(59221152)	2
69	1	N/A	-146.09561321788775	C12H20O6	[M - H2O - H]-	AVOXDJQNZNNSKL	InChI=1S/C12H20O6/c1-5-12(3,4)18-11(17)8(6-9(13)14)7(2)10(15)16/h7-8H,5-6H2,1-4H3,(H,13,14)(H,15,16)	null	CCC(C)(C)OC(=O)C(CC(=O)O)C(C)C(=O)O	1.20000005	101640182	PubChem:(101640182)	2
70	1	N/A	-146.50429596807479	C12H20O6	[M - H2O - H]-	UKCCZYYZMKHMHZ	InChI=1S/C12H20O6/c1-7(2)8(10(13)16-3)6-9(11(14)17-4)12(15)18-5/h7-9H,6H2,1-5H3	null	CC(C)C(CC(C(=O)OC)C(=O)OC)C(=O)OC	1.70000005	102249849	PubChem:(102249849)	2
71	1	N/A	-147.10216466780125	C12H20O6	[M - H2O - H]-	JGHKKEDBDRGKPR	InChI=1S/C12H20O6/c1-3-9(13)7-17-11(15)5-6-12(16)18-8-10(14)4-2/h5-6,9-10,13-14H,3-4,7-8H2,1-2H3	null	CCC(COC(=O)C=CC(=O)OCC(CC)O)O	0.800000012	53953841;88279701;87932377	PubChem:(53953841 88279701 87932377)	2
