rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
11	1	N/A	-196.79536728594573	C15H22O7	[M - H]-	RDRGBWHVAJOOOH	InChI=1S/C15H22O7/c1-20-11(16)6-8-15(14(19)22-3,9-7-12(17)21-2)13(18)10-4-5-10/h10H,4-9H2,1-3H3	trimethyl 3-(cyclopropylcarbonyl)pentane-1,3,5-tricarboxylate	COC(=O)CCC(CCC(=O)OC)(C(=O)C1CC1)C(=O)OC	0.600000024	281501	PubChem:(281501)	2
12	1	N/A	-199.20284955516544	C15H22O7	[M - H]-	HKNSJFFJHCMHAV	InChI=1S/C15H22O7/c1-5-6-13-15(21-11(4)18)14(20-10(3)17)7-12(22-13)8-19-9(2)16/h5,12-15H,1,6-8H2,2-4H3	null	CC(=O)OCC1CC(C(C(O1)CC=C)OC(=O)C)OC(=O)C	1.20000005	90251032;124001922	PubChem:(90251032 124001922)	2
13	1	N/A	-199.76438602667525	C15H22O7	[M - H]-	SBCCEKBLRXIYCZ	InChI=1S/C15H22O7/c1-2-7-20-9-3-5-10(6-4-9)21-15-14(19)13(18)12(17)11(8-16)22-15/h3-6,11-19H,2,7-8H2,1H3	null	CCCOC1=CC=C(C=C1)OC2C(C(C(C(O2)CO)O)O)O	0.506891131	102504646	PubChem:(102504646)	2
14	1	N/A	-199.7747417900022	C15H22O7	[M - H]-	KNSRFMXALLUTCW	InChI=1S/C15H22O7/c1-8(13(17)19-5)6-10-9(7-11(16)18-4)12-14(20-10)22-15(2,3)21-12/h6,9-10,12,14H,7H2,1-5H3	methyl (E)-3-[(3aR,5R,6R,6aR)-6-(2-methoxy-2-oxoethyl)-2,2-dimethyl-3a,5,6,6a-tetrahydrofuro[2,3-d][1,3]dioxol-5-yl]-2-methylprop-2-enoate	CC(=CC1C(C2C(O1)OC(O2)(C)C)CC(=O)OC)C(=O)OC	0.899999976	21771660	PubChem:(21771660)	2
15	1	N/A	-201.6210853968877	C15H22O7	[M - H]-	WVRYPCNAIDIDAW	InChI=1S/C15H22O7/c16-8-11-12(17)13(18)14(19)15(22-11)21-7-6-20-9-10-4-2-1-3-5-10/h1-5,11-19H,6-9H2	null	C1=CC=C(C=C1)COCCOC2C(C(C(C(O2)CO)O)O)O	-0.4962174	101056719;135251067	PubChem:(101056719 135251067)	2
16	1	N/A	-202.14082992088902	C15H22O7	[M - H]-	ZFOKYZXICBGPIY	InChI=1S/C15H22O7/c1-5-18-13(16)9-7-8-11(21-14(17)19-6-2)12-10-20-15(3,4)22-12/h11-12H,5-6,8,10H2,1-4H3	null	CCOC(=O)C#CCC(C1COC(O1)(C)C)OC(=O)OCC	2.4000001	10870732;11109810	PubChem:(10870732 11109810)	2
17	1	N/A	-202.27576120825253	C15H22O7	[M - H]-	LABOMGLGVPCXMM	InChI=1S/C15H22O7/c1-3-12(15(21)22-4-2)13(18)8-7-10(16)5-6-11(17)9-14(19)20/h12H,3-9H2,1-2H3,(H,19,20)	null	CCC(C(=O)CCC(=O)CCC(=O)CC(=O)O)C(=O)OCC	0.100000001	87739712	PubChem:(87739712)	2
18	1	N/A	-203.3855716457678	C15H22O7	[M - H]-	OIVNJISRNHOMGU	InChI=1S/C15H22O7/c1-5-14(3)6-8(16)10(15(4,22)13(20)21)11(17)9(14)7(2)12(18)19/h5,8-11,16-17,22H,1-2,6H2,3-4H3,(H,18,19)(H,20,21)	null	CC1(CC(C(C(C1C(=C)C(=O)O)O)C(C)(C(=O)O)O)O)C=C	0.699999988	10567224	COCONUT:(CNP0110676);Natural Products:(UNPD33411);PubChem:(10567224);SuperNatural:(SN00286655)	3178498
19	1	N/A	-203.58847781844165	C15H22O7	[M - H]-	GUFATBBTYOIYTR	InChI=1S/C15H22O7/c1-5-9-13(19-11(16)7-3)21-15(18)22-14(10-6-2)20-12(17)8-4/h7-8,13-14H,3-6,9-10H2,1-2H3	null	CCCC(OC(=O)C=C)OC(=O)OC(CCC)OC(=O)C=C	4.30000019	88391904	PubChem:(88391904)	2
20	1	N/A	-203.64733423590536	C15H22O7	[M - H]-	XXXBUSBFUCCECF	InChI=1S/C15H22O7/c1-14(2)18-7-9(20-14)11-8(6-10(16)17-5)12-13(19-11)22-15(3,4)21-12/h6,9,11-13H,7H2,1-5H3	null	CC1(OCC(O1)C2C(=CC(=O)OC)C3C(O2)OC(O3)(C)C)C	0.100000001	14079564;10403355	PubChem:(14079564 10403355)	2
21	1	N/A	-204.42660730224043	C15H22O7	[M - H]-	FXOGRBYIGNDKRP	InChI=1S/C15H22O7/c1-7(2)12-8(3)13(19-9(4)16)14(20-10(5)17)15(22-12)21-11(6)18/h8,12-15H,1H2,2-6H3	null	CC1C(C(C(OC1C(=C)C)OC(=O)C)OC(=O)C)OC(=O)C	1.89999998	70451074	PubChem:(70451074)	2
22	1	N/A	-204.55313873884947	C15H22O7	[M - H]-	PRUAJEBYYJKUEH	InChI=1S/C15H22O7/c1-6-7-12-14(21-10(4)17)15(22-11(5)18)13(8(2)19-12)20-9(3)16/h6,8,12-15H,1,7H2,2-5H3	[(2S,3R,4R,5R)-4,5-diacetyloxy-2-methyl-6-prop-2-enyloxan-3-yl] acetate	CC1C(C(C(C(O1)CC=C)OC(=O)C)OC(=O)C)OC(=O)C	1.29999995	10979938;15344808;57129787;102572250;134831752;134938333	PubChem:(10979938 15344808 57129787 102572250 134831752 134938333)	2
23	1	N/A	-204.6283245097889	C15H22O7	[M - H]-	JWFLIOLJFCPDRT	InChI=1S/C15H22O7/c1-5-9-6-11(22-8(2)16)14(20-3)13(15(19)21-4)10(9)7-12(17)18/h5,9-11,13-14H,1,6-7H2,2-4H3,(H,17,18)	null	CC(=O)OC1CC(C(C(C1OC)C(=O)OC)CC(=O)O)C=C	0.699999988	10018502	PubChem:(10018502)	2
24	1	N/A	-206.57142557154572	C15H22O7	[M - H]-	XIKXPIBTDWFHCV	InChI=1S/C15H22O7/c1-3-21-15(19)22-11-10-13(17)7-5-4-6-12(16)8-9-14(18)20-2/h1H,3-11H2,2H3	null	COC(=O)CCC(=O)CCCCC(=O)CCOC(=O)OC[CH]	0.600000024	58409877	PubChem:(58409877)	2
25	1	N/A	-206.78743733512346	C15H22O7	[M - H]-	WXFKBFBBHLKLMU	InChI=1S/C15H22O7/c1-14(6-5-12(17)21-14)10-4-7-15(9-19-13(18)22-15)11(20-10)3-2-8-16/h10-11,16H,2-9H2,1H3	null	CC1(CCC(=O)O1)C2CCC3(COC(=O)O3)C(O2)CCCO	0.899999976	53360795	PubChem:(53360795)	2
26	1	N/A	-207.9061895648958	C15H22O7	[M - H]-	ILQZXHKKGJJBBG	InChI=1S/C15H22O7/c1-19-10-5-3-9(4-6-10)8-21-14-12(17)11(7-16)22-15(20-2)13(14)18/h3-6,11-18H,7-8H2,1-2H3	null	COC1C(C(C(C(O1)CO)O)OCC2=CC=C(C=C2)OC)O	0.00110855	10591336	PubChem:(10591336)	2
27	1	N/A	-209.6057373095489	C15H22O7	[M - H]-	JVZWZPWREIPJEL	InChI=1S/C15H22O7/c1-13(2)18-8-9-11(20-13)12-15(19-9,7-6-10(16)17-5)22-14(3,4)21-12/h6-7,9,11-12H,8H2,1-5H3	null	CC1(OCC2C(O1)C3C(O2)(OC(O3)(C)C)C=CC(=O)OC)C	0.5	11120593	PubChem:(11120593)	2
28	1	N/A	-213.35708626436164	C15H22O7	[M - H]-	SGWCZHIHFZGPST	InChI=1S/C15H22O7/c1-2-22-10-5-3-9(4-6-10)7-11(17)13(19)15(21)14(20)12(18)8-16/h3-7,12-21H,2,8H2,1H3	null	CCOC1=CC=C(C=C1)C=C(C(C(C(C(CO)O)O)O)O)O	-1.0	70002488	PubChem:(70002488)	2
29	1	N/A	-214.0111939550089	C15H22O7	[M - H]-	ZDFPXPKSCXBDOE	InChI=1S/C15H22O7/c1-6-7-12-14(20,9(3)17)15(21,10(4)18)13(19,8(2)16)11(5)22-12/h6,11-12,19-21H,1,7H2,2-5H3	null	CC1C(C(C(C(O1)CC=C)(C(=O)C)O)(C(=O)C)O)(C(=O)C)O	-0.699999988	67700377	PubChem:(67700377)	2
30	1	N/A	-214.33720502239058	C15H22O7	[M - H]-	WRAORPGAXDMEBI	InChI=1S/C15H22O7/c1-14(2)19-9(6-7-11(17)18-5)12(21-14)13-10(8-16)20-15(3,4)22-13/h6-10,12-13H,1-5H3	methyl (Z)-3-[(4S,5R)-5-[(4S,5S)-5-formyl-2,2-dimethyl-1,3-dioxolan-4-yl]-2,2-dimethyl-1,3-dioxolan-4-yl]prop-2-enoate	CC1(OC(C(O1)C2C(OC(O2)(C)C)C=O)C=CC(=O)OC)C	0.5	11781990	PubChem:(11781990)	2
31	1	N/A	-214.613933698348	C15H22O7	[M - H]-	RELBFYYKKJFNQE	InChI=1S/C15H22O7/c1-3-4-9-14(6-16,10(18)12(19)20)13(2)5-8(17)11(22-9)15(13)7-21-15/h3-4,8-11,16-18H,5-7H2,1-2H3,(H,19,20)	null	CC=CC1C(C2(CC(C(C23CO3)O1)O)C)(CO)C(C(=O)O)O	-0.969733	""	KEGG Mine	8589934592
32	1	N/A	-214.6149233808899	C15H22O7	[M - H]-	CJMMFWLRJWBAOK	InChI=1S/C15H22O7/c1-11(16)21-10-15(9-8-14(20)22-15)12(17)6-4-2-3-5-7-13(18)19/h2-10H2,1H3,(H,18,19)	null	CC(=O)OCC1(CCC(=O)O1)C(=O)CCCCCCC(=O)O	0.899999976	10979939	PubChem:(10979939)	2
33	1	N/A	-214.8064389447621	C15H22O7	[M - H]-	MZXINHHUNDURNJ	InChI=1S/C15H22O7/c1-4-9(2)15(21)22-13(7-8-14(19)20)12(18)6-5-11(17)10(3)16/h4,10,13,16H,5-8H2,1-3H3,(H,19,20)	null	CC=C(C)C(=O)OC(CCC(=O)O)C(=O)CCC(=O)C(C)O	0.300000012	23900050	PubChem:(23900050)	2
34	1	N/A	-215.1791443852291	C15H22O7	[M - H]-	ZEUNGNSKSPFREL	InChI=1S/C15H22O7/c1-7-4-8(16)15(21)12(2)6-22-11(19)10(18)14(7,15)5-9(17)13(12,3)20/h7-8,10,16,18,20-21H,4-6H2,1-3H3	null	CC1CC(C2(C13CC(=O)C(C2(COC(=O)C3O)C)(C)O)O)O	-1.39999998	12080672;11174466	COCONUT:(CNP0230089);Natural Products:(UNPD161715);PubChem:(12080672 11174466)	2129922
35	1	N/A	-216.11327112787177	C15H22O7	[M - H]-	REEXKAZSIDVOIG	InChI=1S/C15H22O7/c1-5-6-12-7-13(20-10(3)17)15(21-11(4)18)14(22-12)8-19-9(2)16/h5,12-15H,1,6-8H2,2-4H3	null	CC(=O)OCC1C(C(CC(O1)CC=C)OC(=O)C)OC(=O)C	1.20000005	10870731;85296198;89835514;100932866	PubChem:(10870731 85296198 89835514 100932866)	2
36	1	N/A	-216.8593888228017	C15H22O7	[M - H]-	TUSYLTRNCWNUGE	InChI=1S/C15H22O7/c1-5-6-14(12(18)21-3)7-10(16)15(9-14,13(19)22-4)8-11(17)20-2/h5-9H2,1-4H3	null	CCCC1(CC(=O)C(C1)(CC(=O)OC)C(=O)OC)C(=O)OC	0.899999976	13247400	PubChem:(13247400)	2
37	1	N/A	-218.31886190239624	C15H22O7	[M - H]-	JQMKHTHESIYUQX	InChI=1S/C15H22O7/c1-7-2-3-8-4-5-20-14(10(7)8)22-15-13(19)12(18)11(17)9(6-16)21-15/h2,4-5,8-19H,3,6H2,1H3	(2S,3R,4S,5S,6R)-2-[[(1S,4aR,7aS)-7-methyl-1,4a,5,7a-tetrahydrocyclopenta[c]pyran-1-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol	CC1=CCC2C1C(OC=C2)OC3C(C(C(C(O3)CO)O)O)O	-0.699999988	14077078	PubChem:(14077078);KEGG Mine	8589934594
38	1	N/A	-218.50062204552341	C15H22O7	[M - H]-	JWYCSCCLDUWZOQ	InChI=1S/C15H22O7/c1-19-10-5-3-9(4-6-10)8-21-14-13(18)12(17)11(7-16)22-15(14)20-2/h3-6,11-18H,7-8H2,1-2H3	null	COC1C(C(C(C(O1)CO)O)O)OCC2=CC=C(C=C2)OC	0.00110855	10781534	PubChem:(10781534)	2
39	1	N/A	-219.4015016539029	C15H22O7	[M - H]-	AZZZPEZAKWSDAJ	InChI=1S/C15H22O7/c1-4-20-12(17)10-9-15(8-7-11(10)16,13(18)21-5-2)14(19)22-6-3/h10H,4-9H2,1-3H3	Triethyl 4-oxocyclohexane-1,1,3-tricarboxylate	CCOC(=O)C1CC(CCC1=O)(C(=O)OCC)C(=O)OCC	1.39999998	11758824;86314769;86314770	PubChem:(11758824 86314769 86314770)	2
40	1	N/A	-219.40726415090066	C15H22O7	[M - H]-	DALHDLCBPUVMIP	InChI=1S/C15H22O7/c1-13(2)19-9-8-18-15(7-6-10(16)17-5)12(11(9)20-13)21-14(3,4)22-15/h6-7,9,11-12H,8H2,1-5H3	null	CC1(OC2COC3(C(C2O1)OC(O3)(C)C)C=CC(=O)OC)C	0.5	102533015	PubChem:(102533015)	2
41	1	N/A	-220.30555264709426	C15H22O7	[M - H]-	IGEWODYLLOQAOT	InChI=1S/C15H22O7/c1-4-9(16)17-7-8-12-13(20-10(5-2)19-12)14-15(18-8)22-11(6-3)21-14/h4,8,10-15H,1,5-7H2,2-3H3	null	CCC1OC2C(OC3C(C2O1)OC(O3)CC)COC(=O)C=C	1.79999995	69454693	PubChem:(69454693)	2
42	1	N/A	-221.4152850593413	C15H22O7	[M - H]-	VIOAHKBYXFQDRF	InChI=1S/C15H22O7/c1-14(2)19-10-9(7-5-6-8(16)17-7)18-13-12(11(10)20-14)21-15(3,4)22-13/h7,9-13H,5-6H2,1-4H3	null	CC1(OC2C(OC3C(C2O1)OC(O3)(C)C)C4CCC(=O)O4)C	0.699999988	134953905	PubChem:(134953905)	2
43	1	N/A	-223.63718560995213	C15H22O7	[M - H]-	ZUBOXJYNMWKZQR	InChI=1S/C15H22O7/c1-4-7-11-8-9-12(22-15(17)19-6-3)13(21-11)10-20-14(16)18-5-2/h4,8-9,11-13H,1,5-7,10H2,2-3H3	[2-(ethoxycarbonyloxymethyl)-6-prop-2-enyl-3,6-dihydro-2H-pyran-3-yl] ethyl carbonate	CCOC(=O)OCC1C(C=CC(O1)CC=C)OC(=O)OCC	2.9000001	9548537;16758931;49859499	PubChem:(9548537 16758931 49859499)	2
44	1	N/A	-223.7311833786611	C15H22O7	[M - H]-	CVUZLIZWBINFSD	InChI=1S/C15H22O7/c1-12(5-16)9(18)7-8(11(12)20)15(22,6-17)14(3-4-14)13(2,21)10(7)19/h9,11,16-18,20-22H,3-6H2,1-2H3	null	CC1(C(C2=C(C1O)C(C3(CC3)C(C2=O)(C)O)(CO)O)O)CO	-1.87584913	""	KEGG Mine	8589934592
45	1	N/A	-224.14708940542974	C15H22O7	[M - H]-	MTRDLDDXLIRZMG	InChI=1S/C15H22O7/c1-20-12(17)8-6-4-3-5-7-11(16)14-10(15(19)21-2)9-13(18)22-14/h10,14H,3-9H2,1-2H3	methyl (2R,3S)-2-(8-methoxy-8-oxooctanoyl)-5-oxooxolane-3-carboxylate	COC(=O)CCCCCCC(=O)C1C(CC(=O)O1)C(=O)OC	1.0	14145687;21575747	PubChem:(14145687 21575747)	2
46	1	N/A	-224.24553390563497	C15H22O7	[M - H]-	DRHXRXBOYVXQGU	InChI=1S/C15H22O7/c1-12(5-16)9(18)7-8(11(12)20)13(2,21)15(4-6(15)17)14(3,22)10(7)19/h6,9,11,16-18,20-22H,4-5H2,1-3H3	null	CC1(C(C2=C(C1O)C(C3(CC3O)C(C2=O)(C)O)(C)O)O)CO	-1.87254071	""	KEGG Mine	8589934592
47	1	N/A	-225.01198964586115	C15H22O7	[M - H]-	IVCNVQGQHIYXDG	InChI=1S/C15H22O7/c1-12(5-16)9(18)7-8(11(12)20)13(2,21)14(3-4-14)15(22,6-17)10(7)19/h9,11,16-18,20-22H,3-6H2,1-2H3	null	CC1(C(C2=C(C1O)C(C3(CC3)C(C2=O)(CO)O)(C)O)O)CO	-1.87584913	""	KEGG Mine	8589934592
48	1	N/A	-227.36930726775583	C15H22O7	[M - H]-	CIXQUKTYVIQRNT	InChI=1S/C15H22O7/c1-4-14(11(18)20-3)6-15(12(19)22-8-14)5-13(2,7-16)10(17)21-9-15/h16H,4-9H2,1-3H3	methyl 4-ethyl-10-(hydroxymethyl)-10-methyl-1,9-dioxo-2,8-dioxaspiro[5.5]undecane-4-carboxylate	CCC1(CC2(CC(C(=O)OC2)(C)CO)C(=O)OC1)C(=O)OC	0.800000012	22967770	PubChem:(22967770)	2
49	1	N/A	-227.50131421960754	C15H22O7	[M - H]-	BJRWOJOTRXWXKT	InChI=1S/C15H22O7/c1-7(16)20-6-10-5-11-12(10)14(19-4)15(22-9(3)18)13(11)21-8(2)17/h10-15H,5-6H2,1-4H3	null	CC(=O)OCC1CC2C1C(C(C2OC(=O)C)OC(=O)C)OC	0.600000024	100930182	PubChem:(100930182)	2
50	1	N/A	-227.76929648513024	C15H22O7	[M - H]-	WKDXMYVUPKYJJW	InChI=1S/C15H22O7/c1-3-13(17)21-9-10-22-14(18)7-5-4-6-8-20-15(19)11-12(2)16/h3H,1,4-11H2,2H3	2-prop-2-enoyloxyethyl 6-(3-oxobutanoyloxy)hexanoate	CC(=O)CC(=O)OCCCCCC(=O)OCCOC(=O)C=C	1.29999995	58935064	PubChem:(58935064)	2
51	1	N/A	-228.29485253346024	C15H22O7	[M - H]-	XTSFICWSVIWNGO	InChI=1S/C15H22O7/c1-6-13(18)19-7-12-8(2)9(3)14(20-10(4)16)15(22-12)21-11(5)17/h6,8-9,12,14-15H,1,7H2,2-5H3	null	CC1C(C(C(OC1COC(=O)C=C)OC(=O)C)OC(=O)C)C	2.0	121311984	PubChem:(121311984)	2
52	1	N/A	-228.82078581332323	C15H22O7	[M - H]-	CUCBCVRSOORCHB	InChI=1S/C15H22O7/c16-7-4-10(19)12-11(5-7)22-15(14(21)13(12)20)6-1-2-8(17)9(18)3-6/h6-12,15-19H,1-5H2	null	C1CC(C(CC1C2C(=O)C(=O)C3C(CC(CC3O2)O)O)O)O	-1.60000002	123829259	PubChem:(123829259)	2
53	1	N/A	-229.0008658245868	C15H22O7	[M - H]-	LDOGSCZSXQJGBH	InChI=1S/C15H22O7/c1-12(21)8-7(9(18)13(2,22)15(12)3-4-15)10(19)14(5-16,6-17)11(8)20/h10-11,16-17,19-22H,3-6H2,1-2H3	null	CC1(C2=C(C(C(C2O)(CO)CO)O)C(=O)C(C13CC3)(C)O)O	-1.87584913	""	KEGG Mine	8589934592
54	1	N/A	-229.22493941194313	C15H22O7	[M - H]-	FDPACCITMAMVAM	InChI=1S/C15H22O7/c1-19-8-11-12(16)13(17)14(18)15(22-11)21-7-9-3-5-10(20-2)6-4-9/h3-6,11-18H,7-8H2,1-2H3	null	COCC1C(C(C(C(O1)OCC2=CC=C(C=C2)OC)O)O)O	0.00110855	57212278	PubChem:(57212278)	2
55	1	N/A	-229.57781730325917	C15H22O7	[M - H]-	OYIVLIJPAUDOQE	InChI=1S/C15H22O7/c16-6-7-21-14-12(18)13(19)15(20,11(9-17)22-14)8-10-4-2-1-3-5-10/h1-5,11-14,16-20H,6-9H2	null	C1=CC=C(C=C1)CC2(C(OC(C(C2O)O)OCCO)CO)O	-1.0	67745856	PubChem:(67745856)	2
56	1	N/A	-230.62416964307886	C15H22O7	[M - H]-	XUUGETPZQSQJAR	InChI=1S/C15H22O7/c1-4-12(20-6-3)11-21-13(16)7-8-14(17)22-15(18)9-10-19-5-2/h5-6,12H,2-4,7-11H2,1H3	null	CCC(COC(=O)CCC(=O)OC(=O)CCOC=C)OC=C	1.70000005	87260390	PubChem:(87260390)	2
57	1	N/A	-230.764866842601	C15H22O7	[M - H]-	GBXMDZGKAOJIIF	InChI=1S/C15H22O7/c1-2-22-10-5-3-9(4-6-10)12-14(20,8-17)13(19)15(12,21)11(18)7-16/h3-6,11-13,16-21H,2,7-8H2,1H3	(1R,2R,3S)-1-[(1R)-1,2-dihydroxyethyl]-4-(4-ethoxyphenyl)-3-(hydroxymethyl)cyclobutane-1,2,3-triol	CCOC1=CC=C(C=C1)C2C(C(C2(C(CO)O)O)O)(CO)O	-1.0	22981396	PubChem:(22981396)	2
58	1	N/A	-231.52004158994936	C15H22O7	[M - H]-	LYAZAAMNHJGBAQ	InChI=1S/C15H22O7/c1-6-7-19-14-9(2)13(21-11(4)17)12(8-20-10(3)16)22-15(14)18-5/h6,12-15H,1-2,7-8H2,3-5H3	[(2R,3S,5R,6S)-3-acetyloxy-6-methoxy-4-methylidene-5-prop-2-enoxyoxan-2-yl]methyl acetate	CC(=O)OCC1C(C(=C)C(C(O1)OC)OCC=C)OC(=O)C	0.300000012	11313037	PubChem:(11313037)	2
59	1	N/A	-231.95114168637235	C15H22O7	[M - H]-	PKTFSBXGTYPESV	InChI=1S/C15H22O7/c1-13(2)17-7-8(18-13)10-11-12(22-14(3,4)20-11)15(21-10)6-5-9(16)19-15/h8,10-12H,5-7H2,1-4H3	null	CC1(OCC(O1)C2C3C(C4(O2)CCC(=O)O4)OC(O3)(C)C)C	0.400000006	102399582	PubChem:(102399582)	2
60	1	N/A	-232.02803883510865	C15H22O7	[M - H]-	YHMJSLCNOQPVRL	InChI=1S/C15H22O7/c1-5-7-12(15(19)20-4)8-6-9-21-14(18)11(3)22-13(17)10(2)16/h1,10-12,16H,6-9H2,2-4H3	methyl (2S)-2-[3-[2-(2-hydroxypropanoyloxy)propanoyloxy]propyl]pent-4-ynoate	CC(C(=O)OC(C)C(=O)OCCCC(CC#C)C(=O)OC)O	1.29999995	59538266;72320135	PubChem:(59538266 72320135)	2
61	1	N/A	-233.10090733758156	C15H22O7	[M - H]-	HMCNQVMKOONNJT	InChI=1S/C15H22O7/c1-6-9(16)18-11-10(8-7-17-14(2,3)20-8)19-13-12(11)21-15(4,5)22-13/h6,8,10-13H,1,7H2,2-5H3	[5-(2,2-dimethyl-1,3-dioxolan-4-yl)-2,2-dimethyl-3a,5,6,6a-tetrahydrofuro[2,3-d][1,3]dioxol-6-yl] prop-2-enoate	CC1(OCC(O1)C2C(C3C(O2)OC(O3)(C)C)OC(=O)C=C)C	1.10000002	10859975;13066277;21790374;101204405;102317617	PubChem:(10859975 13066277 21790374 101204405 102317617)	2
