rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.13245671788297936	-76.11353640159372	C11H20O6	[M - H2O - H]-	SRWIKMXYWZSPJL	InChI=1S/C11H20O6/c12-8(10(15)11(16)17)6-4-2-1-3-5-7-9(13)14/h8,10,12,15H,1-7H2,(H,13,14)(H,16,17)	null	C(CCCC(C(C(=O)O)O)O)CCCC(=O)O	0.699999988	133562194	PubChem:(133562194)	2
2	1	N/A	-90.87492945666061	C11H20O6	[M - H2O - H]-	IQKUJSMTWKYOIG	InChI=1S/C11H20O6/c1-3-6(10(15)8(12)4-2)7(11(16)17)5-9(13)14/h6-8,10,12,15H,3-5H2,1-2H3,(H,13,14)(H,16,17)	2-(4,5-dihydroxyheptan-3-yl)butanedioic acid	CCC(C(CC(=O)O)C(=O)O)C(C(CC)O)O	0.100000001	59141256	PubChem:(59141256)	2
3	1	N/A	-99.84030021595876	C11H20O6	[M - H2O - H]-	UKFXWNIXJSARPQ	InChI=1S/C11H20O6/c12-6-2-1-5-9(10(14)15)11(16)17-8-4-3-7-13/h9,12-13H,1-8H2,(H,14,15)	null	C(CCO)CC(C(=O)O)C(=O)OCCCCO	0.300000012	89421302	PubChem:(89421302)	2
4	1	N/A	-105.58293873586219	C11H20O6	[M - H2O - H]-	DGAYBXMXGPAKCK	InChI=1S/C11H20O6/c1-15-6-7-16-8-9-17-11(14)5-3-2-4-10(12)13/h2-9H2,1H3,(H,12,13)	null	COCCOCCOC(=O)CCCCC(=O)O	0.0	87239807	PubChem:(87239807)	2
5	1	N/A	-108.66718512045189	C11H20O6	[M - H2O - H]-	QCZRHDQOVHQROI	InChI=1S/C11H20O6/c12-5-1-3-7-16-10(14)9-11(15)17-8-4-2-6-13/h12-13H,1-9H2	null	C(CCOC(=O)CC(=O)OCCCCO)CO	0.200000003	58519899	PubChem:(58519899)	2
6	1	N/A	-112.98028503811518	C11H20O6	[M - H2O - H]-	GQLLYSQKVTXZQM	InChI=1S/C11H20O6/c12-7-3-4-8-17-9(11(15)16)5-1-2-6-10(13)14/h9,12H,1-8H2,(H,13,14)(H,15,16)	null	C(CCC(=O)O)CC(C(=O)O)OCCCCO	0.300000012	101332431	PubChem:(101332431)	2
7	1	N/A	-116.99218766946245	C11H20O6	[M - H2O - H]-	KGIDOCSANNUTOQ	InChI=1S/C11H20O6/c12-6-9-16-8-5-11(15)17-7-3-1-2-4-10(13)14/h12H,1-9H2,(H,13,14)	null	C(CCC(=O)O)CCOC(=O)CCOCCO	-0.200000003	139462670	PubChem:(139462670)	2
8	1	N/A	-119.75380142195856	C11H20O6	[M - H2O - H]-	GISRSOZIAOBVHX	InChI=1S/C11H20O6/c1-3-4-5-6-7-11(17,9(14)15)10(2,16)8(12)13/h16-17H,3-7H2,1-2H3,(H,12,13)(H,14,15)	null	CCCCCCC(C(=O)O)(C(C)(C(=O)O)O)O	1.0	88794137	PubChem:(88794137)	2
9	1	N/A	-122.05636145193185	C11H20O6	[M - H2O - H]-	GFBMBIIMCHANQG	InChI=1S/C11H20O6/c12-7-3-1-5-11(9(14)15,10(16)17)6-2-4-8-13/h12-13H,1-8H2,(H,14,15)(H,16,17)	null	C(CCO)CC(CCCCO)(C(=O)O)C(=O)O	0.100000001	89421300	PubChem:(89421300)	2
10	1	N/A	-127.3649549142147	C11H20O6	[M - H2O - H]-	CYOHUCSOWILJLZ	InChI=1S/C11H20O6/c12-6-8-16-10(14)4-2-1-3-5-11(15)17-9-7-13/h12-13H,1-9H2	null	C(CCC(=O)OCCO)CCC(=O)OCCO	-0.200000003	58519890	PubChem:(58519890)	2
