rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.07916313644311943	-80.24283863281812	C8H12O6	[M - H2O - H]-	HSNZBPMKBMNFOI	InChI=1S/C8H12O6/c9-6(8(12)13)2-1-4-14-5-3-7(10)11/h1-5H2,(H,10,11)(H,12,13)	null	C(CC(=O)C(=O)O)COCCC(=O)O	-0.416835576	""	KEGG Mine	8589934592
2	1	N/A	-82.76159447894015	C8H12O6	[M - H2O - H]-	NAWZQEWOPGYDPE	InChI=1S/C8H12O6/c1-5(9)14-6(3-7(10)11)4-8(12)13-2/h6H,3-4H2,1-2H3,(H,10,11)	null	CC(=O)OC(CC(=O)O)CC(=O)OC	-0.5	14024263;14024264;14024265	PubChem:(14024263 14024264 14024265)	2
3	1	N/A	-83.5204317810317	C8H12O6	[M - H2O - H]-	AZJXRWPETPFKTP	InChI=1S/C8H12O6/c9-6(10)2-1-5-14-8(13)4-3-7(11)12/h1-5H2,(H,9,10)(H,11,12)	null	C(CC(=O)O)COC(=O)CCC(=O)O	-0.600000024	57169818	PubChem:(57169818)	2
4	1	N/A	-86.71156268861466	C8H12O6	[M - H2O - H]-	FXVTVKQATSPKQH	InChI=1S/C8H12O6/c9-5(2-4-7(11)12)1-3-6(10)8(13)14/h5,9H,1-4H2,(H,11,12)(H,13,14)	null	C(CC(=O)C(=O)O)C(CCC(=O)O)O	-0.355869204	""	KEGG Mine	8589934592
5	1	N/A	-86.91590581831495	C8H12O6	[M - H2O - H]-	RWZXYAMXRAHZEZ	InChI=1S/C8H12O6/c9-5(7(12)8(13)14)3-1-2-4-6(10)11/h5,9H,1-4H2,(H,10,11)(H,13,14)	null	C(CCC(=O)O)CC(C(=O)C(=O)O)O	-0.074285455	""	KEGG Mine	8589934592
6	1	N/A	-88.75871177662675	C8H12O6	[M - H2O - H]-	ORNNRVXTFNFMBJ	InChI=1S/C8H12O6/c9-6(10)4-2-1-3-5-14-8(13)7(11)12/h1-5H2,(H,9,10)(H,11,12)	null	C(CCC(=O)O)CCOC(=O)C(=O)O	0.484763652	""	KEGG Mine	8589934592
7	1	N/A	-89.0293690301903	C8H12O6	[M - H2O - H]-	BQUNUOJNYDYGMG	InChI=1S/C8H12O6/c1-3-8(13,4-6(10)11)7(12)14-5(2)9/h13H,3-4H2,1-2H3,(H,10,11)	null	CCC(CC(=O)O)(C(=O)OC(=O)C)O	-0.5	53696351	PubChem:(53696351)	2
8	1	N/A	-90.19675983385308	C8H12O6	[M - H2O - H]-	GFQYAPVDTMBMOR	InChI=1S/C8H12O6/c9-6(10)2-1-5(3-7(11)12)4-8(13)14/h5H,1-4H2,(H,9,10)(H,11,12)(H,13,14)	3-(carboxymethyl)hexanedioic acid	C(CC(=O)O)C(CC(=O)O)CC(=O)O	-0.699999988	19931618	PubChem:(19931618);PubMed	66
9	1	N/A	-91.23905905403821	C8H12O6	[M - H2O - H]-	KHENIPLAAZKGOA	InChI=1S/C8H12O6/c1-2-8(7(13)14,3-5(9)10)4-6(11)12/h2-4H2,1H3,(H,9,10)(H,11,12)(H,13,14)	null	CCC(CC(=O)O)(CC(=O)O)C(=O)O	-0.5	88420500	PubChem:(88420500)	2
10	1	N/A	-91.75214861772017	C8H12O6	[M - H2O - H]-	ROTJZTYLACIJIG	InChI=1S/C8H12O6/c9-6(10)3-1-5(8(13)14)2-4-7(11)12/h5H,1-4H2,(H,9,10)(H,11,12)(H,13,14)	Octric acid	C(CC(=O)O)C(CCC(=O)O)C(=O)O	-0.5	1551080;96220	NORMAN:(NS00036843);PubChem class - safety and toxic;PubChem:(1551080 96220);PubMed;ZINC bio:(ZINC01690029)	67379266
11	1	N/A	-92.83833673689084	C8H12O6	[M - H2O - H]-	TXYVAFSOOYMQRP	InChI=1S/C8H12O6/c9-6(10)3-1-2-5(8(13)14)4-7(11)12/h5H,1-4H2,(H,9,10)(H,11,12)(H,13,14)	1,2,5-Pentanetricarboxylic acid	C(CC(CC(=O)O)C(=O)O)CC(=O)O	-0.5	19931615;129662442	PubChem:(19931615 129662442);PubMed;KEGG Mine	8589934658
12	1	N/A	-92.90047496931868	C8H12O6	[M - H2O - H]-	SUFTZTPTGNKRQJ	InChI=1S/C8H12O6/c1-13-7(11)4-5(3-6(9)10)8(12)14-2/h5H,3-4H2,1-2H3,(H,9,10)	5-methoxy-3-methoxycarbonyl-5-oxopentanoic acid	COC(=O)CC(CC(=O)O)C(=O)OC	-0.600000024	19091930;124578257;124578258	PubChem:(19091930 124578257 124578258)	2
13	1	N/A	-93.13901067729934	C8H12O6	[M - H2O - H]-	UVRZATGKZCHZGW	InChI=1S/C8H12O6/c9-6(8(12)13)3-1-2-4-14-5-7(10)11/h1-5H2,(H,10,11)(H,12,13)	null	C(CCOCC(=O)O)CC(=O)C(=O)O	-0.141243219	""	KEGG Mine	8589934592
14	1	N/A	-93.19719559983083	C8H12O6	[M - H2O - H]-	PCIDPCIGMIXAQS	InChI=1S/C8H12O6/c9-6(8(12)13)5-14-4-2-1-3-7(10)11/h1-5H2,(H,10,11)(H,12,13)	null	C(CCOCC(=O)C(=O)O)CC(=O)O	-0.141243219	""	KEGG Mine	8589934592
15	1	N/A	-94.7806600581132	C8H12O6	[M - H2O - H]-	DIURQXGDLBIRML	InChI=1S/C8H12O6/c1-5(9)14-6(4-8(12)13)2-3-7(10)11/h6H,2-4H2,1H3,(H,10,11)(H,12,13)	null	CC(=O)OC(CCC(=O)O)CC(=O)O	-0.5	102276093	PubChem:(102276093)	2
16	1	N/A	-96.06916428698247	C8H12O6	[M - H2O - H]-	UUJLIBKVZNZSHS	InChI=1S/C8H12O6/c1-5(9)8(13,3-6(10)11)4-7(12)14-2/h13H,3-4H2,1-2H3,(H,10,11)	null	CC(=O)C(CC(=O)O)(CC(=O)OC)O	-1.5	89492259	PubChem:(89492259)	2
17	1	N/A	-97.14564004789622	C8H12O6	[M - H2O - H]-	INKAOPBYKXYZOC	InChI=1S/C8H12O6/c1-5(9)14-6(8(12)13)3-2-4-7(10)11/h6H,2-4H2,1H3,(H,10,11)(H,12,13)	null	CC(=O)OC(CCCC(=O)O)C(=O)O	0.0	85745159	PubChem:(85745159);PubMed	66
18	1	N/A	-97.25090310230472	C8H12O6	[M - H2O - H]-	FJHKKIRVOFSLHZ	InChI=1S/C8H12O6/c9-6(8(12)13)3-5-14-4-1-2-7(10)11/h1-5H2,(H,10,11)(H,12,13)	null	C(CC(=O)O)COCCC(=O)C(=O)O	-0.416835576	""	KEGG Mine	8589934592
19	1	N/A	-97.65702241954457	C8H12O6	[M - H2O - H]-	QQIVBKMOSVSBBY	InChI=1S/C8H12O6/c9-4-2-1-3(7(11)12)5(6(4)10)8(13)14/h3-6,9-10H,1-2H2,(H,11,12)(H,13,14)	3,4-dihydroxycyclohexane-1,2-dicarboxylic acid	C1CC(C(C(C1C(=O)O)C(=O)O)O)O	-0.899999976	21196865	PubChem:(21196865);KEGG Mine	8589934594
20	1	N/A	-98.09344016721109	C8H12O6	[M - H2O - H]-	IMLAMXAYOMQPJC	InChI=1S/C8H12O6/c1-14-8(13)4-5(2-6(9)10)3-7(11)12/h5H,2-4H2,1H3,(H,9,10)(H,11,12)	3-(2-methoxy-2-oxoethyl)pentanedioic acid	COC(=O)CC(CC(=O)O)CC(=O)O	-0.291784555	17954112	PubChem:(17954112)	2
