rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
11	1	N/A	-121.57415416393412	C9H14O7	[M - H]-	HGRSDIFXJYJNII	InChI=1S/C9H14O7/c1-15-8(13)6(11)3-5(10)4-7(12)9(14)16-2/h6-7,11-12H,3-4H2,1-2H3	null	COC(=O)C(CC(=O)CC(C(=O)OC)O)O	-1.60000002	102505681;131850307	PubChem:(102505681 131850307)	2
12	1	N/A	-121.74067167626504	C9H14O7	[M - H]-	MCBISTVVUVQFSN	InChI=1S/C9H14O7/c1-13-4-5(6(14-2)8(10)11)16-9(12)7(4)15-3/h4-7H,1-3H3,(H,10,11)	null	COC1C(C(=O)OC1C(C(=O)O)OC)OC	-0.699999988	67872362	PubChem:(67872362)	2
13	1	N/A	-122.00714615319039	C9H14O7	[M - H]-	WVVDMMYJMJJBQX	InChI=1S/C9H14O7/c1-3-5(8(12)13)16-6(9(14)15)4(2)7(10)11/h4-6H,3H2,1-2H3,(H,10,11)(H,12,13)(H,14,15)	null	CCC(C(=O)O)OC(C(C)C(=O)O)C(=O)O	0.300000012	118311349	PubChem:(118311349)	2
14	1	N/A	-122.94101117705127	C9H14O7	[M - H]-	FHEKDFFSDKQQPG	InChI=1S/C9H14O7/c1-2-3-5(7(12)13)9(16,8(14)15)4-6(10)11/h5,16H,2-4H2,1H3,(H,10,11)(H,12,13)(H,14,15)	2-hydroxyhexane-1,2,3-tricarboxylic acid	CCCC(C(=O)O)C(CC(=O)O)(C(=O)O)O	-0.5	422135;92165240;92165241;92165242;92165243	PubChem:(422135 92165240 92165241 92165242 92165243)	2
15	1	N/A	-124.16213808471653	C9H14O7	[M - H]-	NLOCBSDWTSPKMJ	InChI=1S/C9H14O7/c10-6(11)4-2-1-3-5(8(13)14)7(12)9(15)16/h5,7,12H,1-4H2,(H,10,11)(H,13,14)(H,15,16)	threo-(Homo)3-isocitrate	C(CCC(=O)O)CC(C(C(=O)O)O)C(=O)O	-0.5	25200516;25200517;24892805	PubChem:(25200516 25200517 24892805);CHEBI:(80595);PubChem class - bio and metabolites;KEGG:(C16600);PubMed;Biocyc:(CPD-336)	16779618
16	1	N/A	-125.08734426771956	C9H14O7	[M - H]-	VSLFZLHDNAUFBN	InChI=1S/C9H14O7/c1-4(2)6(7(12)13)9(16,8(14)15)3-5(10)11/h4,6,16H,3H2,1-2H3,(H,10,11)(H,12,13)(H,14,15)	2-Isopropyl dihydrogen citrate	CC(C)C(C(=O)O)C(CC(=O)O)(C(=O)O)O	-0.600000024	22362002;22362003	EcoCyc Mine;PubChem:(22362002 22362003);YMDB Mine;KEGG Mine	60129542146
17	1	N/A	-126.30274176269933	C9H14O7	[M - H]-	XWQHSJLDUFAVAF	InChI=1S/C9H14O7/c1-2-4(11)6(13)8(15)9(16)7(14)5(12)3-10/h2,5-7,9-10,12-14,16H,1,3H2	null	C=CC(=O)C(C(=O)C(C(C(CO)O)O)O)O	-2.70000005	129814543	PubChem:(129814543)	2
18	1	N/A	-128.2721590595524	C9H14O7	[M - H]-	HDDLVZWGOPWKFW	InChI=1S/C9H14O7/c1-14-6(10)4-9(13,8(12)16-3)5-7(11)15-2/h13H,4-5H2,1-3H3	Trimethyl citrate	COC(=O)CC(CC(=O)OC)(C(=O)OC)O	-1.0	74112	NORMAN:(NS00025164);COCONUT:(CNP0185331);KNApSAcK:(40564);Natural Products:(UNPD31364);PubChem:(74112);ZINC bio:(ZINC01701815);MeSH:(74112);PubMed	2400342
19	1	N/A	-128.72328192615743	C9H14O7	[M - H]-	HRMWDPSXPUUMOQ	InChI=1S/C9H14O7/c1-14-6(10)4-5(8(12)15-2)7(11)9(13)16-3/h5,7,11H,4H2,1-3H3	Trimethyl isocitrate	COC(=O)CC(C(C(=O)OC)O)C(=O)OC	-0.800000012	523522;13198318;101834147	PubChem:(523522 13198318 101834147)	2
20	1	N/A	-128.89761523830504	C9H14O7	[M - H]-	BEUJEMBGFGPFGV	InChI=1S/C9H14O7/c1-4(12)7(8(15)5(13)2-10)9(16)6(14)3-11/h5-7,10-11,13-14H,2-3H2,1H3	null	CC(=O)C(C(=O)C(CO)O)C(=O)C(CO)O	-2.9000001	88636561	PubChem:(88636561)	2
21	1	N/A	-128.91511015724612	C9H14O7	[M - H]-	YGYORHRUBXUBQP	InChI=1S/C9H14O7/c1-2-3(10)4(11)5(12)8-6(13)7(14)9(15)16-8/h3-4,6-8,10-11,13-14H,2H2,1H3	null	CCC(C(C(=O)C1C(C(C(=O)O1)O)O)O)O	-1.39999998	54507805	PubChem:(54507805)	2
22	1	N/A	-129.74000921369264	C9H14O7	[M - H]-	XBWMJLXMAWIWMM	InChI=1S/C9H14O7/c1-16-8(14)9(15,5-7(12)13)4-2-3-6(10)11/h15H,2-5H2,1H3,(H,10,11)(H,12,13)	null	COC(=O)C(CCCC(=O)O)(CC(=O)O)O	-0.481896669	""	KEGG Mine	8589934592
23	1	N/A	-130.8089025902348	C9H14O7	[M - H]-	IGABGAGBGCONFE	InChI=1S/C9H14O7/c1-4(10)8(13)16-6(3)9(14)15-5(2)7(11)12/h4-6,10H,1-3H3,(H,11,12)	2-[2-(2-hydroxypropanoyloxy)propanoyloxy]propanoate	CC(C(=O)OC(C)C(=O)OC(C)C(=O)O)O	0.200000003	21304332;21304333;60095453;101553916;101553917;101553919	PubChem:(21304332 21304333 60095453 101553916 101553917 101553919)	2
24	1	N/A	-131.4666676055341	C9H14O7	[M - H]-	SFPBQAGKAIGXCD	InChI=1S/C9H14O7/c1-3-14-7-5(11)4(10)6(8(12)13-2)16-9(7)15-3/h3-7,9-11H,1-2H3	methyl (2S,3aR,5S,6S,7S,7aR)-6,7-dihydroxy-2-methyl-5,6,7,7a-tetrahydro-3aH-[1,3]dioxolo[4,5-b]pyran-5-carboxylate	CC1OC2C(C(C(OC2O1)C(=O)OC)O)O	-0.600000024	11183903;23249151;23249152	PubChem:(11183903 23249151 23249152)	2
25	1	N/A	-131.5269461793638	C9H14O7	[M - H]-	MLKQIPXSLOCFKM	InChI=1S/C9H14O7/c1-4(5(10)11)9(16,7(14)15)8(2,3)6(12)13/h4,16H,1-3H3,(H,10,11)(H,12,13)(H,14,15)	null	CC(C(=O)O)C(C(=O)O)(C(C)(C)C(=O)O)O	-0.5	21656357;21656358	PubChem:(21656357 21656358)	2
26	1	N/A	-131.77951057721333	C9H14O7	[M - H]-	BYRLOXUVXGUWEE	InChI=1S/C9H14O7/c1-3-16-7(12)5-9(14,4-6(10)11)8(13)15-2/h14H,3-5H2,1-2H3,(H,10,11)	null	CCOC(=O)CC(CC(=O)O)(C(=O)OC)O	-1.0	85837849	PubChem:(85837849)	2
27	1	N/A	-132.3413347991618	C9H14O7	[M - H]-	ZORUGWAGPWXTKU	InChI=1S/C9H14O7/c1-4(10)7(13)9(2,16)6(12)3-5(11)8(14)15/h4-5,10-11,16H,3H2,1-2H3,(H,14,15)	null	CC(C(=O)C(C)(C(=O)CC(C(=O)O)O)O)O	-1.89999998	57079986	PubChem:(57079986)	2
28	1	N/A	-132.50629367858576	C9H14O7	[M - H]-	ZQYDINKICWXZNJ	InChI=1S/C9H14O7/c1-2-3-5(8(12)13)16-6(9(14)15)4-7(10)11/h5-6H,2-4H2,1H3,(H,10,11)(H,12,13)(H,14,15)	2-(1-carboxybutoxy)butanedioic acid	CCCC(C(=O)O)OC(CC(=O)O)C(=O)O	0.100000001	20375095	PubChem:(20375095)	2
29	1	N/A	-133.1732350628781	C9H14O7	[M - H]-	SDDTUCPVFYANKM	InChI=1S/C9H14O7/c1-9(2)15-6-4(11)3(10)5(7(12)13)14-8(6)16-9/h3-6,8,10-11H,1-2H3,(H,12,13)	null	CC1(OC2C(C(C(OC2O1)C(=O)O)O)O)C	-0.800000012	12790130	PubChem:(12790130)	2
30	1	N/A	-133.88749389746917	C9H14O7	[M - H]-	NSZCQKFTWOTLDT	InChI=1S/C9H14O7/c1-3-16-8(13)9(14,4-6(10)11)5-7(12)15-2/h14H,3-5H2,1-2H3,(H,10,11)	3-ethoxycarbonyl-3-hydroxy-5-methoxy-5-oxopentanoate	CCOC(=O)C(CC(=O)O)(CC(=O)OC)O	-1.0	23019007;23019008	PubChem:(23019007 23019008)	2
31	1	N/A	-133.9636496704746	C9H14O7	[M - H]-	ITKCIVOKIBILJK	InChI=1S/C9H14O7/c1-15-8(13)3-5(10)4(9(14)16-2)7(12)6(3)11/h3-7,10-12H,1-2H3	null	COC(=O)C1C(C(C(C1O)O)C(=O)OC)O	-1.0	125507394	PubChem:(125507394)	2
32	1	N/A	-134.66043319119171	C9H14O7	[M - H]-	WFYGOAMMPASKAF	InChI=1S/C9H14O7/c1-5(11)15-4-8(14)9(7(13)3-10)16-6(2)12/h3,7-9,13-14H,4H2,1-2H3	null	CC(=O)OCC(C(C(C=O)O)OC(=O)C)O	-1.70000005	88834124	PubChem:(88834124)	2
33	1	N/A	-134.90739432739534	C9H14O7	[M - H]-	BPLZVHMGYFBZPX	InChI=1S/C9H14O7/c1-4(10)5(11)8(2,15)6(12)9(3,16)7(13)14/h4,10,15-16H,1-3H3,(H,13,14)	null	CC(C(=O)C(C)(C(=O)C(C)(C(=O)O)O)O)O	-1.5	23170315	PubChem:(23170315)	2
34	1	N/A	-137.38881049887718	C9H14O7	[M - H]-	FVXHKSMXLTVSON	InChI=1S/C9H14O7/c1-8(2)15-6-5(11)4(3-10)14-9(6,16-8)7(12)13/h4-6,10-11H,3H2,1-2H3,(H,12,13)	(3aR,5S,6R,6aS)-6-hydroxy-5-(hydroxymethyl)-2,2-dimethyl-6,6a-dihydro-5H-furo[2,3-d][1,3]dioxole-3a-carboxylic acid	CC1(OC2C(C(OC2(O1)C(=O)O)CO)O)C	-1.0	21134365;68815006;91408499	PubChem:(21134365 68815006 91408499)	2
35	1	N/A	-137.5114079260456	C9H14O7	[M - H]-	UYRYSNZJGUGVAZ	InChI=1S/C9H14O7/c1-16-9(15)7(12)5(8(13)14)3-2-4-6(10)11/h5,7,12H,2-4H2,1H3,(H,10,11)(H,13,14)	null	COC(=O)C(C(CCCC(=O)O)C(=O)O)O	-0.355323672	""	KEGG Mine	8589934592
36	1	N/A	-138.89796554777297	C9H14O7	[M - H]-	YQUWEXFYFCGYRA	InChI=1S/C9H14O7/c1-2-3-16-9(15)8(14)7(13)6(12)5(11)4-10/h2,4-8,11-14H,1,3H2	prop-2-enyl (2S,3S,4S,5R)-2,3,4,5-tetrahydroxy-6-oxohexanoate	C=CCOC(=O)C(C(C(C(C=O)O)O)O)O	-1.59112251	18767406;20111674;87815249	PubChem:(18767406 20111674 87815249)	2
37	1	N/A	-139.01662755243134	C9H14O7	[M - H]-	DCLLDLPYPRHPJK	InChI=1S/C9H14O7/c1-8(2)7(15)9(8,16)5(12)3(10)4(11)6(13)14/h3-5,10-12,16H,1-2H3,(H,13,14)	null	CC1(C(=O)C1(C(C(C(C(=O)O)O)O)O)O)C	-1.29999995	69421301	PubChem:(69421301)	2
38	1	N/A	-139.230692180845	C9H14O7	[M - H]-	VOLHRRHKLJECMQ	InChI=1S/C9H14O7/c1-3-5(7(12)16-2)9(15,8(13)14)4-6(10)11/h5,15H,3-4H2,1-2H3,(H,10,11)(H,13,14)	null	CCC(C(=O)OC)C(CC(=O)O)(C(=O)O)O	-0.800000012	87752352	PubChem:(87752352)	2
39	1	N/A	-140.96893742134756	C9H14O7	[M - H]-	ITSCJCXCOOEDFZ	InChI=1S/C9H14O7/c1-2-3(10)4(11)8-6(13)5(12)7(14)9(15)16-8/h2,4-9,11-15H,1H2	null	C=CC(=O)C(C1C(C(C(C(O1)O)O)O)O)O	-2.20000005	69127506	PubChem:(69127506)	2
40	1	N/A	-141.23818894382725	C9H14O7	[M - H]-	LJROLIBYNRWWSJ	InChI=1S/C9H14O7/c1-8(2,6(13)14)9(3,7(15)16)4(10)5(11)12/h4,10H,1-3H3,(H,11,12)(H,13,14)(H,15,16)	null	CC(C)(C(=O)O)C(C)(C(C(=O)O)O)C(=O)O	-0.5	129630188	PubChem:(129630188)	2
41	1	N/A	-142.00651084472165	C9H14O7	[M - H]-	VRBUFFFVTDWWMY	InChI=1S/C9H14O7/c1-5(2)16-8(14)9(15,3-6(10)11)4-7(12)13/h5,15H,3-4H2,1-2H3,(H,10,11)(H,12,13)	null	CC(C)OC(=O)C(CC(=O)O)(CC(=O)O)O	-0.899999976	57483158	NORMAN:(NS00061149);COCONUT:(CNP0002717);HMDB:(38083);PubChem:(57483158);PubChem class - bio and metabolites	19136522
42	1	N/A	-142.07594605436972	C9H14O7	[M - H]-	YXDQJCOZSHTDAG	InChI=1S/C9H14O7/c1-5(2-6(10)11)9(16,3-7(12)13)4-8(14)15/h5,16H,2-4H2,1H3,(H,10,11)(H,12,13)(H,14,15)	null	CC(CC(=O)O)C(CC(=O)O)(CC(=O)O)O	-0.949559271	""	KEGG Mine	8589934592
43	1	N/A	-142.2298003593225	C9H14O7	[M - H]-	JSJZFNMAGAAQEK	InChI=1S/C9H14O7/c1-15-9-8(14)7(13)6(12)4(16-9)2-3-5(10)11/h2-4,6-9,12-14H,1H3,(H,10,11)	null	COC1C(C(C(C(O1)C=CC(=O)O)O)O)O	-2.0999999	10015257	PubChem:(10015257)	2
44	1	N/A	-142.53552997413078	C9H14O7	[M - H]-	VWISRSGIRJGSCB	InChI=1S/C9H14O7/c1-2-3-15-9-5(11)4(10)7(16-9)6(12)8(13)14/h2,4-7,9-12H,1,3H2,(H,13,14)	null	C=CCOC1C(C(C(O1)C(C(=O)O)O)O)O	-1.20000005	135354223;135354224	PubChem:(135354223 135354224)	2
45	1	N/A	-144.06503554509746	C9H14O7	[M - H]-	YRYAPRBVCPHEPQ	InChI=1S/C9H14O7/c1-14-6(10)4-5(9(13)16-3)7(15-2)8(11)12/h5,7H,4H2,1-3H3,(H,11,12)	null	COC(C(CC(=O)OC)C(=O)OC)C(=O)O	-0.600000024	88025133	PubChem:(88025133)	2
46	1	N/A	-144.29968079061598	C9H14O7	[M - H]-	GBUQCKQVTNVEBJ	InChI=1S/C9H14O7/c1-4(8(13)14)6(9(15)16)2-5(10)3-7(11)12/h4-6,10H,2-3H2,1H3,(H,11,12)(H,13,14)(H,15,16)	null	CC(C(CC(CC(=O)O)O)C(=O)O)C(=O)O	-0.899999976	91358739	PubChem:(91358739)	2
47	1	N/A	-144.57361502577666	C9H14O7	[M - H]-	KMCRGDSGBGXCKL	InChI=1S/C9H14O7/c1-4(2)7(9(14)15)16-5(8(12)13)3-6(10)11/h4-5,7H,3H2,1-2H3,(H,10,11)(H,12,13)(H,14,15)	null	CC(C)C(C(=O)O)OC(CC(=O)O)C(=O)O	0.200000003	20313422	PubChem:(20313422)	2
48	1	N/A	-144.96096834278868	C9H14O7	[M - H]-	ZUZNXSMUKUIPHB	InChI=1S/C9H14O7/c1-16-7(9(14)15)5(8(12)13)3-2-4-6(10)11/h5,7H,2-4H2,1H3,(H,10,11)(H,12,13)(H,14,15)	null	COC(C(CCCC(=O)O)C(=O)O)C(=O)O	-0.355323672	""	KEGG Mine	8589934592
49	1	N/A	-145.2886830779091	C9H14O7	[M - H]-	JKPMPXOCNNPCHB	InChI=1S/C9H14O7/c1-2-3-16-7(9(14)15)5(8(12)13)4-6(10)11/h5,7H,2-4H2,1H3,(H,10,11)(H,12,13)(H,14,15)	null	CCCOC(C(CC(=O)O)C(=O)O)C(=O)O	-0.400000006	87565684	PubChem:(87565684)	2
50	1	N/A	-145.64388529872627	C9H14O7	[M - H]-	ZJEIXEVWOJILAA	InChI=1S/C9H14O7/c1-2-4(11)6(13)8(15)9(16)7(14)5(12)3-10/h2,5,7-10,12,14-16H,1,3H2	null	C=CC(=O)C(=O)C(C(C(C(CO)O)O)O)O	-3.0	87851117;87851256	PubChem:(87851117 87851256)	2
51	1	N/A	-145.7552185869387	C9H14O7	[M - H]-	NZQCNPWTZHWTOT	InChI=1S/C9H14O7/c10-7(11)3-1-2-4-16-6(9(14)15)5-8(12)13/h6H,1-5H2,(H,10,11)(H,12,13)(H,14,15)	null	C(CCOC(CC(=O)O)C(=O)O)CC(=O)O	-0.600000024	88774538	PubChem:(88774538)	2
52	1	N/A	-145.83943461125685	C9H14O7	[M - H]-	UBMUKYVLINWAIV	InChI=1S/C9H14O7/c1-4(7(11)12)2-3-5(8(13)14)6(10)9(15)16/h4-6,10H,2-3H2,1H3,(H,11,12)(H,13,14)(H,15,16)	null	CC(CCC(C(C(=O)O)O)C(=O)O)C(=O)O	-0.391623616	""	KEGG Mine	8589934592
53	1	N/A	-146.5957205104896	C9H14O7	[M - H]-	OONCHPSBCFIEJC	InChI=1S/C9H14O7/c1-3-16-7(11)5-9(14,8(12)13)4-6(10)15-2/h14H,3-5H2,1-2H3,(H,12,13)	null	CCOC(=O)CC(CC(=O)OC)(C(=O)O)O	-0.539554656	87752353	PubChem:(87752353)	2
54	1	N/A	-146.6595812272613	C9H14O7	[M - H]-	JLXCRRDEHHXZEI	InChI=1S/C9H14O7/c1-8(2,3)6(13)9(16,7(14)15)4(10)5(11)12/h4,10,16H,1-3H3,(H,11,12)(H,14,15)	null	CC(C)(C)C(=O)C(C(C(=O)O)O)(C(=O)O)O	-0.699999988	89765595	PubChem:(89765595)	2
55	1	N/A	-146.698567038322	C9H14O7	[M - H]-	FYCWTJVQHVCKDS	InChI=1S/C9H14O7/c1-4(10)7(12)15-6(3)9(14)16-8(13)5(2)11/h4-6,10-11H,1-3H3	null	CC(C(=O)OC(C)C(=O)OC(=O)C(C)O)O	-0.300000012	53824506	PubChem:(53824506)	2
56	1	N/A	-146.76203073152791	C9H14O7	[M - H]-	URHIBXQZILMISG	InChI=1S/C9H14O7/c1-16-7(12)5-9(15,8(13)14)4-2-3-6(10)11/h15H,2-5H2,1H3,(H,10,11)(H,13,14)	null	COC(=O)CC(CCCC(=O)O)(C(=O)O)O	-0.481896669	""	KEGG Mine	8589934592
57	1	N/A	-147.3322367625369	C9H14O7	[M - H]-	SRWOGRPLZJWARK	InChI=1S/C9H14O7/c1-15-8(13)4-6(10)5(3-7(11)12)9(14)16-2/h5-6,10H,3-4H2,1-2H3,(H,11,12)	null	COC(=O)CC(C(CC(=O)O)C(=O)OC)O	-1.20000005	105493921	PubChem:(105493921)	2
58	1	N/A	-147.63860804525316	C9H14O7	[M - H]-	YCBHAQHMSQNJPU	InChI=1S/C9H14O7/c1-3-15-8(13)5(6(10)7(11)12)9(14)16-4-2/h5-6,10H,3-4H2,1-2H3,(H,11,12)	null	CCOC(=O)C(C(C(=O)O)O)C(=O)OCC	-0.100000001	66039304	PubChem:(66039304)	2
59	1	N/A	-147.84757742877997	C9H14O7	[M - H]-	CQYNLKMJQDQWNM	InChI=1S/C9H14O7/c1-13-6(9(12)16-4)5(7(10)14-2)8(11)15-3/h5-6H,1-4H3	null	COC(C(C(=O)OC)C(=O)OC)C(=O)OC	0.0	85826864	PubChem:(85826864)	2
60	1	N/A	-147.89282080769092	C9H14O7	[M - H]-	OBURGFBAVZIWCT	InChI=1S/C9H14O7/c1-13-7(10)4-6(9(12)15-3)16-5-8(11)14-2/h6H,4-5H2,1-3H3	Butanedioic acid, (2-methoxy-2-oxoethoxy)-, dimethyl ester	COC(=O)CC(C(=O)OC)OCC(=O)OC	-0.200000003	21492294;102378095;102378096	PubChem:(21492294 102378095 102378096)	2
61	1	N/A	-148.22065936079673	C9H14O7	[M - H]-	GBELOZVSQDGSFE	InChI=1S/C9H14O7/c1-4(11)14-7-6(3-10)16-9(13)8(7)15-5(2)12/h6-10,13H,3H2,1-2H3	null	CC(=O)OC1C(OC(C1OC(=O)C)O)CO	-1.39999998	91851893	PubChem:(91851893)	2
62	1	N/A	-150.0656771515645	C9H14O7	[M - H]-	ZQIUNNNMXJJWPN	InChI=1S/C9H14O7/c1-5(7(10)13-3)15-8(11)6(2)16-9(12)14-4/h5-6H,1-4H3	methyl 2-(2-methoxycarbonyloxypropanoyloxy)propanoate	CC(C(=O)OC)OC(=O)C(C)OC(=O)OC	1.20000005	20768541	PubChem:(20768541)	2
63	1	N/A	-151.49215183839934	C9H14O7	[M - H]-	JAEMVMGOBSNAOX	InChI=1S/C9H14O7/c1-2-3-16-9(15)7(12)5(8(13)14)4-6(10)11/h5,7,12H,2-4H2,1H3,(H,10,11)(H,13,14)	null	CCCOC(=O)C(C(CC(=O)O)C(=O)O)O	-0.600000024	53944613	PubChem:(53944613)	2
64	1	N/A	-151.51560017579055	C9H14O7	[M - H]-	JEHYDENFSJODHV	InChI=1S/C9H14O7/c1-4(10)5(11)2-6(12)7(13)3-8(14)9(15)16/h4-6,10-12H,2-3H2,1H3,(H,15,16)	null	CC(C(CC(C(=O)CC(=O)C(=O)O)O)O)O	-1.60000002	53950890;90734996	PubChem:(53950890 90734996);PubMed	66
65	1	N/A	-151.8812827392721	C9H14O7	[M - H]-	RAZBHZIWYYWRDH	InChI=1S/C9H14O7/c1-16-9(15)5(7(12)8(13)14)3-2-4-6(10)11/h5,7,12H,2-4H2,1H3,(H,10,11)(H,13,14)	null	COC(=O)C(CCCC(=O)O)C(C(=O)O)O	-0.355323672	""	KEGG Mine	8589934592
66	1	N/A	-152.55770061828815	C9H14O7	[M - H]-	HYAFNFSIEKHWJE	InChI=1S/C9H14O7/c1-2-3-16-5(4-10)6(11)7(12)8(13)9(14)15/h2,4-8,11-13H,1,3H2,(H,14,15)	null	C=CCOC(C=O)C(C(C(C(=O)O)O)O)O	-1.59112251	87516252	PubChem:(87516252)	2
67	1	N/A	-153.2501553925629	C9H14O7	[M - H]-	NIAQAMLSGZQESH	InChI=1S/C9H14O7/c1-4(9(15)16)2-5(11)7(13)8(14)6(12)3-10/h5,7-8,10-11,13-14H,1-3H2,(H,15,16)	null	C=C(CC(C(C(C(=O)CO)O)O)O)C(=O)O	-2.0999999	101088704	PubChem:(101088704)	2
68	1	N/A	-153.31024325967348	C9H14O7	[M - H]-	ACOTYEBWWURHFR	InChI=1S/C9H14O7/c1-4(10)6(12)9(3,15)8(14)16-7(13)5(2)11/h4-5,10-11,15H,1-3H3	null	CC(C(=O)C(C)(C(=O)OC(=O)C(C)O)O)O	-1.10000002	23504967	PubChem:(23504967)	2
69	1	N/A	-154.12206546359855	C9H14O7	[M - H]-	IUUBQVOZTMUWPW	InChI=1S/C9H14O7/c1-16-8(14)3-9(15,7(13)5-11)2-6(12)4-10/h10-11,15H,2-5H2,1H3	null	COC(=O)CC(CC(=O)CO)(C(=O)CO)O	-2.70000005	122417142	PubChem:(122417142)	2
70	1	N/A	-154.1372020576707	C9H14O7	[M - H]-	XQKNOIKEVWRGLG	InChI=1S/C9H14O7/c1-8(2)15-6-5(4(11)3-10)14-7(12)9(6,13)16-8/h4-6,10-11,13H,3H2,1-2H3	null	CC1(OC2C(OC(=O)C2(O1)O)C(CO)O)C	-1.79999995	68925530	PubChem:(68925530)	2
71	1	N/A	-154.38735233784428	C9H14O7	[M - H]-	BIXBZGGZDKNHJZ	InChI=1S/C9H14O7/c10-3-5-8(14)9(15)7(13)4(16-5)1-2-6(11)12/h1-2,4-5,7-10,13-15H,3H2,(H,11,12)	null	C(C1C(C(C(C(O1)C=CC(=O)O)O)O)O)O	-2.20000005	69793181	PubChem:(69793181)	2
