rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.13276810270330858	-39.0035765418189	C8H16O6	[M - H]-	QIFABHLLHUCBOJ	InChI=1S/C8H16O6/c9-3-1-2-5(11)7(13)8(14)6(12)4-10/h4-9,11-14H,1-3H2	null	C(CC(C(C(C(C=O)O)O)O)O)CO	-2.70000005	137422005	PubChem:(137422005)	2
2	1	N/A	-54.60523217443991	C8H16O6	[M - H]-	IGSVXJCDZWMYQS	InChI=1S/C8H16O6/c1-2-4(10)6(12)8(14)7(13)5(11)3-9/h4-7,9-13H,2-3H2,1H3	null	CCC(C(C(=O)C(C(CO)O)O)O)O	-2.29999995	53915468;76083622;91181944	PubChem:(53915468 76083622 91181944);PubMed	66
3	1	N/A	-55.85744869105131	C8H16O6	[M - H]-	IJPCXCDDMAUNSI	InChI=1S/C8H16O6/c1-2-4(10)6(12)8(14)7(13)5(11)3-9/h5-9,11-14H,2-3H2,1H3	null	CCC(=O)C(C(C(C(CO)O)O)O)O	-2.70000005	18650032;18689541;87628901;88247138;88248656;89221838;89221859	PubChem:(18650032 18689541 87628901 88247138 88248656 89221838 89221859)	2
4	1	N/A	-59.92776378886736	C8H16O6	[M - H]-	ZDGLJWKFSUNQQE	InChI=1S/C8H16O6/c1-2-4(10)6(12)8(14)7(13)5(11)3-9/h4-5,7-11,13-14H,2-3H2,1H3	null	CCC(C(=O)C(C(C(CO)O)O)O)O	-2.29999995	134820615	PubChem:(134820615)	2
5	1	N/A	-60.57972274041208	C8H16O6	[M - H]-	JZGSGLXIHQVWFJ	InChI=1S/C8H16O6/c1-2-4(10)6(12)8(14)7(13)5(11)3-9/h2,4-14H,1,3H2	(2R,3S,4R,5S,6S)-oct-7-ene-1,2,3,4,5,6-hexol	C=CC(C(C(C(C(CO)O)O)O)O)O	-2.9000001	11513984;11513985;11550228;11658529;88243259;118690068	PubChem:(11513984 11513985 11550228 11658529 88243259 118690068)	2
6	1	N/A	-66.3602849709688	C8H16O6	[M - H]-	FGNPFWSPTAIBRD	InChI=1S/C8H16O6/c1-4(10)6(12)8(14)7(13)5(11)2-3-9/h4-6,8-12,14H,2-3H2,1H3	null	CC(C(C(C(=O)C(CCO)O)O)O)O	-2.5	53798200	PubChem:(53798200);PubMed	66
7	1	N/A	-68.33905022467019	C8H16O6	[M - H]-	LFDJRNCHPOGUMI	InChI=1S/C8H16O6/c9-3-1-5(11)7(13)8(14)6(12)2-4(3)10/h3-14H,1-2H2	(1S,2R,3R,4S,6R,7S)-cyclooctane-1,2,3,4,6,7-hexol	C1C(C(CC(C(C(C1O)O)O)O)O)O	-3.0	11171799;11310293	PubChem:(11171799 11310293)	2
8	1	N/A	-69.61800791640184	C8H16O6	[M - H]-	ZYGCIXXJYZJIBA	InChI=1S/C8H16O6/c1-2-14-8(6(12)4-10)7(13)5(11)3-9/h4-9,11-13H,2-3H2,1H3	null	CCOC(C(C=O)O)C(C(CO)O)O	-2.5	85817748;101256172	PubChem:(85817748 101256172)	2
9	1	N/A	-72.19911618402413	C8H16O6	[M - H]-	ACWWLSYGLVQNNU	InChI=1S/C8H16O6/c1-2-14-4-6(11)8(13)7(12)5(10)3-9/h3,5-8,10-13H,2,4H2,1H3	null	CCOCC(C(C(C(C=O)O)O)O)O	-2.5	129322559;131854730	PubChem:(129322559 131854730)	2
10	1	N/A	-74.66569512909028	C8H16O6	[M - H]-	HLOLMSDWYMDFNF	InChI=1S/C8H16O6/c1-3(9)5(11)7(13)8(14)6(12)4(2)10/h3,5-9,11-14H,1-2H3	3,4,5,6,7-pentahydroxyoctan-2-one	CC(C(C(C(C(C(=O)C)O)O)O)O)O	-2.79999995	59582772;118927619	PubChem:(59582772 118927619)	2
11	1	N/A	-74.98026082353321	C8H16O6	[M - H]-	SWNPGIJQFXWTMK	InChI=1S/C8H16O6/c9-4-3-6(11)8(14)5(10)1-2-7(12)13/h5-6,8-11,14H,1-4H2,(H,12,13)	null	C(CC(=O)O)C(C(C(CCO)O)O)O	-2.0999999	88561975	PubChem:(88561975)	2
12	1	N/A	-78.50424817803734	C8H16O6	[M - H]-	JJLDILJSXHMTHQ	InChI=1S/C8H16O6/c1-2-14-4-6(11)8(13)7(12)5(10)3-9/h5-7,9-12H,2-4H2,1H3	null	CCOCC(C(=O)C(C(CO)O)O)O	-2.4000001	53958717	PubChem:(53958717)	2
13	1	N/A	-78.57702561711315	C8H16O6	[M - H]-	FFVKYAVIIYKPSE	InChI=1S/C8H16O6/c1-2-14-6(4-10)8(13)7(12)5(11)3-9/h4-9,11-13H,2-3H2,1H3	null	CCOC(C=O)C(C(C(CO)O)O)O	-2.5	85530587;87094281;88595249	PubChem:(85530587 87094281 88595249)	2
14	1	N/A	-78.83490402181071	C8H16O6	[M - H]-	KYLGDNNSPIOLJY	InChI=1S/C8H16O6/c9-2-3-1-4(10)6(12)8(14)7(13)5(3)11/h3-14H,1-2H2	null	C1C(C(C(C(C(C1O)O)O)O)O)CO	-2.5999999	10965709;102402376	PubChem:(10965709 102402376)	2
15	1	N/A	-81.8097984788199	C8H16O6	[M - H]-	WXWZDAMLCJOWJS	InChI=1S/C8H16O6/c1-14-8(6(12)4-10)7(13)5(11)2-3-9/h4-9,11-13H,2-3H2,1H3	null	COC(C(C=O)O)C(C(CCO)O)O	-2.5	118388738	PubChem:(118388738)	2
