rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	N/A	-210.1300943080435	C12H15ClO4	[M - H]-	GTWOYLVKZFPXIK	InChI=1S/C12H15ClO4/c1-16-10-5-3-8(7-11(10)17-2)9(13)4-6-12(14)15/h3,5,7,9H,4,6H2,1-2H3,(H,14,15)	null	COC1=C(C=C(C=C1)C(CCC(=O)O)Cl)OC	2.0999999	103440261	PubChem:(103440261)	2
2	1	N/A	-212.29420874510473	C12H15ClO4	[M - H]-	UAKFQKVINBXNPR	InChI=1S/C12H15ClO4/c1-7(5-8(2)9(3)13)6-10(11(14)15)12(16)17-4/h5-6H,1-4H3,(H,14,15)	null	CC(=CC(=C(C)Cl)C)C=C(C(=O)O)C(=O)OC	4.19999981	139232535;139232536;139232990;139232992	PubChem:(139232535 139232536 139232990 139232992)	2
3	1	N/A	-218.11448395590074	C12H15ClO4	[M - H]-	KMDSXMCEUZRNDB	InChI=1S/C12H15ClO4/c1-3-17-10-7-11(16-2)9(13)6-8(10)4-5-12(14)15/h6-7H,3-5H2,1-2H3,(H,14,15)	null	CCOC1=CC(=C(C=C1CCC(=O)O)Cl)OC	2.5999999	117400387	PubChem:(117400387)	2
4	1	N/A	-219.70210868689853	C12H15ClO4	[M - H]-	NWVCHSRIKKKFOT	InChI=1S/C12H15ClO4/c1-7(4-12(14)15)8-5-9(13)11(17-3)6-10(8)16-2/h5-7H,4H2,1-3H3,(H,14,15)	null	CC(CC(=O)O)C1=CC(=C(C=C1OC)OC)Cl	2.5999999	83959312	PubChem:(83959312)	2
5	1	N/A	-220.63552911445896	C12H15ClO4	[M - H]-	OHRIXZKWLJPSNF	InChI=1S/C12H15ClO4/c1-2-7-16-10-5-3-4-6-11(10)17-8-9(13)12(14)15/h3-6,9H,2,7-8H2,1H3,(H,14,15)	null	CCCOC1=CC=CC=C1OCC(C(=O)O)Cl	3.0	104309816	PubChem:(104309816)	2
6	1	N/A	-221.1908036742266	C12H15ClO4	[M - H]-	YRKYKIATXBXPFL	InChI=1S/C12H15ClO4/c1-7-9(13)4-3-5-11(7)17-8(2)10(14)6-12(15)16/h3,5,8-9H,4,6H2,1-2H3,(H,15,16)	null	CC1=C(C=CCC1Cl)OC(C)C(=O)CC(=O)O	1.79999995	89071194	PubChem:(89071194)	2
7	1	N/A	-221.51141587147936	C12H15ClO4	[M - H]-	SVGBRRKAYLIZSW	InChI=1S/C12H15ClO4/c1-9(5-6-10(2)13)12(15)17-8-4-7-16-11(3)14/h5-6H,1-2,4,7-8H2,3H3	null	CC(=O)OCCCOC(=O)C(=C)C=CC(=C)Cl	2.79999995	88032915	PubChem:(88032915)	2
8	1	N/A	-222.08015797711684	C12H15ClO4	[M - H]-	FDKFNGYIOCCUPZ	InChI=1S/C12H15ClO4/c1-17-11-6-5-8(7-9(11)13)10(14)3-2-4-12(15)16/h5-7,10,14H,2-4H2,1H3,(H,15,16)	null	COC1=C(C=C(C=C1)C(CCCC(=O)O)O)Cl	1.89999998	43131155	PubChem:(43131155)	2
9	1	N/A	-222.5421715077264	C12H15ClO4	[M - H]-	BUALXLRGZKKJJU	InChI=1S/C12H15ClO4/c1-16-10-4-3-8(6-11(10)17-2)5-9(13)7-12(14)15/h3-4,6,9H,5,7H2,1-2H3,(H,14,15)	null	COC1=C(C=C(C=C1)CC(CC(=O)O)Cl)OC	2.57587385	82351973	PubChem:(82351973)	2
10	1	N/A	-222.91929236687693	C12H15ClO4	[M - H]-	QBONPFQQJNNVQZ	InChI=1S/C12H15ClO4/c1-3-16-11(12(14)15)7-17-10-5-4-8(2)6-9(10)13/h4-6,11H,3,7H2,1-2H3,(H,14,15)	null	CCOC(COC1=C(C=C(C=C1)C)Cl)C(=O)O	2.70000005	63075023	PubChem:(63075023)	2
11	1	N/A	-227.06547348481473	C12H15ClO4	[M - H]-	VEEWDUYAWQKLKH	InChI=1S/C12H15ClO4/c1-16-8-3-4-9(11(7-8)17-2)10(13)5-6-12(14)15/h3-4,7,10H,5-6H2,1-2H3,(H,14,15)	null	COC1=CC(=C(C=C1)C(CCC(=O)O)Cl)OC	2.0999999	103440236	PubChem:(103440236)	2
12	1	N/A	-228.8074797920832	C12H15ClO4	[M - H]-	ZUVGVYBIHOKRKZ	InChI=1S/C12H15ClO4/c1-8-5-11(16-2)10(13)6-9(8)7-17-4-3-12(14)15/h5-6H,3-4,7H2,1-2H3,(H,14,15)	null	CC1=CC(=C(C=C1COCCC(=O)O)Cl)OC	2.0	96157728	PubChem:(96157728)	2
13	1	N/A	-229.29628294699896	C12H15ClO4	[M - H]-	YIQSHPFWZYZUAM	InChI=1S/C12H15ClO4/c1-7(4-12(14)15)8-5-10(16-2)11(17-3)6-9(8)13/h5-7H,4H2,1-3H3,(H,14,15)	null	CC(CC(=O)O)C1=CC(=C(C=C1Cl)OC)OC	2.5999999	83959363	PubChem:(83959363)	2
14	1	N/A	-229.96291192901455	C12H15ClO4	[M - H]-	UGSMWULYIWTDPO	InChI=1S/C12H15ClO4/c1-3-17-11(12(14)15)7-8-4-5-10(16-2)9(13)6-8/h4-6,11H,3,7H2,1-2H3,(H,14,15)	null	CCOC(CC1=CC(=C(C=C1)OC)Cl)C(=O)O	2.5999999	100548064;100548069;133239278	PubChem:(100548064 100548069 133239278)	2
15	1	N/A	-230.28569440905943	C12H15ClO4	[M - H]-	MTRIQNVTZBVCPF	InChI=1S/C12H15ClO4/c1-2-7-16-9-3-5-10(6-4-9)17-8-11(13)12(14)15/h3-6,11H,2,7-8H2,1H3,(H,14,15)	null	CCCOC1=CC=C(C=C1)OCC(C(=O)O)Cl	3.0	104309851	PubChem:(104309851)	2
16	1	N/A	-231.6405430408403	C12H15ClO4	[M - H]-	ZUGAMZGGMNBAKJ	InChI=1S/C12H15ClO4/c1-16-9-5-6-11(10(13)8-9)17-7-3-2-4-12(14)15/h5-6,8H,2-4,7H2,1H3,(H,14,15)	null	COC1=CC(=C(C=C1)OCCCCC(=O)O)Cl	2.91506815	54792993	PubChem:(54792993)	2
17	1	N/A	-231.72484277821528	C12H15ClO4	[M - H]-	GOUFLEDTFLJMKN	InChI=1S/C12H15ClO4/c1-12(2,16)5-6-17-10-4-3-8(11(14)15)7-9(10)13/h3-4,7,16H,5-6H2,1-2H3,(H,14,15)	null	CC(C)(CCOC1=C(C=C(C=C1)C(=O)O)Cl)O	2.55261517	79359968	PubChem:(79359968)	2
18	1	N/A	-232.0530506711833	C12H15ClO4	[M - H]-	BCHRMEOZINNLDM	InChI=1S/C12H15ClO4/c1-3-8(12(15)16)11(14)7-4-5-10(17-2)9(13)6-7/h4-6,8,11,14H,3H2,1-2H3,(H,15,16)	null	CCC(C(C1=CC(=C(C=C1)OC)Cl)O)C(=O)O	2.0999999	65026321	PubChem:(65026321)	2
