rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
11	1	N/A	-191.12140446177872	C12H14O6	[M - H]-	AXYFUZLBIYDHCQ	InChI=1S/C12H14O6/c1-6(10(13)14)4-9(8(3)12(17)18)5-7(2)11(15)16/h4-5H,1-3H3,(H,13,14)(H,15,16)(H,17,18)	null	CC(=CC(=C(C)C(=O)O)C=C(C)C(=O)O)C(=O)O	1.5	134608703	PubChem:(134608703)	2
12	1	N/A	-196.18055983230295	C12H14O6	[M - H]-	ZGIBVBVBHKVHCK	InChI=1S/C12H14O6/c13-9-5-7(11(15)17-9)3-1-2-4-8-6-10(14)18-12(8)16/h7-8H,1-6H2	null	C1C(C(=O)OC1=O)CCCCC2CC(=O)OC2=O	0.699999988	89678017	PubChem:(89678017)	2
13	1	N/A	-202.34177570858847	C12H14O6	[M - H]-	JYDYGJKGXBHJBD	InChI=1S/C12H14O6/c13-11(14)4-6-17-9-2-1-3-10(8-9)18-7-5-12(15)16/h1-3,8H,4-7H2,(H,13,14)(H,15,16)	null	C1=CC(=CC(=C1)OCCC(=O)O)OCCC(=O)O	0.899999976	338575	PubChem:(338575)	2
14	1	N/A	-203.86518739953397	C12H14O6	[M - H]-	PKRGJIACACDORP	InChI=1S/C12H14O6/c1-7(2)11(15)17-9(13)5-6-10(14)18-12(16)8(3)4/h1,3,5-6H2,2,4H3	null	CC(=C)C(=O)OC(=O)CCC(=O)OC(=O)C(=C)C	1.39999998	87173287	PubChem:(87173287);PubMed	66
15	1	N/A	-204.21455689904136	C12H14O6	[M - H]-	CBNGKVWZXHZYMO	InChI=1S/C12H14O6/c1-2-7-8(12(16)18-11(7)15)4-3-6-5-9(13)17-10(6)14/h6-8H,2-5H2,1H3	null	CCC1C(C(=O)OC1=O)CCC2CC(=O)OC2=O	0.600000024	89488702	PubChem:(89488702)	2
16	1	N/A	-204.85431603365745	C12H14O6	[M - H]-	VIZFBRJYEVCHOF	InChI=1S/C12H14O6/c1-6-7(4-3-5-8(13)14)10(16)12(18-2)11(17)9(6)15/h17H,3-5H2,1-2H3,(H,13,14)	null	CC1=C(C(=O)C(=C(C1=O)O)OC)CCCC(=O)O	0.600000024	136712316	PubChem:(136712316)	2
17	1	N/A	-206.65226423146265	C12H14O6	[M - H]-	RYUAJCGPLYAXCA	InChI=1S/C12H14O6/c1-17-10-7-8(4-5-9(10)12(15)16)18-6-2-3-11(13)14/h4-5,7H,2-3,6H2,1H3,(H,13,14)(H,15,16)	null	COC1=C(C=CC(=C1)OCCCC(=O)O)C(=O)O	1.32647538	68734020	PubChem:(68734020)	2
18	1	N/A	-207.08431593511457	C12H14O6	[M - H]-	NASOUNSVQYEPCD	InChI=1S/C12H14O6/c13-9(6-11(14)15)10(7-12(16)17)18-8-4-2-1-3-5-8/h1-5,9-10,13H,6-7H2,(H,14,15)(H,16,17)	null	C1=CC=C(C=C1)OC(CC(=O)O)C(CC(=O)O)O	0.300000012	57072599	PubChem:(57072599)	2
19	1	N/A	-207.42779946754032	C12H14O6	[M - H]-	DTENEWLDERLODR	InChI=1S/C12H14O6/c1-6(2-7-4-9(13)17-11(7)15)3-8-5-10(14)18-12(8)16/h6-8H,2-5H2,1H3	null	CC(CC1CC(=O)OC1=O)CC2CC(=O)OC2=O	0.400000006	89300433	PubChem:(89300433)	2
20	1	N/A	-207.8446221636983	C12H14O6	[M - H]-	SRIMDUFEZPQEER	InChI=1S/C12H14O6/c1-5-7-8(11(14)16-3)9(12(15)17-4)10(18-7)6(2)13/h5H2,1-4H3	dimethyl 2-acetyl-5-ethyl-3,4-furandicarboxylate	CCC1=C(C(=C(O1)C(=O)C)C(=O)OC)C(=O)OC	1.5	14387572	PubChem:(14387572)	2
21	1	N/A	-208.28658796859844	C12H14O6	[M - H]-	LAMVEMGBXNYLBD	InChI=1S/C12H14O6/c1-3-8(6-7(2)11(15)16)9(12(17)18)4-5-10(13)14/h4-6H,3H2,1-2H3,(H,13,14)(H,15,16)(H,17,18)	null	CCC(=C(C=CC(=O)O)C(=O)O)C=C(C)C(=O)O	1.60000002	87699517	PubChem:(87699517)	2
22	1	N/A	-208.65039798082034	C12H14O6	[M - H]-	NMODKBCVDWZENK	InChI=1S/C12H14O6/c13-10(14)5-6-11(15)17-7-2-8-18-12(16)9-3-1-4-9/h1,3-4H,2,5-8H2,(H,13,14)	4-[3-(cyclobutadienecarbonyloxy)propoxy]-4-oxobutanoic acid	C1=CC(=C1)C(=O)OCCCOC(=O)CCC(=O)O	0.800000012	59613212	PubChem:(59613212)	2
23	1	N/A	-208.8019078873692	C12H14O6	[M - H]-	JGSZMYCFWVTDQW	InChI=1S/C12H14O6/c1-15-7-9-17-11(13)5-3-4-6-12(14)18-10-8-16-2/h7-10H2,1-2H3	null	COCCOC(=O)C#CC#CC(=O)OCCOC	0.899999976	118217058	PubChem:(118217058)	2
24	1	N/A	-209.64157453516665	C12H14O6	[M - H]-	INCQDCDNGMXPCX	InChI=1S/C12H14O6/c1-6(13)17-10-3-8-5-16-12(15)9(8)4-11(10)18-7(2)14/h10-11H,3-5H2,1-2H3	null	CC(=O)OC1CC2=C(CC1OC(=O)C)C(=O)OC2	0.0	101617599	PubChem:(101617599)	2
25	1	N/A	-209.75682984559285	C12H14O6	[M - H]-	STUNXSCPLIZXBW	InChI=1S/C12H14O6/c1-6(10(13)14)4-9(8(3)12(17)18)5-7(2)11(15)16/h4-5,9H,3H2,1-2H3,(H,13,14)(H,15,16)(H,17,18)	null	CC(=CC(C=C(C)C(=O)O)C(=C)C(=O)O)C(=O)O	1.20000005	90747597	PubChem:(90747597);PubMed	66
26	1	N/A	-210.70933744322713	C12H14O6	[M - H]-	KOKYEZASWIPCIL	InChI=1S/C12H14O6/c1-16-11(14)4-3-9-8(5-12(15)17-2)7-18-10(9)6-13/h6-7H,3-5H2,1-2H3	methyl 3-[2-formyl-4-(2-methoxy-2-oxoethyl)furan-3-yl]propanoate	COC(=O)CCC1=C(OC=C1CC(=O)OC)C=O	0.699999988	21729113	PubChem:(21729113)	2
27	1	N/A	-210.73316303990094	C12H14O6	[M - H]-	CFALZRLNIAXNHK	InChI=1S/C12H14O6/c1-17-11(15)8-4-3-7(6-10(13)14)5-9(8)12(16)18-2/h3H,4-6H2,1-2H3,(H,13,14)	null	COC(=O)C1=C(CC(=CC1)CC(=O)O)C(=O)OC	0.300000012	10491134	PubChem:(10491134)	2
28	1	N/A	-211.50042249461552	C12H14O6	[M - H]-	NMKGLAKGYDSFIK	InChI=1S/C12H14O6/c1-4-9(13)10(14)8-6(16-4)3-7(18-12(8)15)11-5(2)17-11/h3-5,9-11,13-14H,1-2H3	null	CC1C(C(C2=C(O1)C=C(OC2=O)C3C(O3)C)O)O	-0.899999976	89137000;101704444;139583378	COCONUT:(CNP0182722);Natural Products:(UNPD153956);PubChem:(89137000 101704444 139583378)	2129922
29	1	N/A	-212.20130345585312	C12H14O6	[M - H]-	AUCPVBRCIYXREL	InChI=1S/C12H14O6/c1-16-9-4-3-8(12(14)15)7-10(9)18-6-5-11(13)17-2/h3-4,7H,5-6H2,1-2H3,(H,14,15)	null	COC1=C(C=C(C=C1)C(=O)O)OCCC(=O)OC	1.28699112	63949723	PubChem:(63949723)	2
30	1	N/A	-212.2928218980667	C12H14O6	[M - H]-	CLNZTJMHAUBUCD	InChI=1S/C12H14O6/c1-3-5-17-11(13)9-15-7-8-16-10-12(14)18-6-4-2/h1-2H,5-10H2	null	C#CCOC(=O)COCCOCC(=O)OCC#C	0.0	129054168	PubChem:(129054168)	2
31	1	N/A	-212.41899594473972	C12H14O6	[M - H]-	BRTUPLWSLRDNNZ	InChI=1S/C12H14O6/c13-8(4-2-6-10(15)12(17)18)7-3-1-5-9(14)11(7)16/h1,3,5,9,11,14,16H,2,4,6H2,(H,17,18)	null	C1=CC(C(C(=C1)C(=O)CCCC(=O)C(=O)O)O)O	-0.329897255	""	KEGG Mine	8589934592
32	1	N/A	-213.07566191534343	C12H14O6	[M - H]-	WYHFSPHDMFTMPO	InChI=1S/C12H14O6/c1-3-11(13)17-9-7-15-5-6-16-8-10-18-12(14)4-2/h1-2H,5-10H2	null	C#CC(=O)OCCOCCOCCOC(=O)C#C	0.699999988	26794264	PubChem:(26794264)	2
33	1	N/A	-213.09016196486493	C12H14O6	[M - H]-	WAEJYJJJCUORGY	InChI=1S/C12H14O6/c13-11(14)5-7-17-9-3-1-2-4-10(9)18-8-6-12(15)16/h1-4H,5-8H2,(H,13,14)(H,15,16)	Oprea1_032444	C1=CC=C(C(=C1)OCCC(=O)O)OCCC(=O)O	0.986562192	23940083	PubChem:(23940083)	2
34	1	N/A	-213.10812230244773	C12H14O6	[M - H]-	OCDSZYWHRVEZMK	InChI=1S/C12H14O6/c1-3-15-11(13)17-9-7-5-6-8-10-18-12(14)16-4-2/h3-4,9-10H2,1-2H3	null	CCOC(=O)OCC#CC#CCOC(=O)OCC	2.0	23117661	PubChem:(23117661)	2
35	1	N/A	-213.9471273317236	C12H14O6	[M - H]-	VQUQZLBEAWYEOK	InChI=1S/C12H14O6/c1-3-16-11(14)6-10-9(12(15)17-4-2)5-8(7-13)18-10/h5,7H,3-4,6H2,1-2H3	null	CCOC(=O)CC1=C(C=C(O1)C=O)C(=O)OCC	1.20000005	121003200	PubChem:(121003200)	2
36	1	N/A	-215.01470900518473	C12H14O6	[M - H]-	SSIXALXKQAQCGG	InChI=1S/C12H14O6/c1-16-10-7-8(12(14)15)3-4-9(10)18-6-5-11(13)17-2/h3-4,7H,5-6H2,1-2H3,(H,14,15)	null	COC1=C(C=CC(=C1)C(=O)O)OCCC(=O)OC	1.28699112	63949722	PubChem:(63949722)	2
37	1	N/A	-215.02018073883065	C12H14O6	[M - H]-	RMNZRJXTVVBANB	InChI=1S/C12H14O6/c1-6-4-11(2,9(15)16)12(3,10(17)18)5-7(6)8(13)14/h4-5H,1-3H3,(H,13,14)(H,15,16)(H,17,18)	null	CC1=CC(C(C=C1C(=O)O)(C)C(=O)O)(C)C(=O)O	0.5	90093296	PubChem:(90093296)	2
38	1	N/A	-215.10677263185443	C12H14O6	[M - H]-	ZAVFXANJIRQVBZ	InChI=1S/C12H14O6/c1-4-8-11(12(15)17-3)7(5-9(13)16-2)6-10(14)18-8/h6H,4-5H2,1-3H3	null	CCC1=C(C(=CC(=O)O1)CC(=O)OC)C(=O)OC	0.5	13814106	PubChem:(13814106)	2
39	1	N/A	-215.1527542889319	C12H14O6	[M - H]-	BDUYJRKKIYDOLG	InChI=1S/C12H14O6/c1-16-9-6-11(18-3)10(17-2)4-7(9)8(13)5-12(14)15/h4,6H,5H2,1-3H3,(H,14,15)	null	COC1=CC(=C(C=C1C(=O)CC(=O)O)OC)OC	1.20000005	116918011	PubChem:(116918011)	2
40	1	N/A	-216.03529641388823	C12H14O6	[M - H]-	DIDBJEDERAQUEC	InChI=1S/C12H14O6/c1-6(4-7(2)10(13)14)9(12(17)18)5-8(3)11(15)16/h4-6H,3H2,1-2H3,(H,13,14)(H,15,16)(H,17,18)	null	CC(C=C(C)C(=O)O)C(=CC(=C)C(=O)O)C(=O)O	1.29999995	88506350	PubChem:(88506350)	2
41	1	N/A	-217.03085107364583	C12H14O6	[M - H]-	MFEDDLJHSWWWTC	InChI=1S/C12H14O6/c1-3-11(14)17-6-8-5-9(13)10(7-16-8)18-12(15)4-2/h5,7H,3-4,6H2,1-2H3	null	CCC(=O)OCC1=CC(=O)C(=CO1)OC(=O)CC	0.699999988	86625326	PubChem:(86625326)	2
42	1	N/A	-217.0865936253512	C12H14O6	[M - H]-	CIBWWQOZVDIMNP	InChI=1S/C12H14O6/c1-4(7-5(2)9(13)17-11(7)15)8-6(3)10(14)18-12(8)16/h4-8H,1-3H3	null	CC1C(C(=O)OC1=O)C(C)C2C(C(=O)OC2=O)C	0.899999976	88863882	PubChem:(88863882)	2
43	1	N/A	-217.1711558181238	C12H14O6	[M - H]-	KZXNAZSMBUIEKR	InChI=1S/C12H14O6/c1-4-16-10(14)6-17-9-5-7(2)18-12(15)11(9)8(3)13/h5H,4,6H2,1-3H3	null	CCOC(=O)COC1=C(C(=O)OC(=C1)C)C(=O)C	1.0	90790043	PubChem:(90790043);PubMed	66
44	1	N/A	-217.60848853583863	C12H14O6	[M - H]-	VZHLOARDOCKZAV	InChI=1S/C12H14O6/c1-16-10(13)6-7-4-8(11(14)17-2)5-9(7)12(15)18-3/h5H,4,6H2,1-3H3	null	COC(=O)CC1=C(C=C(C1)C(=O)OC)C(=O)OC	0.400000006	139100820	PubChem:(139100820)	2
45	1	N/A	-219.11163375922493	C12H14O6	[M - H]-	OZVUZQJIGDWNJD	InChI=1S/C12H14O6/c1-3-8(7-11(15)18-4-2)9(12(16)17)5-6-10(13)14/h4-6H,2-3,7H2,1H3,(H,13,14)(H,16,17)	null	CCC(=C(C=CC(=O)O)C(=O)O)CC(=O)OC=C	1.5	88383139	PubChem:(88383139)	2
46	1	N/A	-219.43178742670878	C12H14O6	[M - H]-	CLBVWTVQGKNXMK	InChI=1S/C12H14O6/c1-17-9(15)11-3-4-12(6-7(11)13,8(14)5-11)10(16)18-2/h3-6H2,1-2H3	Dimethyl 2,5-dioxobicyclo[2.2.2]octane-1,4-dicarboxylate	COC(=O)C12CCC(CC1=O)(C(=O)C2)C(=O)OC	-0.300000012	44228954;51722849;51722850;98047107;134964330	PubChem:(44228954 51722849 51722850 98047107 134964330)	2
47	1	N/A	-220.21726583322067	C12H14O6	[M - H]-	SSGFTKHGECHGNQ	InChI=1S/C12H14O6/c1-3-7-15-11(13)17-9-5-6-10-18-12(14)16-8-4-2/h1-2H,5-10H2	null	C#CCOC(=O)OCCCCOC(=O)OCC#C	1.79999995	126608413	PubChem:(126608413)	2
48	1	N/A	-220.54555184535616	C12H14O6	[M - H]-	NKPNBMVUWSVMRO	InChI=1S/C12H14O6/c1-8(11(14)17-3)7-9(12(15)18-4)5-6-10(13)16-2/h5-7H,1H2,2-4H3	null	COC(=O)C=CC(=CC(=C)C(=O)OC)C(=O)OC	1.29999995	10974925	PubChem:(10974925)	2
49	1	N/A	-221.17301931072026	C12H14O6	[M - H]-	OTIQSQLGAVAYPS	InChI=1S/C12H14O6/c1-18-9-6-8(13)11(16)7(12(9)17)4-2-3-5-10(14)15/h6,16H,2-5H2,1H3,(H,14,15)	null	COC1=CC(=O)C(=C(C1=O)CCCCC(=O)O)O	0.699999988	10753418	PubChem:(10753418)	2
50	1	N/A	-221.25897557912475	C12H14O6	[M - H]-	ZYVFDKRXEVNSOC	InChI=1S/C12H14O6/c1-3-15-17-11(13)9-5-7-10(8-6-9)12(14)18-16-4-2/h5-8H,3-4H2,1-2H3	diethyl benzene-1,4-dicarboperoxoate	CCOOC(=O)C1=CC=C(C=C1)C(=O)OOCC	2.5	22572409	PubChem:(22572409)	2
51	1	N/A	-221.37269921291065	C12H14O6	[M - H]-	VGBDDNXXAHTYAK	InChI=1S/C12H14O6/c1-18-10(15)6-5-8(13)7-3-2-4-9(14)11(7)12(16)17/h2-4,9,11,14H,5-6H2,1H3,(H,16,17)	null	COC(=O)CCC(=O)C1=CC=CC(C1C(=O)O)O	-0.122025073	""	EcoCyc Mine;KEGG Mine	25769803776
52	1	N/A	-221.94460536878813	C12H14O6	[M - H]-	LXPKLXDLTHHFPM	InChI=1S/C12H14O6/c1-16-9-5-8(7-13)6-10(17-2)12(9)18-4-3-11(14)15/h5-7H,3-4H2,1-2H3,(H,14,15)	null	COC1=CC(=CC(=C1OCCC(=O)O)OC)C=O	0.800000012	63948297	PubChem:(63948297)	2
53	1	N/A	-222.35192736626976	C12H14O6	[M - H]-	GVQPFSGFXYNQLQ	InChI=1S/C12H14O6/c1-15-8-5-4-6-9(7-8)18-10(11(13)16-2)12(14)17-3/h4-7,10H,1-3H3	Propanedioic acid, (3-methoxyphenoxy)-, dimethyl ester	COC1=CC(=CC=C1)OC(C(=O)OC)C(=O)OC	1.89999998	21803851	PubChem:(21803851)	2
54	1	N/A	-222.51635786166227	C12H14O6	[M - H]-	FNQFILQZFSVIJF	InChI=1S/C12H14O6/c1-4-18-12(17)8(3)7(2)9(11(15)16)5-6-10(13)14/h5-6H,3-4H2,1-2H3,(H,13,14)(H,15,16)	null	CCOC(=O)C(=C)C(=C(C=CC(=O)O)C(=O)O)C	1.60000002	88816245	PubChem:(88816245)	2
55	1	N/A	-223.27424735263173	C12H14O6	[M - H]-	PTUJOFZMVYHJSB	InChI=1S/C12H14O6/c1-7(8-4-5-18-12(8)15)9(11(14)17-3)6-10(13)16-2/h6H,4-5H2,1-3H3	null	CC(=C1CCOC1=O)C(=CC(=O)OC)C(=O)OC	1.20000005	122373707;134859414	PubChem:(122373707 134859414)	2
56	1	N/A	-224.50703675192239	C12H14O6	[M - H]-	SRBYNAAOOINJBH	InChI=1S/C12H14O6/c13-8(11(16)17)4-3-6-10(15)12(18)7-2-1-5-9(12)14/h1-2,5,7,9,14,18H,3-4,6H2,(H,16,17)	null	C1=CC(C(C=C1)(C(=O)CCCC(=O)C(=O)O)O)O	-0.437374562	""	KEGG Mine	8589934592
57	1	N/A	-224.58377240669216	C12H14O6	[M - H]-	FNPDTLZNOXYXSN	InChI=1S/C12H14O6/c1-16-8-3-4-9(12(14)15)10(7-8)18-6-5-11(13)17-2/h3-4,7H,5-6H2,1-2H3,(H,14,15)	null	COC1=CC(=C(C=C1)C(=O)O)OCCC(=O)OC	1.28699112	63947677	PubChem:(63947677)	2
58	1	N/A	-225.1586222739301	C12H14O6	[M - H]-	MIBKZEVEBAKXOV	InChI=1S/C12H14O6/c1-8(14)4-10(16)6-12(18)7-11(17)5-9(15)2-3-13/h2-7,13-18H,1H2	null	C=C(C=C(C=C(C=C(C=C(C=CO)O)O)O)O)O	2.5999999	101381738	PubChem:(101381738)	2
59	1	N/A	-225.51841725629524	C12H14O6	[M - H]-	JWUFQAFAHGWDCJ	InChI=1S/C12H14O6/c13-11(14)5-7-17-9-1-2-10(4-3-9)18-8-6-12(15)16/h1-4H,5-8H2,(H,13,14)(H,15,16)	null	C1=CC(=CC=C1OCCC(=O)O)OCCC(=O)O	0.899999976	53978745	PubChem:(53978745)	2
60	1	N/A	-225.91118896892576	C12H14O6	[M - H]-	ZNBYWVBDGVQMQP	InChI=1S/C12H14O6/c1-7(11(13)14)17-9-4-3-5-10(6-9)18-8(2)12(15)16/h3-8H,1-2H3,(H,13,14)(H,15,16)	null	CC(C(=O)O)OC1=CC(=CC=C1)OC(C)C(=O)O	1.89999998	13598449;13598450;92007951	PubChem:(13598449 13598450 92007951)	2
61	1	N/A	-226.84722746846404	C12H14O6	[M - H]-	HZXHDGCOBFNDET	InChI=1S/C12H14O6/c1-16-11(14)9(12(15)17-2)7-4-3-6-5-8(13)18-10(6)7/h3-4,6-7,9-10H,5H2,1-2H3	null	COC(=O)C(C1C=CC2C1OC(=O)C2)C(=O)OC	0.600000024	10587017	PubChem:(10587017)	2
62	1	N/A	-226.9341062006405	C12H14O6	[M - H]-	GJWRJEMLJOEDFP	InChI=1S/C12H14O6/c1-17-10-5-7(8(13)3-4-12(15)16)9(14)6-11(10)18-2/h5-6,14H,3-4H2,1-2H3,(H,15,16)	null	COC1=C(C=C(C(=C1)C(=O)CCC(=O)O)O)OC	1.20000005	12353584	PubChem:(12353584)	2
63	1	N/A	-227.10618692629268	C12H14O6	[M - H]-	ROISGJATBNWRPB	InChI=1S/C12H14O6/c1-3-5-7(13)17-11-9(15)10(16)12(11)18-8(14)6-4-2/h3-6H2,1-2H3	null	CCCC(=O)OC1=C(C(=O)C1=O)OC(=O)CCC	1.10000002	9859842	PubChem:(9859842)	2
64	1	N/A	-227.29938406506938	C12H14O6	[M - H]-	CCBCBCZWFSZSRG	InChI=1S/C12H14O6/c1-3-8(12(15)16)18-10-6-7(11(13)14)4-5-9(10)17-2/h4-6,8H,3H2,1-2H3,(H,13,14)(H,15,16)	null	CCC(C(=O)O)OC1=C(C=CC(=C1)C(=O)O)OC	1.61136746	64662967	PubChem:(64662967)	2
65	1	N/A	-227.5217252315999	C12H14O6	[M - H]-	BFVSGKDXUNPPQG	InChI=1S/C12H14O6/c1-6-7(4-5-8(13)14)10(16)12(18-3)11(17-2)9(6)15/h4-5H2,1-3H3,(H,13,14)	3-(4,5-dimethoxy-2-methyl-3,6-dioxocyclohexa-1,4-dien-1-yl)propanoic acid	CC1=C(C(=O)C(=C(C1=O)OC)OC)CCC(=O)O	0.751765192	12906156	PubChem:(12906156)	2
66	1	N/A	-228.21266841908582	C12H14O6	[M - H]-	WSNJSJSDDJZUOQ	InChI=1S/C12H14O6/c1-6(13)12(16)7(2-8(14)10-4-17-10)3-9(15)11-5-18-11/h2,6,10-11,13H,3-5H2,1H3	null	CC(C(=O)C(=CC(=O)C1CO1)CC(=O)C2CO2)O	-1.39999998	89081838	PubChem:(89081838)	2
67	1	N/A	-228.27872718433431	C12H14O6	[M - H]-	QMQSSWUFEQXOPS	InChI=1S/C12H14O6/c1-6(13)10(12(15)17-4)9-5-8(7(2)18-9)11(14)16-3/h5,10H,1-4H3	Methyl 5-[1-(methoxycarbonyl)-2-oxopropyl]-2-methyl-3-furoate	CC1=C(C=C(O1)C(C(=O)C)C(=O)OC)C(=O)OC	1.0	540197	PubChem:(540197)	2
68	1	N/A	-228.74585048305744	C12H14O6	[M - H]-	ZCCBGFGTQSIFQR	InChI=1S/C12H14O6/c1-16-9-5-4-7(8(13)6-10(14)15)11(17-2)12(9)18-3/h4-5H,6H2,1-3H3,(H,14,15)	null	COC1=C(C(=C(C=C1)C(=O)CC(=O)O)OC)OC	1.20977724	57362913	PubChem:(57362913)	2
69	1	N/A	-228.8329869694312	C12H14O6	[M - H]-	XNYZBEMCIQTWBQ	InChI=1S/C12H14O6/c1-7(12(15)17-3)18-10-6-8(11(13)14)4-5-9(10)16-2/h4-7H,1-3H3,(H,13,14)	null	CC(C(=O)OC)OC1=C(C=CC(=C1)C(=O)O)OC	1.57188332	61724275	PubChem:(61724275)	2
70	1	N/A	-230.11278961440073	C12H14O6	[M - H]-	ADBCDBAMBPLRBI	InChI=1S/C12H14O6/c1-3-8(12(15)16)18-9-5-4-7(11(13)14)6-10(9)17-2/h4-6,8H,3H2,1-2H3,(H,13,14)(H,15,16)	null	CCC(C(=O)O)OC1=C(C=C(C=C1)C(=O)O)OC	1.61136746	64662965	PubChem:(64662965)	2
71	1	N/A	-230.231307523812	C12H14O6	[M - H]-	GNULPHIUQRKIHV	InChI=1S/C12H14O6/c1-11(2)15-7(5-9(13)17-11)8-6-10(14)18-12(3,4)16-8/h5-6H,1-4H3	null	CC1(OC(=CC(=O)O1)C2=CC(=O)OC(O2)(C)C)C	1.39999998	131858301	PubChem:(131858301)	2
72	1	N/A	-230.5410724287816	C12H14O6	[M - H]-	OVSBNDVDQJPSEL	InChI=1S/C12H14O6/c13-3-7-1-9(11(5-15)17-7)10-2-8(4-14)18-12(10)6-16/h1-2,13-16H,3-6H2	null	C1=C(OC(=C1C2=C(OC(=C2)CO)CO)CO)CO	-1.70000005	134586748	PubChem:(134586748)	2
73	1	N/A	-230.75350550994796	C12H14O6	[M - H]-	IYKBASIIOJKLLS	InChI=1S/C12H14O6/c1-16-9-6-8(13)7(4-5-10(14)17-2)12(18-3)11(9)15/h6H,4-5H2,1-3H3	methyl 3-(2,4-dimethoxy-3,6-dioxocyclohexa-1,4-dien-1-yl)propanoate	COC1=CC(=O)C(=C(C1=O)OC)CCC(=O)OC	0.5	331552	PubChem:(331552)	2
