rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.10055408302593033	-77.77493897376405	C8H12O7	[M - H]-	GXIXUABUUSOEDH	InChI=1S/C8H12O7/c9-3-1-8(15,2-4(10)11)7(14)6(13)5(3)12/h3,5-6,9,12-13,15H,1-2H2,(H,10,11)	null	C1C(C(C(C(=O)C1(CC(=O)O)O)O)O)O	-2.35258651	""	KEGG Mine	8589934592
2	1	N/A	-80.2427034764988	C8H12O7	[M - H]-	ZKCQWUPYKVWXBU	InChI=1S/C8H12O7/c1-3(9)4(10)2-5(11)6(12)7(13)8(14)15/h5-7,11-13H,2H2,1H3,(H,14,15)	null	CC(=O)C(=O)CC(C(C(C(=O)O)O)O)O	-2.79999995	118499300;129672044	PubChem:(118499300 129672044)	2
3	1	N/A	-90.88967093900376	C8H12O7	[M - H]-	BWFLMNUBCQUUBG	InChI=1S/C8H12O7/c9-2-4(11)1-5(12)7(14)8(15)6(13)3-10/h2,6-8,10,13-15H,1,3H2	null	C(C(C(C(C(=O)CC(=O)C=O)O)O)O)O	-3.0999999	122644911	PubChem:(122644911)	2
4	1	N/A	-95.38815873295121	C8H12O7	[M - H]-	GPQGUOICUQNHSY	InChI=1S/C8H12O7/c9-5(3-7(12)13)4(8(14)15)1-2-6(10)11/h4-5,9H,1-3H2,(H,10,11)(H,12,13)(H,14,15)	null	C(CC(=O)O)C(C(CC(=O)O)O)C(=O)O	-1.5	135306529	PubChem:(135306529);KEGG Mine	8589934594
5	1	N/A	-95.76411201313718	C8H12O7	[M - H]-	KVEBLTAWTCBJNF	InChI=1S/C8H12O7/c9-5(10)3-1-2-4(7(12)13)6(11)8(14)15/h4,6,11H,1-3H2,(H,9,10)(H,12,13)(H,14,15)	(2R,3S)-isodihomocitrate	C(CC(C(C(=O)O)O)C(=O)O)CC(=O)O	-1.10000002	25202030;25202031;24892803;71296187	PubChem:(25202030 25202031 24892803 71296187);CHEBI:(72713 72722);PubChem class - bio and metabolites;KEGG:(C16597);PubMed;Biocyc:(CPD-285)	16779618
6	1	N/A	-95.77758336324177	C8H12O7	[M - H]-	ONEGUBXIAYECGB	InChI=1S/C8H12O7/c9-3-5(11)8(15)7(14)4(10)1-2-6(12)13/h4-5,7-11,14-15H,3H2,(H,12,13)	null	C(C(C(C(C(C#CC(=O)O)O)O)O)O)O	-2.35433412	""	EcoCyc Mine;KEGG Mine	25769803776
7	1	N/A	-99.22592056323414	C8H12O7	[M - H]-	VKNSKYVJAUQGSC	InChI=1S/C8H12O7/c9-3-6(12)7(13)4(10)1-2-5(11)8(14)15/h4,7,9-10,13H,1-3H2,(H,14,15)	null	C(CC(=O)C(=O)O)C(C(C(=O)CO)O)O	-2.20000005	100965368	PubChem:(100965368)	2
8	1	N/A	-101.36388241228182	C8H12O7	[M - H]-	KVXBGFLNRKJDKL	InChI=1S/C8H12O7/c1-3(7(12)13)6(11)4(8(14)15)2-5(9)10/h3-4,6,11H,2H2,1H3,(H,9,10)(H,12,13)(H,14,15)	null	CC(C(C(CC(=O)O)C(=O)O)O)C(=O)O	-1.12242007	""	KEGG Mine	8589934592
9	1	N/A	-102.26025447395489	C8H12O7	[M - H]-	UEXAYOLLGZFYJZ	InChI=1S/C8H12O7/c9-2-1-4(10)7(13)5(11)3-6(12)8(14)15/h5,7,9,11,13H,1-3H2,(H,14,15)	null	C(CO)C(=O)C(C(CC(=O)C(=O)O)O)O	-1.91400778	""	EcoCyc Mine;KEGG Mine	25769803776
10	1	N/A	-102.78044427070654	C8H12O7	[M - H]-	CUOVTQVEJUTRHQ	InChI=1S/C8H12O7/c9-5(10)1-3-8(15,7(13)14)4-2-6(11)12/h15H,1-4H2,(H,9,10)(H,11,12)(H,13,14)	null	C(CC(CCC(=O)O)(C(=O)O)O)C(=O)O	-1.29999995	87480621	PubChem:(87480621)	2
11	1	N/A	-103.73842106629583	C8H12O7	[M - H]-	LTMIKCDCUTXJAS	InChI=1S/C8H12O7/c9-5(3-7(12)13)1-4(8(14)15)2-6(10)11/h4-5,9H,1-3H2,(H,10,11)(H,12,13)(H,14,15)	null	C(C(CC(=O)O)C(=O)O)C(CC(=O)O)O	-1.5	88173488	PubChem:(88173488)	2
12	1	N/A	-103.9130337407268	C8H12O7	[M - H]-	UCRAYEJBWLLJHF	InChI=1S/C8H12O7/c1-3(6(9)10)5(8(13)14)15-4(2)7(11)12/h3-5H,1-2H3,(H,9,10)(H,11,12)(H,13,14)	null	CC(C(C(=O)O)OC(C)C(=O)O)C(=O)O	-0.200000003	118098331	PubChem:(118098331)	2
13	1	N/A	-103.97671351902547	C8H12O7	[M - H]-	LOUWLTSPEXZLSA	InChI=1S/C8H12O7/c9-5(10)2-1-3-8(15,7(13)14)4-6(11)12/h15H,1-4H2,(H,9,10)(H,11,12)(H,13,14)	dihomocitrate	C(CC(=O)O)CC(CC(=O)O)(C(=O)O)O	-1.29999995	25201385;24892801;44123369	PubChem:(25201385 24892801 44123369);YMDB Mine;CHEBI:(72694 72697);PubChem class - bio and metabolites;KEGG:(C16583);Biocyc:(CPD-152)	34376517922
14	1	N/A	-104.95007520280477	C8H12O7	[M - H]-	DARDQDFJTCYBAK	InChI=1S/C8H12O7/c1-2(9)3(10)4(11)7-5(12)6(13)8(14)15-7/h3-7,10-13H,1H3	(3R,4R,5S)-5-[(1R)-1,2-dihydroxy-3-oxobutyl]-3,4-dihydroxyoxolan-2-one	CC(=O)C(C(C1C(C(C(=O)O1)O)O)O)O	-2.20000005	22842158	PubChem:(22842158)	2
15	1	N/A	-105.59736954300828	C8H12O7	[M - H]-	OZAXHMHVUGWKBF	InChI=1S/C8H12O7/c1-7(2,5(11)12)8(15,6(13)14)3-4(9)10/h15H,3H2,1-2H3,(H,9,10)(H,11,12)(H,13,14)	null	CC(C)(C(=O)O)C(CC(=O)O)(C(=O)O)O	-1.10000002	17875629;17875630;54176935	PubChem:(17875629 17875630 54176935)	2
16	1	N/A	-106.04136169087987	C8H12O7	[M - H]-	RUAPAQVEGQCCMI	InChI=1S/C8H12O7/c1-3(6(10)11)2-4(7(12)13)5(9)8(14)15/h3-5,9H,2H2,1H3,(H,10,11)(H,12,13)(H,14,15)	null	CC(CC(C(C(=O)O)O)C(=O)O)C(=O)O	-0.840836346	""	KEGG Mine	8589934592
17	1	N/A	-107.3444781353495	C8H12O7	[M - H]-	NQEAHWPVNLKKQE	InChI=1S/C8H12O7/c9-5(3-8(14)15)4(1-6(10)11)2-7(12)13/h4-5,9H,1-3H2,(H,10,11)(H,12,13)(H,14,15)	null	C(C(CC(=O)O)C(CC(=O)O)O)C(=O)O	-1.60000002	87089671	PubChem:(87089671)	2
18	1	N/A	-108.95116727072299	C8H12O7	[M - H]-	UTOFUNYUYUSKSB	InChI=1S/C8H12O7/c1-8(2,7(14)15)5(11)3(9)4(10)6(12)13/h3-4,9-10H,1-2H3,(H,12,13)(H,14,15)	null	CC(C)(C(=O)C(C(C(=O)O)O)O)C(=O)O	-1.10000002	135128683	PubChem:(135128683)	2
19	1	N/A	-110.18591492286465	C8H12O7	[M - H]-	XLYPVOJLUJUWKA	InChI=1S/C8H12O7/c1-14-5(9)3-8(13,7(11)12)4-6(10)15-2/h13H,3-4H2,1-2H3,(H,11,12)	null	COC(=O)CC(CC(=O)OC)(C(=O)O)O	-0.970593572	12566214;57350689	COCONUT:(CNP0203777);Natural Products:(UNPD14855);PubChem:(12566214 57350689);PubMed	2129986
20	1	N/A	-111.3336320120912	C8H12O7	[M - H]-	KJWNYRMZJWZXHX	InChI=1S/C8H12O7/c9-3-6(12)7(13)4(10)1-2-5(11)8(14)15/h6-7,9,12-13H,1-3H2,(H,14,15)	null	C(CC(=O)C(=O)O)C(=O)C(C(CO)O)O	-1.91400778	""	EcoCyc Mine;KEGG Mine	25769803776
21	1	N/A	-112.86084027276476	C8H12O7	[M - H]-	PLZSIMJBSGOWGN	InChI=1S/C8H12O7/c1-8(15,7(13)14)4(6(11)12)2-3-5(9)10/h4,15H,2-3H2,1H3,(H,9,10)(H,11,12)(H,13,14)	null	CC(C(CCC(=O)O)C(=O)O)(C(=O)O)O	-1.29999995	87913585	PubChem:(87913585)	2
22	1	N/A	-113.76465127928266	C8H12O7	[M - H]-	VGQKJZCWZVTQRM	InChI=1S/C8H12O7/c1-4(6(10)11)8(14,7(12)13)3-5(9)15-2/h4,14H,3H2,1-2H3,(H,10,11)(H,12,13)	null	CC(C(=O)O)C(CC(=O)OC)(C(=O)O)O	-1.00689352	""	EcoCyc Mine;YMDB Mine;KEGG Mine	60129542144
23	1	N/A	-113.91976229647344	C8H12O7	[M - H]-	HKBDLAASQRIJLW	InChI=1S/C8H12O7/c9-5(8(14)15)2-1-4(7(12)13)3-6(10)11/h4-5,9H,1-3H2,(H,10,11)(H,12,13)(H,14,15)	null	C(CC(C(=O)O)O)C(CC(=O)O)C(=O)O	-1.10000002	15319626	PubChem:(15319626)	2
