rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
14	1	N/A	-90.64690900806544	C9H16O2	[M - H2O - H]-	WFYBUTSZDPNCLL	InChI=1S/C9H16O2/c1-2-9(11)7-5-3-4-6-8-10/h1,9-11H,3-8H2	non-8-yne-1,7-diol	C#CC(CCCCCCO)O	1.0	15107234	PubChem:(15107234)	2
15	1	N/A	-91.07171654621368	C9H16O2	[M - H2O - H]-	GWWSVZJJFFBGDK	InChI=1S/C9H16O2/c1-4-5-8(9(10)11)6-7(2)3/h4,7-8H,1,5-6H2,2-3H3,(H,10,11)	4-Pentenoic acid, 2-(2-methylpropyl)-	CC(C)CC(CC=C)C(=O)O	2.5999999	13010743;53861641;58813142	PubChem:(13010743 53861641 58813142);PubChem class - safety and toxic	67108866
16	1	N/A	-91.4006655016417	C9H16O2	[M - H2O - H]-	YRZORDBUKOSAFT	InChI=1S/C9H16O2/c1-2-3-4-5-9(6-7-9)8(10)11/h2-7H2,1H3,(H,10,11)	null	CCCCCC1(CC1)C(=O)O	2.5999999	66024852	PubChem:(66024852)	2
17	1	N/A	-93.02314447780805	C9H16O2	[M - H2O - H]-	KNZICJALHORLPJ	InChI=1S/C9H16O2/c1-8(2)6-4-3-5-7-9(10)11/h1,3-7H2,2H3,(H,10,11)	7-Octenoic acid, 7-methyl-	CC(=C)CCCCCC(=O)O	2.9000001	22935854	PubChem:(22935854)	2
18	1	N/A	-96.24458259064336	C9H16O2	[M - H2O - H]-	UTWZXBUHWFFFKV	InChI=1S/C9H16O2/c1-4-8(9(10)11)6-5-7(2)3/h4,7-8H,1,5-6H2,2-3H3,(H,10,11)	null	CC(C)CCC(C=C)C(=O)O	2.79999995	88236252	PubChem:(88236252)	2
19	1	N/A	-96.97235264667573	C9H16O2	[M - H2O - H]-	XOTFTACIGHQZME	InChI=1S/C9H16O2/c1-2-3-4-6-9(11)7-5-8-10/h1,9-11H,3-8H2	null	C#CCCCC(CCCO)O	0.899999976	106677906	PubChem:(106677906)	2
20	1	N/A	-98.65234378811934	C9H16O2	[M - H2O - H]-	YIDKMWJJCIUSPI	InChI=1S/C9H16O2/c10-9(11)7-3-6-8-4-1-2-5-8/h8H,1-7H2,(H,10,11)	4-cyclopentylbutanoate	C1CCC(C1)CCCC(=O)O	2.79999995	15984458;21319599	PubChem:(15984458 21319599)	2
21	1	N/A	-100.03740498707616	C9H16O2	[M - H2O - H]-	LZYFEIUVBQLLHX	InChI=1S/C9H16O2/c1-3-5-7-8(6-4-2)9(10)11/h4,6,8H,3,5,7H2,1-2H3,(H,10,11)	2-[(E)-prop-1-enyl]hexanoic acid	CCCCC(C=CC)C(=O)O	2.79999995	17858159;54061355;87460250	PubChem:(17858159 54061355 87460250)	2
22	1	N/A	-101.01853249511827	C9H16O2	[M - H2O - H]-	RIHUVLHUBMVMJR	InChI=1S/C9H16O2/c1-7(8-5-6-8)3-2-4-9(10)11/h7-8H,2-6H2,1H3,(H,10,11)	null	CC(CCCC(=O)O)C1CC1	2.5	69016369	PubChem:(69016369)	2
23	1	N/A	-101.56436547199907	C9H16O2	[M - H2O - H]-	AZTPJRCOBSMUBH	InChI=1S/C9H16O2/c1-2-3-4-6-9(11)7-5-8-10/h9-11H,4-8H2,1H3	null	CC#CCCC(CCCO)O	1.10000002	106677916	PubChem:(106677916)	2
24	1	N/A	-101.86051190569057	C9H16O2	[M - H2O - H]-	SBOOJIXNMWZCGM	InChI=1S/C9H16O2/c1-2-3-4-7-5-8(6-7)9(10)11/h7-8H,2-6H2,1H3,(H,10,11)	3-Butylcyclobutanecarboxylic acid	CCCCC1CC(C1)C(=O)O	2.70000005	47798	PubChem:(47798);PubChem class - safety and toxic	67108866
25	1	N/A	-102.32916843361315	C9H16O2	[M - H2O - H]-	DIFOACYUODSGFV	InChI=1S/C9H16O2/c1-2-3-6-9(11)7-4-5-8-10/h1,9-11H,3-8H2	null	C#CCCC(CCCCO)O	0.899999976	132536972	PubChem:(132536972)	2
26	1	N/A	-103.64724936484583	C9H16O2	[M - H2O - H]-	VHOYHFKYJXAWLO	InChI=1S/C9H16O2/c1-3-4-9(2)5-7(6-9)8(10)11/h7H,3-6H2,1-2H3,(H,10,11)	null	CCCC1(CC(C1)C(=O)O)C	2.5	85936589	PubChem:(85936589)	2
27	1	N/A	-104.56737517771853	C9H16O2	[M - H2O - H]-	VBDAIFPLIHBQIT	InChI=1S/C9H16O2/c1-4-6-8(9(10)11)7(3)5-2/h5,7-8H,2,4,6H2,1,3H3,(H,10,11)	null	CCCC(C(C)C=C)C(=O)O	2.5999999	17814502	PubChem:(17814502)	2
28	1	N/A	-106.04293486325939	C9H16O2	[M - H2O - H]-	PFEMMFGNHNFNQV	InChI=1S/C9H16O2/c1-9(2,6-8(10)11)7-4-3-5-7/h7H,3-6H2,1-2H3,(H,10,11)	null	CC(C)(CC(=O)O)C1CCC1	2.5999999	116491480	PubChem:(116491480)	2
29	1	N/A	-106.34657140447891	C9H16O2	[M - H2O - H]-	HNHDXRWJORYQQX	InChI=1S/C9H16O2/c1-2-3-6-9(11)7-4-5-8-10/h9-11H,2-3,5-6,8H2,1H3	null	CCCCC(C#CCCO)O	1.20000005	130129311	PubChem:(130129311)	2
30	1	N/A	-107.42266000033568	C9H16O2	[M - H2O - H]-	RGFHKUYAJWGVJT	InChI=1S/C9H16O2/c1-4-6-7-9(3,5-2)8(10)11/h5H,2,4,6-7H2,1,3H3,(H,10,11)	Hexanoic acid, 2-ethenyl-2-methyl-	CCCCC(C)(C=C)C(=O)O	2.9000001	15355373	PubChem:(15355373)	2
31	1	N/A	-107.68925844231585	C9H16O2	[M - H2O - H]-	URAXDCBRCGSGAT	InChI=1S/C9H16O2/c10-9(11)8-6-4-2-1-3-5-7-8/h8H,1-7H2,(H,10,11)	cyclooctanecarboxylate	C1CCCC(CCC1)C(=O)O	3.0	587463;20471007	PubChem:(587463 20471007)	2
32	1	N/A	-107.79888877009769	C9H16O2	[M - H2O - H]-	AHZLJQWFDDOXOM	InChI=1S/C9H16O2/c1-3-7(4-2)9(5-6-9)8(10)11/h7H,3-6H2,1-2H3,(H,10,11)	null	CCC(CC)C1(CC1)C(=O)O	2.5	80088999	PubChem:(80088999)	2
33	1	N/A	-107.9679162380509	C9H16O2	[M - H2O - H]-	FBQSUMKPOXEXTN	InChI=1S/C9H16O2/c1-9(2,8(10)11)7-5-3-4-6-7/h7H,3-6H2,1-2H3,(H,10,11)	2-cyclopentyl-2-methylpropanoic acid	CC(C)(C1CCCC1)C(=O)O	2.9000001	69722490	PubChem:(69722490)	2
34	1	N/A	-108.07235421758098	C9H16O2	[M - H2O - H]-	QNWNRBBQBWXFNY	InChI=1S/C9H16O2/c1-9(2,8(10)11)6-5-7-3-4-7/h7H,3-6H2,1-2H3,(H,10,11)	4-Cyclopropyl-2,2-dimethylbutyric acid	CC(C)(CCC1CC1)C(=O)O	2.70000005	73553266	PubChem:(73553266)	2
35	1	N/A	-108.08746614509705	C9H16O2	[M - H2O - H]-	RQFVEAQCFLMFFJ	InChI=1S/C9H16O2/c1-2-7(6-9(10)11)8-4-3-5-8/h7-8H,2-6H2,1H3,(H,10,11)	null	CCC(CC(=O)O)C1CCC1	2.70000005	82595861	PubChem:(82595861)	2
36	1	N/A	-108.21098841062367	C9H16O2	[M - H2O - H]-	VNNTXZNXYHHQGY	InChI=1S/C9H16O2/c1-6(2)3-7-4-8(5-7)9(10)11/h6-8H,3-5H2,1-2H3,(H,10,11)	null	CC(C)CC1CC(C1)C(=O)O	2.4000001	83635449	PubChem:(83635449)	2
37	1	N/A	-108.45137859201533	C9H16O2	[M - H2O - H]-	FHUVGVCWTKYPHE	InChI=1S/C9H16O2/c1-3-7-4-5-9(7,2)6-8(10)11/h7H,3-6H2,1-2H3,(H,10,11)	null	CCC1CCC1(C)CC(=O)O	2.5999999	11126504	PubChem:(11126504)	2
38	1	N/A	-108.61721295329622	C9H16O2	[M - H2O - H]-	IJLJQFZGQCARNF	InChI=1S/C9H16O2/c1-3-5-7-8(6-4-2)9(10)11/h3,5,8H,4,6-7H2,1-2H3,(H,10,11)	null	CCCC(CC=CC)C(=O)O	2.5	10130079;53919522;59965143;88404919	PubChem:(10130079 53919522 59965143 88404919);KEGG Mine	8589934594
39	1	N/A	-108.80880600838991	C9H16O2	[M - H2O - H]-	VDUIDZDYSHGHJD	InChI=1S/C9H16O2/c1-2-3-4-5-6-7-9(11)8-10/h1,9-11H,3-8H2	null	C#CCCCCCC(CO)O	1.29999995	10888148	PubChem:(10888148)	2
40	1	N/A	-109.32270341860112	C9H16O2	[M - H2O - H]-	IAXZESAIRXYMDM	InChI=1S/C9H16O2/c1-9(2)5-3-4-7(9)6-8(10)11/h7H,3-6H2,1-2H3,(H,10,11)	null	CC1(CCCC1CC(=O)O)C	2.5999999	79006779	PubChem:(79006779)	2
41	1	N/A	-109.35175474234862	C9H16O2	[M - H2O - H]-	HRSSIGRZWWWJKW	InChI=1S/C9H16O2/c1-4-6-7-9(3,5-2)8(10)11/h4H,1,5-7H2,2-3H3,(H,10,11)	null	CCC(C)(CCC=C)C(=O)O	2.5	79426019	PubChem:(79426019)	2
42	1	N/A	-109.39150424755684	C9H16O2	[M - H2O - H]-	YEWPECUKZVFTHQ	InChI=1S/C9H16O2/c1-3-8(2)6-4-5-7-9(10)11/h3H,4-7H2,1-2H3,(H,10,11)	null	CC=C(C)CCCCC(=O)O	2.5999999	57879050	PubChem:(57879050)	2
43	1	N/A	-109.95751644323552	C9H16O2	[M - H2O - H]-	MAJUYBYWDDTLMO	InChI=1S/C9H16O2/c1-4-5-6-7-9(2,3)8(10)11/h4H,1,5-7H2,2-3H3,(H,10,11)	null	CC(C)(CCCC=C)C(=O)O	2.70000005	15680403	PubChem:(15680403)	2
44	1	N/A	-110.04025866999235	C9H16O2	[M - H2O - H]-	SKPYAKYEUIVRQM	InChI=1S/C9H16O2/c1-2-3-4-9(5-6-9)7-8(10)11/h2-7H2,1H3,(H,10,11)	2-(1-butylcyclopropyl)acetic acid	CCCCC1(CC1)CC(=O)O	2.9000001	20059362	PubChem:(20059362)	2
45	1	N/A	-110.21089840493714	C9H16O2	[M - H2O - H]-	ITCYMSHGRKLSLS	InChI=1S/C9H16O2/c1-3-5-8(2)9(11)6-4-7-10/h1,8-11H,4-7H2,2H3	(4S,5R)-5-methyloct-7-yne-1,4-diol	CC(CC#C)C(CCCO)O	1.0	16756947	PubChem:(16756947)	2
46	1	N/A	-110.29124072035464	C9H16O2	[M - H2O - H]-	AUPCUMUCPQISDA	InChI=1S/C9H16O2/c1-4-6-7(3)8(5-2)9(10)11/h4,7-8H,1,5-6H2,2-3H3,(H,10,11)	null	CCC(C(C)CC=C)C(=O)O	2.5999999	87377426	PubChem:(87377426)	2
47	1	N/A	-110.36655346914414	C9H16O2	[M - H2O - H]-	VELADEJPRMSHTF	InChI=1S/C9H16O2/c1-7(6-9(10)11)8-4-2-3-5-8/h7-8H,2-6H2,1H3,(H,10,11)	null	CC(CC(=O)O)C1CCCC1	2.70000005	62633511	PubChem:(62633511)	2
48	1	N/A	-111.11748347282963	C9H16O2	[M - H2O - H]-	NZCABVROMZZNCN	InChI=1S/C9H16O2/c1-2-3-4-7-5-6-8(7)9(10)11/h7-8H,2-6H2,1H3,(H,10,11)	null	CCCCC1CCC1C(=O)O	2.79999995	68108396	PubChem:(68108396)	2
49	1	N/A	-111.25922463480516	C9H16O2	[M - H2O - H]-	VCNQQLMQCIBEOT	InChI=1S/C9H16O2/c1-3-5-8(4-2)6-7-9(10)11/h6-8H,3-5H2,1-2H3,(H,10,11)	(E)-4-ethylhept-2-enoic acid	CCCC(CC)C=CC(=O)O	3.0	20074371;54384922	PubChem:(20074371 54384922)	2
50	1	N/A	-111.48010663953555	C9H16O2	[M - H2O - H]-	BIEZGACSIXPCAC	InChI=1S/C9H16O2/c1-2-7(8-3-4-8)5-6-9(10)11/h7-8H,2-6H2,1H3,(H,10,11)	null	CCC(CCC(=O)O)C1CC1	2.5	84064356	PubChem:(84064356)	2
51	1	N/A	-111.52174806168271	C9H16O2	[M - H2O - H]-	MWJVRKDEBVFQLK	InChI=1S/C9H16O2/c1-9(2,8(10)11)6-7-4-3-5-7/h7H,3-6H2,1-2H3,(H,10,11)	null	CC(C)(CC1CCC1)C(=O)O	2.70000005	20517130	PubChem:(20517130)	2
52	1	N/A	-111.57379416695431	C9H16O2	[M - H2O - H]-	UVGLPHOWQQUNFK	InChI=1S/C9H16O2/c1-2-3-8(9(10)11)6-7-4-5-7/h7-8H,2-6H2,1H3,(H,10,11)	2-(cyclopropylmethyl)pentanoic acid	CCCC(CC1CC1)C(=O)O	2.70000005	19068301;70122467;101656686	PubChem:(19068301 70122467 101656686)	2
53	1	N/A	-112.19947802818473	C9H16O2	[M - H2O - H]-	LTBPRPATSZONGJ	InChI=1S/C9H16O2/c1-9(7-8(10)11)5-3-2-4-6-9/h2-7H2,1H3,(H,10,11)	2-(1-methylcyclohexyl)acetate	CC1(CCCCC1)CC(=O)O	2.9000001	13697885;17887133	PubChem:(13697885 17887133)	2
54	1	N/A	-112.23373923238623	C9H16O2	[M - H2O - H]-	NFDGPMZFRFBLCU	InChI=1S/C9H16O2/c1-4-6-8(9(10)11)7(3)5-2/h4,7-8H,1,5-6H2,2-3H3,(H,10,11)	null	CCC(C)C(CC=C)C(=O)O	2.70000005	13010744	PubChem:(13010744)	2
55	1	N/A	-112.26034406601158	C9H16O2	[M - H2O - H]-	GQDYFOKQGMKFCP	InChI=1S/C9H16O2/c1-6(2)5-7-3-4-8(7)9(10)11/h6-8H,3-5H2,1-2H3,(H,10,11)	null	CC(C)CC1CCC1C(=O)O	2.5999999	81008796	PubChem:(81008796)	2
56	1	N/A	-112.49694504192203	C9H16O2	[M - H2O - H]-	YTIWUSJRXSSIBI	InChI=1S/C9H16O2/c1-2-9(7-8(10)11)5-3-4-6-9/h2-7H2,1H3,(H,10,11)	2-(1-ethylcyclopentyl)acetic acid	CCC1(CCCC1)CC(=O)O	2.9000001	20598356	PubChem:(20598356)	2
57	1	N/A	-112.82337728421018	C9H16O2	[M - H2O - H]-	BLBBFGCHQHPFKI	InChI=1S/C9H16O2/c1-6-3-8(4-7(6)2)5-9(10)11/h6-8H,3-5H2,1-2H3,(H,10,11)	null	CC1CC(CC1C)CC(=O)O	2.4000001	135389350;135389351	PubChem:(135389350 135389351)	2
58	1	N/A	-112.94958641035879	C9H16O2	[M - H2O - H]-	DMNUYBFDGCKCEZ	InChI=1S/C9H16O2/c1-2-8(9(10)11)7-5-3-4-6-7/h7-8H,2-6H2,1H3,(H,10,11)	2-cyclopentylbutanoic acid	CCC(C1CCCC1)C(=O)O	2.79999995	13033429;59095145	PubChem:(13033429 59095145)	2
59	1	N/A	-113.07388939535458	C9H16O2	[M - H2O - H]-	AMLVDIAQTVQANH	InChI=1S/C9H16O2/c1-3-5-7-8(6-4-2)9(10)11/h3,8H,1,4-7H2,2H3,(H,10,11)	5-Hexenoic acid, 2-propyl-	CCCC(CCC=C)C(=O)O	2.70000005	17824912	PubChem:(17824912)	2
60	1	N/A	-113.84106805736337	C9H16O2	[M - H2O - H]-	USBGKMQRCNIFRV	InChI=1S/C9H16O2/c1-7(2)6-9(8(10)11)4-3-5-9/h7H,3-6H2,1-2H3,(H,10,11)	1-Isobutylcyclobutanecarboxylic acid	CC(C)CC1(CCC1)C(=O)O	2.29999995	53485729	PubChem:(53485729)	2
61	1	N/A	-113.97403703233206	C9H16O2	[M - H2O - H]-	GLCLWZAZKRWYBV	InChI=1S/C9H16O2/c1-3-4-5-6-8(2)7-9(10)11/h3,8H,1,4-7H2,2H3,(H,10,11)	3-methyloct-7-enoic acid	CC(CCCC=C)CC(=O)O	2.70000005	20268036	PubChem:(20268036)	2
62	1	N/A	-114.07091481014696	C9H16O2	[M - H2O - H]-	PGOVYTHYBWUTKN	InChI=1S/C9H16O2/c10-8(4-5-8)2-1-3-9(11)6-7-9/h10-11H,1-7H2	Oprea1_760097	C1CC1(CCCC2(CC2)O)O	0.699999988	916078	PubChem:(916078)	2
63	1	N/A	-114.11251602980346	C9H16O2	[M - H2O - H]-	PXULVNRQCVINOV	InChI=1S/C9H16O2/c1-3-5-7-8(6-4-2)9(10)11/h4,8H,2-3,5-7H2,1H3,(H,10,11)	2-prop-2-enylhexanoate	CCCCC(CC=C)C(=O)O	2.79999995	13010742;22595549;58813156;101851116	PubChem:(13010742 22595549 58813156 101851116);PubMed	66
64	1	N/A	-114.68978404784687	C9H16O2	[M - H2O - H]-	HXPIVFUXLKSLER	InChI=1S/C9H16O2/c1-3-5-6-8(4-2)7-9(10)11/h4H,3,5-7H2,1-2H3,(H,10,11)	null	CCCCC(=CC)CC(=O)O	2.9000001	21741032	PubChem:(21741032)	2
65	1	N/A	-114.90687535246613	C9H16O2	[M - H2O - H]-	JWAQFHBVDKWEGG	InChI=1S/C9H16O2/c1-3-4-5-7-6-9(7,2)8(10)11/h7H,3-6H2,1-2H3,(H,10,11)	null	CCCCC1CC1(C)C(=O)O	2.70000005	69729442	PubChem:(69729442)	2
66	1	N/A	-115.12767560902843	C9H16O2	[M - H2O - H]-	LHKAUHASHIRZBL	InChI=1S/C9H16O2/c1-3-5-8(10)7-9(11)6-4-2/h3-4,8-11H,1-2,5-7H2	1,8-Nonadiene-4,6-diol	C=CCC(CC(CC=C)O)O	1.60000002	10534925;15694188;11423719	PubChem:(10534925 15694188 11423719)	2
67	1	N/A	-115.1915366167078	C9H16O2	[M - H2O - H]-	BEEPNESDRPFANS	InChI=1S/C9H16O2/c1-2-3-7-4-8(5-7)6-9(10)11/h7-8H,2-6H2,1H3,(H,10,11)	null	CCCC1CC(C1)CC(=O)O	2.70000005	84107499	PubChem:(84107499)	2
68	1	N/A	-115.28785092401803	C9H16O2	[M - H2O - H]-	YOQLLMVFOYOIGG	InChI=1S/C9H16O2/c1-7(9(10)11)6-8-4-2-3-5-8/h7-8H,2-6H2,1H3,(H,10,11)	3-Cyclopentyl-2-methylpropanoic acid	CC(CC1CCCC1)C(=O)O	2.79999995	20261004;89054543;93831137	PubChem:(20261004 89054543 93831137);PubChem class - safety and toxic	67108866
69	1	N/A	-115.31899377621488	C9H16O2	[M - H2O - H]-	OJJHGZDFKQSNSO	InChI=1S/C9H16O2/c1-3-5-8(4-2)9(6-10)7-11/h3-4,8-11H,1-2,5-7H2	null	C=CCC(C=C)C(CO)CO	1.10000002	88182074	PubChem:(88182074)	2
70	1	N/A	-115.82890662127522	C9H16O2	[M - H2O - H]-	UNROFSAOTBVBBT	InChI=1S/C9H16O2/c1-2-7-3-5-8(6-4-7)9(10)11/h7-8H,2-6H2,1H3,(H,10,11)	Bionet2_000662	CCC1CCC(CC1)C(=O)O	2.70000005	1490288;19799862;89113874	PubChem:(1490288 19799862 89113874);PubChem class - safety and toxic	67108866
71	1	N/A	-115.87873375944946	C9H16O2	[M - H2O - H]-	AZMFIQRKTKJMJJ	InChI=1S/C9H16O2/c1-3-7-5-6-9(7,4-2)8(10)11/h7H,3-6H2,1-2H3,(H,10,11)	null	CCC1CCC1(CC)C(=O)O	2.5	53670296;88996171	PubChem:(53670296 88996171)	2
72	1	N/A	-116.01221001831331	C9H16O2	[M - H2O - H]-	DHOCOOOMGVGSGV	InChI=1S/C9H16O2/c1-7(8(10)11)6-9(2)4-3-5-9/h7H,3-6H2,1-2H3,(H,10,11)	null	CC(CC1(CCC1)C)C(=O)O	2.70000005	130601363	PubChem:(130601363)	2
73	1	N/A	-116.0710895643825	C9H16O2	[M - H2O - H]-	LXAMOPHLYBJXEB	InChI=1S/C9H16O2/c1-2-6-9(11)7-4-3-5-8-10/h9-11H,2-3,5-6,8H2,1H3	null	CCCC(C#CCCCO)O	1.0	86148505	PubChem:(86148505)	2
74	1	N/A	-116.62616740171914	C9H16O2	[M - H2O - H]-	IOUOMCFNGAEUAS	InChI=1S/C9H16O2/c1-2-3-4-8(9(10)11)7-5-6-7/h7-8H,2-6H2,1H3,(H,10,11)	null	CCCCC(C1CC1)C(=O)O	2.79999995	57016526;96464551;96464553	PubChem:(57016526 96464551 96464553)	2
75	1	N/A	-116.67597462663213	C9H16O2	[M - H2O - H]-	MPVPATDXDZYXDP	InChI=1S/C9H16O2/c1-6-3-4-7(2)8(6)5-9(10)11/h6-8H,3-5H2,1-2H3,(H,10,11)	null	CC1CCC(C1CC(=O)O)C	2.4000001	83905223	PubChem:(83905223)	2
76	1	N/A	-116.75383752767715	C9H16O2	[M - H2O - H]-	WXTASXUQDYYEAI	InChI=1S/C9H16O2/c1-4-8(5-7(2)3)6-9(10)11/h7-8H,1,4-6H2,2-3H3/p+1	null	CC(C)CC(C[CH2+])CC(=O)O	2.9000001	91429772	PubChem:(91429772)	2
77	1	N/A	-116.88553058470522	C9H16O2	[M - H2O - H]-	PLOVLQDQRBSHQU	InChI=1S/C9H16O2/c1-2-8(9(10)11)6-7-4-3-5-7/h7-8H,2-6H2,1H3,(H,10,11)	null	CCC(CC1CCC1)C(=O)O	2.70000005	54195607	PubChem:(54195607)	2
78	1	N/A	-116.89419040350596	C9H16O2	[M - H2O - H]-	ARFIBEWONQFJSI	InChI=1S/C9H16O2/c1-3-5-6-7-8(4-2)9(10)11/h3,8H,1,4-7H2,2H3,(H,10,11)	6-Heptenoic acid, 2-ethyl-	CCC(CCCC=C)C(=O)O	2.62145066	21429535	PubChem:(21429535)	2
79	1	N/A	-117.16973012048093	C9H16O2	[M - H2O - H]-	HDWRLHUKTLMVNC	InChI=1S/C9H16O2/c1-2-7-4-3-5-8(7)6-9(10)11/h7-8H,2-6H2,1H3,(H,10,11)	Cyclopentaneacetic acid, 2-ethyl-, cis-	CCC1CCCC1CC(=O)O	2.70000005	12819976;71420006;96007728	PubChem:(12819976 71420006 96007728)	2
80	1	N/A	-117.50092295964257	C9H16O2	[M - H2O - H]-	PTKYKNJCRSDSMV	InChI=1S/C9H16O2/c1-2-9(11)7-5-3-4-6-8-10/h9-11H,2,4,6-8H2,1H3	non-4-yne-1,7-diol	CCC(CC#CCCCO)O	1.20000005	13019168	PubChem:(13019168)	2
81	1	N/A	-117.90429512258531	C9H16O2	[M - H2O - H]-	APAPZQYXOGNKGH	InChI=1S/C9H16O2/c1-8(10)6-4-3-5-7-9(2)11/h3-7H2,1-2H3	2,8-Nonanedione	CC(=O)CCCCCC(=O)C	0.800000012	141565	PubChem:(141565)	2
82	1	N/A	-118.0497691115084	C9H16O2	[M - H2O - H]-	YTNZKCVKQFVCJY	InChI=1S/C9H16O2/c1-2-8-11-9-6-4-3-5-7-10/h1,10H,3-9H2	1-Hexanol, 6-(2-propynyloxy)-	C#CCOCCCCCCO	0.899999976	20071434	PubChem:(20071434)	2
