rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.07990029626871696	-83.82558767251207	C8H14O6	[M - H]-	JERMPHARZSVOIL	InChI=1S/C8H14O6/c1-2-14-8(13)4-6(10)5(9)3-7(11)12/h5-6,9-10H,2-4H2,1H3,(H,11,12)	null	CCOC(=O)CC(C(CC(=O)O)O)O	-1.29999995	87857750	PubChem:(87857750)	2
2	1	N/A	-86.90056562895407	C8H14O6	[M - H]-	BBVNFAKDNRHWLO	InChI=1S/C8H14O6/c1-13-7(11)3-5(9)6(10)4-8(12)14-2/h5-6,9-10H,3-4H2,1-2H3	1,6-dimethyl 2,5-dideoxyhexarate	COC(=O)CC(C(CC(=O)OC)O)O	-1.39999998	228898	PubChem:(228898)	2
3	1	N/A	-87.26232734689367	C8H14O6	[M - H]-	NRPDFTWSIOGBCV	InChI=1S/C8H14O6/c9-5(7(12)8(13)14)3-1-2-4-6(10)11/h5,7,9,12H,1-4H2,(H,10,11)(H,13,14)	null	C(CCC(=O)O)CC(C(C(=O)O)O)O	-0.330172002	""	KEGG Mine	8589934592
4	1	N/A	-89.09640766593571	C8H14O6	[M - H]-	RTCXHHUFMOGDKE	InChI=1S/C8H14O6/c9-4-7(12)6(11)3-5(10)1-2-8(13)14/h6-7,9,11-12H,1-4H2,(H,13,14)	null	C(CC(=O)O)C(=O)CC(C(CO)O)O	-2.5999999	123358036	PubChem:(123358036);PubMed	66
5	1	N/A	-94.17215414685406	C8H14O6	[M - H]-	MQGPNKNZVAFQNH	InChI=1S/C8H14O6/c1-5(9)6(10)4-14-8(13)3-2-7(11)12/h5-6,9-10H,2-4H2,1H3,(H,11,12)	null	CC(C(COC(=O)CCC(=O)O)O)O	-1.29999995	88718751	PubChem:(88718751)	2
6	1	N/A	-94.55844346150667	C8H14O6	[M - H]-	QFINELYRHDNRJN	InChI=1S/C8H14O6/c9-4-6(10)5-14-8(13)3-1-2-7(11)12/h6,9-10H,1-5H2,(H,11,12)	null	C(CC(=O)O)CC(=O)OCC(CO)O	-0.672722101	91040512	PubChem:(91040512);PubMed	66
7	1	N/A	-96.43404928277702	C8H14O6	[M - H]-	TVNWKYPHKPWKMI	InChI=1S/C8H14O6/c1-5(2-7(11)12)14-8(13)3-6(10)4-9/h5-6,9-10H,2-4H2,1H3,(H,11,12)	null	CC(CC(=O)O)OC(=O)CC(CO)O	-0.669413686	""	KEGG Mine	8589934592
8	1	N/A	-96.87863763179544	C8H14O6	[M - H]-	QJNDXWLYAVMADK	InChI=1S/C8H14O6/c9-5(2-1-3-7(11)12)6(10)4-8(13)14/h5-6,9-10H,1-4H2,(H,11,12)(H,13,14)	null	C(CC(C(CC(=O)O)O)O)CC(=O)O	-1.29999995	90812610	PubChem:(90812610)	2
9	1	N/A	-97.97455879809438	C8H14O6	[M - H]-	YPTPDRWIZLZDRE	InChI=1S/C8H14O6/c1-2-13-3-4-14-8(12)6(9)5-7(10)11/h6,9H,2-5H2,1H3,(H,10,11)	null	CCOCCOC(=O)C(CC(=O)O)O	-0.800000012	87460177	PubChem:(87460177)	2
10	1	N/A	-98.03807316796131	C8H14O6	[M - H]-	YVUYTYWMPMEGRD	InChI=1S/C8H14O6/c9-5(1-3-7(11)12)6(10)2-4-8(13)14/h5-6,9-10H,1-4H2,(H,11,12)(H,13,14)	null	C(CC(=O)O)C(C(CCC(=O)O)O)O	-1.29999995	88636527	PubChem:(88636527)	2
11	1	N/A	-98.0820977086263	C8H14O6	[M - H]-	JUPAYKCRFZHLAI	InChI=1S/C8H14O6/c9-6(10)3-1-2-4-8(13,14)5-7(11)12/h13-14H,1-5H2,(H,9,10)(H,11,12)	null	C(CCC(CC(=O)O)(O)O)CC(=O)O	-1.10000002	53975466	PubChem:(53975466)	2
12	1	N/A	-100.66311110954707	C8H14O6	[M - H]-	UFVZGVRIALVPDA	InChI=1S/C8H14O6/c9-5(7(11)12)3-1-2-4-6(10)8(13)14/h5-6,9-10H,1-4H2,(H,11,12)(H,13,14)	null	C(CCC(C(=O)O)O)CC(C(=O)O)O	-0.5	88811237	PubChem:(88811237)	2
13	1	N/A	-102.54714496255276	C8H14O6	[M - H]-	BOXWYBCUJGWEOJ	InChI=1S/C8H14O6/c9-7(10)1-3-13-5-6-14-4-2-8(11)12/h1-6H2,(H,9,10)(H,11,12)	Bis-PEG2-acid	C(COCCOCCC(=O)O)C(=O)O	-1.10000002	13055589	PubChem:(13055589)	2
14	1	N/A	-103.4125763217991	C8H14O6	[M - H]-	CFSRSFYFIOAXMU	InChI=1S/C8H14O6/c1-5(10)2-8(13)14-6(4-9)3-7(11)12/h5-6,9-10H,2-4H2,1H3,(H,11,12)	null	CC(CC(=O)OC(CC(=O)O)CO)O	-0.669413686	""	KEGG Mine	8589934592
15	1	N/A	-104.79636263749515	C8H14O6	[M - H]-	LQQIIBVDFVSULD	InChI=1S/C8H14O6/c1-2-3-14-8(13)7(12)6(11)5(10)4-9/h5-6,9-11H,2-4H2,1H3	null	CCCOC(=O)C(=O)C(C(CO)O)O	-1.0	54047577;54047578;54047579;54047580	PubChem:(54047577 54047578 54047579 54047580)	2
