rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.08468424214433581	-64.88921688641403	C8H10O5	[M - H]-	PZBQJHYTCAQGMA	InChI=1S/C8H10O5/c1-5(9)2-6(10)3-7(11)4-8(12)13/h2-4H2,1H3,(H,12,13)	null	CC(=O)CC(=O)CC(=O)CC(=O)O	-0.699999988	85975180	PubChem:(85975180)	2
2	1	N/A	-71.217334722898	C8H10O5	[M - H]-	SZAXANFKBAIYGU	InChI=1S/C8H10O5/c1-2-3-4-5(9)6(10)7(11)8(12)13/h2-4H2,1H3,(H,12,13)	null	CCCCC(=O)C(=O)C(=O)C(=O)O	1.39999998	129645209	PubChem:(129645209)	2
3	1	N/A	-73.95890610114874	C8H10O5	[M - H]-	NVJPPKQVFOLZJR	InChI=1S/C8H10O5/c1-4(9)3-6(8(12)13)5(2)7(10)11/h3H2,1-2H3,(H,10,11)(H,12,13)	null	CC(=O)CC(=C(C)C(=O)O)C(=O)O	-0.400000006	22289591;88003837;91199566	PubChem:(22289591 88003837 91199566)	2
4	1	N/A	-74.86397331317343	C8H10O5	[M - H]-	WKRLIUNIXUTFOH	InChI=1S/C8H10O5/c1-11-7(9)3-5-13-6-4-8(10)12-2/h3-6H,1-2H3	null	COC(=O)C=COC=CC(=O)OC	0.770834148	12216698	PubChem:(12216698)	2
5	1	N/A	-75.47226447845377	C8H10O5	[M - H]-	LUVHAZKRLAJCKV	InChI=1S/C8H10O5/c1-5(9)4-6(10)2-3-7(11)8(12)13/h2-4H2,1H3,(H,12,13)	null	CC(=O)CC(=O)CCC(=O)C(=O)O	-0.899999976	129846355	PubChem:(129846355)	2
6	1	N/A	-76.93046768047151	C8H10O5	[M - H]-	XHVZIVYWCHWFBT	InChI=1S/C8H10O5/c1-5(9)2-6(3-7(10)11)4-8(12)13/h3H,2,4H2,1H3,(H,10,11)(H,12,13)	null	CC(=O)CC(=CC(=O)O)CC(=O)O	-0.400000006	57620426	PubChem:(57620426)	2
7	1	N/A	-77.97719126669033	C8H10O5	[M - H]-	MMZZZIKERYUEAE	InChI=1S/C8H10O5/c1-4(5(2)9)6(8(12)13)3-7(10)11/h3H2,1-2H3,(H,10,11)(H,12,13)	null	CC(=C(CC(=O)O)C(=O)O)C(=O)C	-0.400000006	58363744;76735275	PubChem:(58363744 76735275)	2
8	1	N/A	-78.96772903829671	C8H10O5	[M - H]-	OLHGACFNEOKRMR	InChI=1S/C8H10O5/c1-2-5(9)3-6(10)7(11)4-8(12)13/h2-4H2,1H3,(H,12,13)	null	CCC(=O)CC(=O)C(=O)CC(=O)O	-0.400000006	129759245	PubChem:(129759245)	2
9	1	N/A	-82.84771428507584	C8H10O5	[M - H]-	WAVNRJHXPBJUDT	InChI=1S/C8H10O5/c1-3-5(4(2)7(10)11)6(9)8(12)13/h3H2,1-2H3,(H,10,11)(H,12,13)	null	CCC(=C(C)C(=O)O)C(=O)C(=O)O	0.600000024	87224687	PubChem:(87224687)	2
10	1	N/A	-83.16569806416422	C8H10O5	[M - H]-	ZPNVAXURQBQFJR	InChI=1S/C8H10O5/c1-12-6(8(10)11)4-3-5-7(9)13-2/h3-5H,1-2H3,(H,10,11)	null	COC(=O)C=CC=C(C(=O)O)OC	0.509456396	""	KEGG Mine	8589934592
11	1	N/A	-84.29861616809738	C8H10O5	[M - H]-	JIGPBDSKNXXGCJ	InChI=1S/C8H10O5/c1-12-6(5-9)3-4-7(13-2)8(10)11/h3-5H,1-2H3,(H,10,11)	2,4-Hexadienoic acid, 2,5-dimethoxy-6-oxo-, (E,Z)-	COC(=CC=C(C(=O)O)OC)C=O	0.5	71386034;131856356	PubChem:(71386034 131856356)	2
12	1	N/A	-86.70651585591318	C8H10O5	[M - H]-	VIEBOEQKLZRXDV	InChI=1S/C8H10O5/c9-6(4-5-8(12)13)2-1-3-7(10)11/h4-5H,1-3H2,(H,10,11)(H,12,13)	2-Octenedioic acid, 4-oxo-	C(CC(=O)C=CC(=O)O)CC(=O)O	-0.5	21103079;73742914	PubChem:(21103079 73742914);PubMed;KEGG Mine	8589934658
13	1	N/A	-88.61315214286297	C8H10O5	[M - H]-	AJDCZKMZLSPFPB	InChI=1S/C8H10O5/c9-3-1-2-6(10)4-7(11)5-8(12)13/h3H,1-2,4-5H2,(H,12,13)	3,5,8-trioxooctanoic acid	C(CC(=O)CC(=O)CC(=O)O)C=O	-1.10000002	19428391	PubChem:(19428391);PubMed	66
14	1	N/A	-90.46276254667389	C8H10O5	[M - H]-	XTBONZPDNQVKBL	InChI=1S/C8H10O5/c1-13-7(10)5-3-2-4-6(9)8(11)12/h3,5H,2,4H2,1H3,(H,11,12)	null	COC(=O)C=CCCC(=O)C(=O)O	0.200000003	131842846	PubChem:(131842846)	2
15	1	N/A	-93.83833837513585	C8H10O5	[M - H]-	NSBCZIOQNRSPPB	InChI=1S/C8H10O5/c1-13-8(12)4-2-5(9)7(11)6(10)3-4/h2,5,7,9,11H,3H2,1H3	null	COC(=O)C1=CC(C(C(=O)C1)O)O	-0.80537957	""	KEGG Mine	8589934592
16	1	N/A	-94.32814611162742	C8H10O5	[M - H]-	IEZONEDASXXCTJ	InChI=1S/C8H10O5/c1-5(9)3-6(8(11)12)4-7(10)13-2/h4H,3H2,1-2H3,(H,11,12)	null	CC(=O)CC(=CC(=O)OC)C(=O)O	-0.5	57846793	PubChem:(57846793)	2
17	1	N/A	-96.05393480631405	C8H10O5	[M - H]-	SYUHASSAQGUKCP	InChI=1S/C8H10O5/c1-12-7(10)3-6(5-9)4-8(11)13-2/h3,5H,4H2,1-2H3	null	COC(=O)CC(=CC(=O)OC)C=O	-0.400000006	89196485	PubChem:(89196485)	2
