rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.10313902111497432	-103.11836352568642	C8H14O	[M - H]-	JJMDTERTPNYIGZ	InChI=1S/C8H14O/c9-7-6-8-4-2-1-3-5-8/h7-8H,1-6H2	Aldehydes, C4	C1CCC(CC1)CC=O	2.4000001	316627;10844402;25240824	PubChem:(316627 10844402 25240824);PubMed	66
2	1	N/A	-124.11466868756645	C8H14O	[M - H]-	NTFYLMGNVQMHMD	InChI=1S/C8H14O/c1-2-7(5-6-9)8-3-4-8/h6-8H,2-5H2,1H3	null	CCC(CC=O)C1CC1	2.0999999	83826183	PubChem:(83826183)	2
3	1	N/A	-124.43212585894294	C8H14O	[M - H]-	FRYKIPDMAMKMDF	InChI=1S/C8H14O/c9-7-3-1-2-4-8-5-6-8/h7-8H,1-6H2	null	C1CC1CCCCC=O	2.20000005	85680905	PubChem:(85680905)	2
4	1	N/A	-125.6502264944151	C8H14O	[M - H]-	SSMWYPGBAIQQOU	InChI=1S/C8H14O/c9-7-2-1-4-8-5-3-6-8/h7-8H,1-6H2	null	C1CC(C1)CCCC=O	2.20000005	54097721	PubChem:(54097721)	2
5	1	N/A	-126.26960107910575	C8H14O	[M - H]-	FQLRBJBMNXWAJX	InChI=1S/C8H14O/c1-2-3-7-6-8(7)4-5-9/h5,7-8H,2-4,6H2,1H3	null	CCCC1CC1CC=O	2.0999999	88835030	PubChem:(88835030)	2
6	1	N/A	-133.46507470166023	C8H14O	[M - H]-	WKYYYUWKFPFVEY	InChI=1S/C8H14O/c1-2-7-5-3-4-6-8(7)9/h7H,2-6H2,1H3	2-Ethyl-cyclohexanone	CCC1CCCCC1=O	1.89999998	20474;6993418;6999866	COCONUT:(CNP0225469);PubChem:(20474 6993418 6999866);PubMed;ZINC bio:(ZINC01640033 ZINC02037845)	2105410
7	1	N/A	-133.56239381744845	C8H14O	[M - H]-	KVNBGNGISDIZRP	InChI=1S/C8H14O/c1-2-3-4-5-6-7-8-9/h2-3,8H,4-7H2,1H3	6-Octenal	CC=CCCCCC=O	1.89999998	62220;5283328;21158617	NORMAN:(NS00056232);COCONUT:(CNP0181844);HMDB:(39769);PubChem class - food;PubChem:(62220 5283328 21158617);PubChem class - bio and metabolites;PubMed	153354314
8	1	N/A	-134.09872186510256	C8H14O	[M - H]-	SGXJZGBPNNHIRX	InChI=1S/C8H14O/c1-2-7-6-8(7)4-3-5-9/h5,7-8H,2-4,6H2,1H3	3-(2-ethylcyclopropyl)propanal	CCC1CC1CCC=O	1.89999998	20579751;59055580	PubChem:(20579751 59055580)	2
9	1	N/A	-134.90384000051577	C8H14O	[M - H]-	ICPZCFJMCZRIPY	InChI=1S/C8H14O/c1-2-3-4-5-6-7-8-9/h4-5,8H,2-3,6-7H2,1H3	4-octenal	CCCC=CCCC=O	2.0	33001;5283326;14057672	PubChem:(33001 5283326 14057672);NORMAN:(NS00057362)	262146
10	1	N/A	-135.41623239122444	C8H14O	[M - H]-	IYVGOEXAIUDGNV	InChI=1S/C8H14O/c1-7(3-2-6-9)8-4-5-8/h6-8H,2-5H2,1H3	null	CC(CCC=O)C1CC1	1.89999998	83904804	PubChem:(83904804)	2
