rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.10502113821865743	-142.86487030610786	C10H14O5	[M - H2O - H]-	RJKRNVGOASWVPD	InChI=1S/C10H14O5/c11-2-6-1-10(15)9(5-14)8(4-13)7(6)3-12/h1,11-15H,2-5H2	null	C1=C(C(=C(C(=C1O)CO)CO)CO)CO	-1.39999998	90344289	PubChem:(90344289)	2
2	1	N/A	-147.3737268538633	C10H14O5	[M - H2O - H]-	LSKFUSLVUZISST	InChI=1S/C10H14O5/c1-15-9-4-6(2-3-7(9)12)10(14)8(13)5-11/h2-4,8,10-14H,5H2,1H3	Guaiacylglycerol	COC1=C(C=CC(=C1)C(C(CO)O)O)O	-0.600000024	14579;12310249;12310250;11063784;51382654	COCONUT:(CNP0176209);KNApSAcK:(36328);Natural Products:(UNPD123284 UNPD8559 UNPD98725 UNPD70805);PubChem:(14579 12310249 12310250 11063784 51382654);SuperNatural:(SN00036156 SN00036154 SN00036155 SN00036157);CHEBI:(67646 67645 53663);ZINC bio:(ZINC02039758 ZINC02039759 ZINC02039760 ZINC02039761);PubMed	3186802
3	1	N/A	-155.21806261495814	C10H14O5	[M - H2O - H]-	WPEUBFLVMPDJMI	InChI=1S/C10H14O5/c1-15-9-3-2-6(4-7(9)12)10(14)8(13)5-11/h2-4,8,10-14H,5H2,1H3	null	COC1=C(C=C(C=C1)C(C(CO)O)O)O	-0.600000024	102451414	COCONUT:(CNP0131756);Natural Products:(UNPD216452);PubChem:(102451414)	2129922
4	1	N/A	-174.7033307857106	C10H14O5	[M - H2O - H]-	SUOLNJBIQBYKHR	InChI=1S/C10H14O5/c1-14-8-4-2-3-5-9(8)15-10(13)7(12)6-11/h2-5,7,10-13H,6H2,1H3	null	COC1=CC=CC=C1OC(C(CO)O)O	0.47482428	""	COCONUT:(CNP0153997);Natural Products:(UNPD193411)	2129920
5	1	N/A	-180.55964834504513	C10H14O5	[M - H2O - H]-	YHIPJWOFEPJIGL	InChI=1S/C10H14O5/c1-2-3-7(11)4-8(12)5-9(13)6-10(14)15/h2-6H2,1H3,(H,14,15)	Decanoic acid, 3,5,7-trioxo-	CCCC(=O)CC(=O)CC(=O)CC(=O)O	0.200000003	71404986	PubChem:(71404986)	2
6	1	N/A	-181.16988388879287	C10H14O5	[M - H2O - H]-	OCGLWEVBXQCFIW	InChI=1S/C10H14O5/c11-5-1-3-9(7-13)15-10(8-14)4-2-6-12/h9-14H,5-8H2	null	C(C#CC(CO)OC(CO)C#CCO)O	-2.5	87736634	PubChem:(87736634)	2
7	1	N/A	-184.02299684233478	C10H14O5	[M - H2O - H]-	OCTXVXOFUOARNW	InChI=1S/C10H14O5/c1-3-6(11)5-8(10(14)15)7(4-2)9(12)13/h3-5H2,1-2H3,(H,12,13)(H,14,15)	null	CCC(=O)CC(=C(CC)C(=O)O)C(=O)O	0.5	22289030;88004237;91602972	PubChem:(22289030 88004237 91602972)	2
8	1	N/A	-184.28605541294905	C10H14O5	[M - H2O - H]-	NFQHOSINUCAADI	InChI=1S/C10H14O5/c1-7(10(14)15)8(3-2-6-11)4-5-9(12)13/h4-5,8,11H,1-3,6H2,(H,12,13)(H,14,15)	null	C=C(C(CCCO)C=CC(=O)O)C(=O)O	0.5	87328374	PubChem:(87328374)	2
9	1	N/A	-185.53176379266927	C10H14O5	[M - H2O - H]-	WJLXDYHTRHTSPZ	InChI=1S/C10H14O5/c1-14-9-3-6(8(13)5-11)7(12)4-10(9)15-2/h3-4,8,11-13H,5H2,1-2H3	null	COC1=C(C=C(C(=C1)C(CO)O)O)OC	0.450737059	""	KEGG Mine	8589934592
10	1	N/A	-185.55133393285723	C10H14O5	[M - H2O - H]-	AKDNIBMYVDCMSL	InChI=1S/C10H14O5/c1-3-7(5-9(11)12)15-8(4-2)6-10(13)14/h3-4,7-8H,1-2,5-6H2,(H,11,12)(H,13,14)	null	C=CC(CC(=O)O)OC(CC(=O)O)C=C	0.400000006	89846622	PubChem:(89846622)	2
