rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.20190002593030773	-10.033206578135939	C6H8O5	[M - H]-	FGSBNBBHOZHUBO	InChI=1S/C6H8O5/c7-4(6(10)11)2-1-3-5(8)9/h1-3H2,(H,8,9)(H,10,11)	Oxoadipate	C(CC(=O)C(=O)O)CC(=O)O	-0.5	71;23615192;59366486	HMDB:(225);SuperNatural:(SN00335015 SN00002232);ZINC bio:(ZINC01532613);MeSH:(71);Plantcyc:(2K-ADIPATE);PubMed;NORMAN:(NS00006991);COCONUT:(CNP0083351 CNP0300956);KNApSAcK:(770);Natural Products:(UNPD56986);PubChem:(71 23615192 59366486);CHEBI:(15753 57499);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C00322);PubChem class - safety and toxic;YMDB:(142);Training Set;Biocyc:(2K-ADIPATE)	17267419518
2	1	N/A	-49.19053364274356	C6H8O5	[M - H]-	RTGHRDFWYQHVFW	InChI=1S/C6H8O5/c7-4(3-6(10)11)1-2-5(8)9/h1-3H2,(H,8,9)(H,10,11)	3-oxoadipate	C(CC(=O)O)C(=O)CC(=O)O	-0.899999976	93;5459800;60209165	HMDB:(398);ZINC bio:(ZINC01532761);MeSH:(93);Plantcyc:(3-KETO-ADIPATE);PubMed;COCONUT:(CNP0303700);Natural Products:(UNPD60193);PubChem:(93 5459800 60209165);YMDB Mine;CHEBI:(15775 37440);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C00846);PubChem class - safety and toxic;Biocyc:(SMA-0000513 3-KETO-ADIPATE)	51625765230
3	1	N/A	-58.559190822490365	C6H8O5	[M - H]-	MMLGKSQQXHJURG	InChI=1S/C6H8O5/c7-3-4(8)1-2-5(9)6(10)11/h7H,1-3H2,(H,10,11)	Calcium dihydrogen bis(2-oxoglutarate)	C(CC(=O)C(=O)O)C(=O)CO	-1.39999998	44150455	EcoCyc Mine;PubChem:(44150455);KEGG Mine	25769803778
4	1	N/A	-60.63420084081647	C6H8O5	[M - H]-	CEZQNXXURSCOPQ	InChI=1S/C6H8O5/c7-2-1-4(8)3-5(9)6(10)11/h7H,1-3H2,(H,10,11)	null	C(CO)C(=O)CC(=O)C(=O)O	-1.20000005	117967437	EcoCyc Mine;PubChem:(117967437);KEGG Mine	25769803778
5	1	N/A	-69.29224418009302	C6H8O5	[M - H]-	WLLJVTMVWSSCCF	InChI=1S/C6H8O5/c7-3-5(9)4(8)1-2-6(10)11/h7H,1-3H2,(H,10,11)	null	C(CC(=O)O)C(=O)C(=O)CO	-0.942178309	""	KEGG Mine	8589934592
6	1	N/A	-69.51365047541111	C6H8O5	[M - H]-	RBZCXDSFBBEVCR	InChI=1S/C6H8O5/c7-3-5(9)1-4(8)2-6(10)11/h7H,1-3H2,(H,10,11)	null	C(C(=O)CC(=O)O)C(=O)CO	-1.20000005	118388412	PubChem:(118388412);KEGG Mine	8589934594
7	1	N/A	-83.88794392949922	C6H8O5	[M - H]-	CQZFXXYDOLONCO	InChI=1S/C6H8O5/c1-3(7)4(8)2-5(9)6(10)11/h3,7H,2H2,1H3,(H,10,11)	L-2,4-diketo-3-deoxyrhamnonate	CC(C(=O)CC(=O)C(=O)O)O	-0.699999988	50986245;50986246;53735660	COCONUT:(CNP0161432);PubChem:(50986245 50986246 53735660);CHEBI:(132125 131847);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C20781);Plantcyc:(CPD-13044);PubMed;Biocyc:(CPD-13044);KEGG Mine	25788811618
8	1	N/A	-85.29846739029128	C6H8O5	[M - H]-	UNNXETBYZJUSOB	InChI=1S/C6H8O5/c1-3(7)4(8)2-5(9)6(10)11/h4,8H,2H2,1H3,(H,10,11)	null	CC(=O)C(CC(=O)C(=O)O)O	-1.29999995	88306049	EcoCyc Mine;PubChem:(88306049);KEGG Mine	25769803778
9	1	N/A	-91.18565478472817	C6H8O5	[M - H]-	KMMMAUNTRCSPJO	InChI=1S/C6H8O5/c7-3-5(9)4(8)1-2-6(10)11/h3,5,9H,1-2H2,(H,10,11)	null	C(CC(=O)O)C(=O)C(C=O)O	-1.00444138	""	KEGG Mine	8589934592
10	1	N/A	-91.20773351021904	C6H8O5	[M - H]-	OCLYKEUHZGJXQP	InChI=1S/C6H8O5/c7-4(6(10)11)2-1-3-5(8)9/h2,7H,1,3H2,(H,8,9)(H,10,11)	null	C(CC(=O)O)C=C(C(=O)O)O	-0.100000001	129857124	PubChem:(129857124);KEGG Mine	8589934594
11	1	N/A	-94.09801609868049	C6H8O5	[M - H]-	DYPXFLQMLYKCJM	InChI=1S/C6H8O5/c1-3(7)6(11)4(8)2-5(9)10/h6,11H,2H2,1H3,(H,9,10)	null	CC(=O)C(C(=O)CC(=O)O)O	-1.07666612	""	KEGG Mine	8589934592
12	1	N/A	-94.14820261645748	C6H8O5	[M - H]-	DBESZOIBMNYGTC	InChI=1S/C6H8O5/c1-6(2,11)4(8)3(7)5(9)10/h11H,1-2H3,(H,9,10)	null	CC(C)(C(=O)C(=O)C(=O)O)O	-0.560085475	""	YMDB Mine;KEGG Mine	42949672960
13	1	N/A	-94.71230602990612	C6H8O5	[M - H]-	XVYNALFLLYHTLS	InChI=1S/C6H8O5/c1-3(6(10)11)4(7)2-5(8)9/h3H,2H2,1H3,(H,8,9)(H,10,11)	2-methyl-3-oxopentanedioate	CC(C(=O)CC(=O)O)C(=O)O	-0.100000001	22022921;22022922	PubChem:(22022921 22022922);KEGG Mine	8589934594
