rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.10223538687785515	-66.17770280810012	C9H12O5	[M - H]-	PFPDHVLXLNSBFE	InChI=1S/C9H12O5/c1-3-6(10)4-7(9(13)14)5(2)8(11)12/h3-4H2,1-2H3,(H,11,12)(H,13,14)	null	CCC(=O)CC(=C(C)C(=O)O)C(=O)O	0.0	22289251;88003943;91233332	PubChem:(22289251 88003943 91233332)	2
2	1	N/A	-67.36718396479195	C9H12O5	[M - H]-	JHFCYCSAHUOLOO	InChI=1S/C9H12O5/c1-5(3-6(2)10)7(9(13)14)4-8(11)12/h3-4H2,1-2H3,(H,11,12)(H,13,14)	null	CC(=C(CC(=O)O)C(=O)O)CC(=O)C	0.0	88004402;91000179	PubChem:(88004402 91000179)	2
3	1	N/A	-77.41683031435397	C9H12O5	[M - H]-	AXYOSCOOEYLREL	InChI=1S/C9H12O5/c1-3-6(8(11)12)7(9(13)14)4-5(2)10/h3-4H2,1-2H3,(H,11,12)(H,13,14)	null	CCC(=C(CC(=O)C)C(=O)O)C(=O)O	0.0	88003539;91449807	PubChem:(88003539 91449807)	2
4	1	N/A	-85.6105689454305	C9H12O5	[M - H]-	UPDMQJIUEBAADG	InChI=1S/C9H12O5/c1-3-4-6(5(2)8(11)12)7(10)9(13)14/h3-4H2,1-2H3,(H,11,12)(H,13,14)	null	CCCC(=C(C)C(=O)O)C(=O)C(=O)O	1.20000005	87224818;123225836	PubChem:(87224818 123225836)	2
5	1	N/A	-98.03865492527862	C9H12O5	[M - H]-	ZLCZSDQNYTYRMZ	InChI=1S/C9H12O5/c1-6(10)3-2-4-7(9(13)14)5-8(11)12/h4H,2-3,5H2,1H3,(H,11,12)(H,13,14)	null	CC(=O)CCC=C(CC(=O)O)C(=O)O	-0.400000006	101180732	PubChem:(101180732)	2
6	1	N/A	-103.9298536427207	C9H12O5	[M - H]-	OJKIUORTIUOJGN	InChI=1S/C9H12O5/c1-2-6(10)3-7(11)4-8(12)5-9(13)14/h2-5H2,1H3,(H,13,14)	Nonanoic acid, 3,5,7-trioxo-	CCC(=O)CC(=O)CC(=O)CC(=O)O	-0.200000003	71399755	PubChem:(71399755)	2
7	1	N/A	-113.38361374479038	C9H12O5	[M - H]-	ZKDHEWVQFDJPFM	InChI=1S/C9H12O5/c1-4-9(3)13-7(11)6(5(2)10)8(12)14-9/h6H,4H2,1-3H3	null	CCC1(OC(=O)C(C(=O)O1)C(=O)C)C	1.10000002	90784110	PubChem:(90784110)	2
8	1	N/A	-113.59985384136054	C9H12O5	[M - H]-	GDSAYCPDJNGIHQ	InChI=1S/C9H12O5/c1-4-7(14-6(3)11)8(5(2)10)9(12)13/h4H2,1-3H3,(H,12,13)	(Z)-2-acetyl-3-acetyloxypent-2-enoate	CCC(=C(C(=O)C)C(=O)O)OC(=O)C	1.0	21692030;21692031	PubChem:(21692030 21692031)	2
9	1	N/A	-114.1176921181192	C9H12O5	[M - H]-	RHBWPDSTMSCBAL	InChI=1S/C9H12O5/c1-4-5-6(10)7(13-2)8(14-3)9(11)12/h4-5H,1-3H3,(H,11,12)	null	CC=CC(=O)C(=C(C(=O)O)OC)OC	0.834916949	""	EcoCyc Mine	17179869184
10	1	N/A	-115.23706239055872	C9H12O5	[M - H]-	YWFVTTQGHIFVKP	InChI=1S/C9H12O5/c1-4-5(10)6-7(11)13-9(2,3)14-8(6)12/h6H,4H2,1-3H3	1,3-Dioxane-4,6-dione, 2,2-dimethyl-5-(1-oxopropyl)-	CCC(=O)C1C(=O)OC(OC1=O)(C)C	1.10000002	10821879	PubChem:(10821879)	2
11	1	N/A	-115.39220516492162	C9H12O5	[M - H]-	HCKOATDWXLKZGM	InChI=1S/C9H12O5/c1-8(6(11)12)3-5(10)4-9(8,2)7(13)14/h3-4H2,1-2H3,(H,11,12)(H,13,14)	null	CC1(CC(=O)CC1(C)C(=O)O)C(=O)O	-0.5	67619124;67619125;67620806	PubChem:(67619124 67619125 67620806)	2
12	1	N/A	-116.39847349981362	C9H12O5	[M - H]-	SBFZIODMZGDSFM	InChI=1S/C9H12O5/c1-8(7(12)13)3-5(10)9(2,14)6(11)4-8/h3-4,10-11,14H,1-2H3,(H,12,13)	null	CC1(C=C(C(C(=C1)O)(C)O)O)C(=O)O	-0.400000006	129649885	PubChem:(129649885)	2
13	1	N/A	-117.53554961970251	C9H12O5	[M - H]-	PFLNTEZLFTZSJD	InChI=1S/C9H12O5/c1-4-2-7(10)6(9(13)14)3-5(4)8(11)12/h4-6H,2-3H2,1H3,(H,11,12)(H,13,14)	null	CC1CC(=O)C(CC1C(=O)O)C(=O)O	0.699999988	91593923	PubChem:(91593923)	2
