rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.10332262202650466	-73.98555440481375	C15H24O4	[M - H]-	ADZLKZSEZQIOOJ	InChI=1S/C15H24O4/c1-12(14(16)17)10-8-6-4-3-5-7-9-11-13(2)15(18)19/h1-11H2,(H,16,17)(H,18,19)	2,12-dimethylidenetridecanedioic acid	C=C(CCCCCCCCCC(=C)C(=O)O)C(=O)O	4.9000001	20542357	PubChem:(20542357)	2
2	1	N/A	-86.63269784125686	C15H24O4	[M - H]-	GAZHKBVZIMUZLZ	InChI=1S/C15H24O4/c1-2-3-4-5-6-7-8-9-10-13(15(18)19)11-12-14(16)17/h2,11H,1,3-10,12H2,(H,16,17)(H,18,19)	null	C=CCCCCCCCCC(=CCC(=O)O)C(=O)O	4.30000019	53828763;71694428	COCONUT:(CNP0049034 CNP0147030);PubChem:(53828763 71694428);SuperNatural:(SN00036690);ZINC bio:(ZINC13434034);additional;Training Set	3694594
3	1	N/A	-101.50513848927275	C15H24O4	[M - H]-	VQNGKYXWYAHFPF	InChI=1S/C15H24O4/c16-14(17)12(10-6-2-1-3-7-10)13(15(18)19)11-8-4-5-9-11/h10-13H,1-9H2,(H,16,17)(H,18,19)	null	C1CCC(CC1)C(C(C2CCCC2)C(=O)O)C(=O)O	4.19999981	90118176	PubChem:(90118176)	2
4	1	N/A	-103.28929727444357	C15H24O4	[M - H]-	NEHKTBDQMJJKCO	InChI=1S/C15H24O4/c1-5-7-10(3)8-12(11(4)6-2)9-13(14(16)17)15(18)19/h5-6,10-13H,1-2,7-9H2,3-4H3,(H,16,17)(H,18,19)	null	CC(CC=C)CC(CC(C(=O)O)C(=O)O)C(C)C=C	4.0	91122234	PubChem:(91122234)	2
5	1	N/A	-108.4222147965145	C15H24O4	[M - H]-	NORZXJVANGNNPP	InChI=1S/C15H24O4/c16-14(17)12-5-1-10(2-6-12)9-11-3-7-13(8-4-11)15(18)19/h10-13H,1-9H2,(H,16,17)(H,18,19)	4-[(4-carboxycyclohexyl)methyl]cyclohexane-1-carboxylic acid	C1CC(CCC1CC2CCC(CC2)C(=O)O)C(=O)O	3.5	13931053	PubChem:(13931053)	2
6	1	N/A	-114.17332795690129	C15H24O4	[M - H]-	WKBIAAVBGZLCMK	InChI=1S/C15H24O4/c1-12(14(16)17)10-8-6-4-3-5-7-9-11-13(2)15(18)19/h10-11H,3-9H2,1-2H3,(H,16,17)(H,18,19)	null	CC(=CCCCCCCCC=C(C)C(=O)O)C(=O)O	4.19999981	88211705	PubChem:(88211705)	2
7	1	N/A	-116.80254648174603	C15H24O4	[M - H]-	BAWUCUBEBYGQRE	InChI=1S/C15H24O4/c16-14(17)11-10-13(15(18)19)9-5-4-8-12-6-2-1-3-7-12/h10,12H,1-9,11H2,(H,16,17)(H,18,19)	null	C1CCC(CC1)CCCCC(=CCC(=O)O)C(=O)O	4.30000019	10801861;129408409	PubChem:(10801861 129408409)	2
8	1	N/A	-117.99094073602303	C15H24O4	[M - H]-	MZMKDFYTMHNFQY	InChI=1S/C15H24O4/c1-4-7-8-11(5-2)9-13(15(18)19)10-12(6-3)14(16)17/h6,10-12H,3-5,7-9H2,1-2H3,(H,16,17)(H,18,19)	null	CCCCC(CC)CC(=CC(C=C)C(=O)O)C(=O)O	4.30000019	67092234	PubChem:(67092234)	2
9	1	N/A	-118.35231261640682	C15H24O4	[M - H]-	ZIOCYJNRYIRTQD	InChI=1S/C15H24O4/c1-9(2)14(19)15(11(4)7-13(17)18)6-5-10(3)12(16)8-15/h9-11H,5-8H2,1-4H3,(H,17,18)	Acoric acid	CC1CCC(CC1=O)(C(C)CC(=O)O)C(=O)C(C)C	1.79999995	15558301;15558302;26080622;25750962;25750964;51520268;51520270;98598206	HMDB:(38165);SuperNatural:(SN00019850 SN00036800 SN00019852 SN00264143 SN00019851 SN00036801 SN00372292 SN00019849);ZINC bio:(ZINC13307540 ZINC13307542 ZINC13307544 ZINC13307546 ZINC14413268 ZINC14413271);additional;MeSH:(15558301 15558302 25750964);PubMed;COCONUT:(CNP0183691 CNP0256372);KNApSAcK:(21588);Natural Products:(UNPD36751 UNPD134737);PubChem:(15558301 15558302 26080622 25750962 25750964 51520268 51520270 98598206);CHEBI:(143045);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set	87613566
10	1	N/A	-119.65285118916515	C15H24O4	[M - H]-	VIXFZGMXJJVQPK	InChI=1S/C15H24O4/c1-4-5-6-7-8-9-13(15(18)19)10-11(2)12(3)14(16)17/h10-11H,3-9H2,1-2H3,(H,16,17)(H,18,19)	null	CCCCCCCC(=CC(C)C(=C)C(=O)O)C(=O)O	4.5	88447794	PubChem:(88447794)	2
11	1	N/A	-120.2644878628705	C15H24O4	[M - H]-	APQMLUNHHWCTNE	InChI=1S/C15H24O4/c16-14(17)12-10-8-6-4-2-1-3-5-7-9-11-13-15(18)19/h10-13H,1-9H2,(H,16,17)(H,18,19)	null	C(CCCCC=CC(=O)O)CCCCC=CC(=O)O	4.5999999	88211595;91266349	PubChem:(88211595 91266349)	2
12	1	N/A	-122.2167267165003	C15H24O4	[M - H]-	PCFXSQDKMCMYOQ	InChI=1S/C15H24O4/c1-4-6-7-12(5-2)8-9-13(15(18)19)10-11(3)14(16)17/h10,12H,3-9H2,1-2H3,(H,16,17)(H,18,19)	null	CCCCC(CC)CCC(=CC(=C)C(=O)O)C(=O)O	4.5999999	87395007	PubChem:(87395007)	2
13	1	N/A	-123.97182669268099	C15H24O4	[M - H]-	BXQDVBREABORSS	InChI=1S/C15H24O4/c1-4-6-7-12(5-2)10-13(8-9-14(16)17)11(3)15(18)19/h8-9,12-13H,3-7,10H2,1-2H3,(H,16,17)(H,18,19)	null	CCCCC(CC)CC(C=CC(=O)O)C(=C)C(=O)O	4.5	56637882	PubChem:(56637882)	2
14	1	N/A	-126.39296417029348	C15H24O4	[M - H]-	XHVJYZMWVSQLOX	InChI=1S/C15H24O4/c1-7-4-5-8-9(13(18)19)11(16)10-12(17)14(2,3)6-15(7,8)10/h7-12,16-17H,4-6H2,1-3H3,(H,18,19)	null	CC1CCC2C13CC(C(C3C(C2C(=O)O)O)O)(C)C	1.54925025	""	KEGG Mine	8589934592
15	1	N/A	-128.26633714949287	C15H24O4	[M - H]-	USLXYUUHFACMSQ	InChI=1S/C15H24O4/c1-4-5-6-7-8-9-13(3)15(18)19-11-10-12(2)14(16)17/h2-11H2,1H3,(H,16,17)	null	CCCCCCCC(=C)C(=O)OCCC(=C)C(=O)O	4.5999999	88709881	PubChem:(88709881)	2
