rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.07014672047327628	-82.85194074228029	C9H14O6	[M - H]-	OPYXMIDJWBEWOF	InChI=1S/C9H14O6/c1-2-14-8(12)3-4-9(13)15-6-5-7(10)11/h2-6H2,1H3,(H,10,11)	null	CCOC(=O)CCC(=O)OCCC(=O)O	0.301168144	57172059	PubChem:(57172059)	2
2	1	N/A	-83.33504620406205	C9H14O6	[M - H]-	MJCJFUJXVGIUOD	InChI=1S/C9H14O6/c1-8(2,6(12)13)9(3,7(14)15)4-5(10)11/h4H2,1-3H3,(H,10,11)(H,12,13)(H,14,15)	camphoronic acid	CC(C)(C(=O)O)C(C)(CC(=O)O)C(=O)O	0.0	102804;92261059;92261060	PubChem:(102804 92261059 92261060);NORMAN:(NS00050134)	262146
3	1	N/A	-86.88708156359773	C9H14O6	[M - H]-	FWOMLGVRVSLROK	InChI=1S/C9H14O6/c1-8(2)6(12)5(11)4(10)3-9(8,15)7(13)14/h4-5,10-11,15H,3H2,1-2H3,(H,13,14)	null	CC1(C(=O)C(C(CC1(C(=O)O)O)O)O)C	-1.39999998	91663999	PubChem:(91663999);PubChem class - bio and metabolites	16777218
4	1	N/A	-92.16234446098939	C9H14O6	[M - H]-	NAHTUAZWEWZUKO	InChI=1S/C9H14O6/c1-8(2,3)4-9(5(10)11,6(12)13)7(14)15/h4H2,1-3H3,(H,10,11)(H,12,13)(H,14,15)	null	CC(C)(C)CC(C(=O)O)(C(=O)O)C(=O)O	1.20000005	87286107	PubChem:(87286107)	2
5	1	N/A	-93.16991706192161	C9H14O6	[M - H]-	YBTUSOMZKNJZQK	InChI=1S/C9H14O6/c1-13-7(10)3-4-9(12)15-6-5-8(11)14-2/h3-6H2,1-2H3	null	COC(=O)CCC(=O)OCCC(=O)OC	-0.300000012	131843942	PubChem:(131843942)	2
6	1	N/A	-94.45019040459827	C9H14O6	[M - H]-	DBJCAZPRELENEO	InChI=1S/C9H14O6/c1-2-3-5(11)7(13)9(15)8(14)6(12)4-10/h1,4-9,11-15H,3H2	null	C#CCC(C(C(C(C(C=O)O)O)O)O)O	-2.79999995	90239143	PubChem:(90239143)	2
7	1	N/A	-95.24019525635337	C9H14O6	[M - H]-	NCUKEKGNFNRDLX	InChI=1S/C9H14O6/c1-9(8(14)15,4-2-6(10)11)5-3-7(12)13/h2-5H2,1H3,(H,10,11)(H,12,13)(H,14,15)	3-methylpentane-1,3,5-tricarboxylic acid	CC(CCC(=O)O)(CCC(=O)O)C(=O)O	0.328798473	226562	PubChem:(226562)	2
8	1	N/A	-96.0356769355054	C9H14O6	[M - H]-	QSFKNFDTQMEYLV	InChI=1S/C9H14O6/c10-7(11)3-1-2-6-15-9(14)5-4-8(12)13/h1-6H2,(H,10,11)(H,12,13)	null	C(CCOC(=O)CCC(=O)O)CC(=O)O	-0.200000003	57306259	PubChem:(57306259)	2
9	1	N/A	-98.54718909661555	C9H14O6	[M - H]-	LAHZBPMHIHSEQC	InChI=1S/C9H14O6/c1-4-8(2,3)9(5(10)11,6(12)13)7(14)15/h4H2,1-3H3,(H,10,11)(H,12,13)(H,14,15)	null	CCC(C)(C)C(C(=O)O)(C(=O)O)C(=O)O	1.39999998	87286105	PubChem:(87286105)	2
10	1	N/A	-99.08196168650447	C9H14O6	[M - H]-	ZQIVSELASBOXFD	InChI=1S/C9H14O6/c1-3-9(7(11)12,8(13)14)5-6(10)15-4-2/h3-5H2,1-2H3,(H,11,12)(H,13,14)	null	CCC(CC(=O)OCC)(C(=O)O)C(=O)O	0.400000006	88266536	PubChem:(88266536)	2
