rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.08759464627707393	-153.27837104760306	C8H12O	[M - H]-	WDCMHZOVLDNKLL	InChI=1S/C8H12O/c1-3-8(4-2)6-5-7-9/h3-4,6,9H,1-2,5,7H2	3,5-Hexadien-1-ol, 4-ethenyl-	C=CC(=CCCO)C=C	2.29999995	16046654	PubChem:(16046654)	2
2	1	N/A	-159.161029297719	C8H12O	[M - H]-	KZVQCNDPDHJRDG	InChI=1S/C8H12O/c1-2-7-4-3-5-8(9)6-7/h2-3,5,7-9H,1,4,6H2	2-Cyclohexen-1-ol, 5-ethenyl-	C=CC1CC=CC(C1)O	1.5	12633454;12633455;71409395;71420975	PubChem:(12633454 12633455 71409395 71420975);KEGG Mine	8589934594
3	1	N/A	-160.81176530130136	C8H12O	[M - H]-	YVUNGIIMKKKSRX	InChI=1S/C8H12O/c1-2-7-3-5-8(9)6-4-7/h3-5,8-9H,2,6H2,1H3	4-ethylcyclohexa-2,4-dien-1-ol	CCC1=CCC(C=C1)O	1.39999998	59006991;89418530	PubChem:(59006991 89418530);YMDB Mine;KEGG Mine	42949672962
4	1	N/A	-160.93932900975204	C8H12O	[M - H]-	PITVDRCZDDWCDG	InChI=1S/C8H12O/c1-2-3-4-5-6-7-8-9/h2-3,5,9H,1,6-8H2	null	C=CC=C=CCCCO	1.20000005	91193513	PubChem:(91193513)	2
5	1	N/A	-161.05941888271227	C8H12O	[M - H]-	OWCQVYQHUWHKBK	InChI=1S/C8H12O/c1-2-7-3-5-8(9)6-4-7/h2-3,5,7-9H,1,4,6H2	4-ethenylcyclohex-2-en-1-ol	C=CC1CCC(C=C1)O	1.60000002	13203963;13203964;13203965;71409393	PubChem:(13203963 13203964 13203965 71409393)	2
6	1	N/A	-162.49357366672004	C8H12O	[M - H]-	FBNRDMRKNFRCLJ	InChI=1S/C8H12O/c1-2-3-7-4-5-8(9)6-7/h2,4-5,7-9H,1,3,6H2	null	C=CCC1CC(C=C1)O	1.5	101129370;101129371;102158849;130128933	PubChem:(101129370 101129371 102158849 130128933)	2
7	1	N/A	-162.6825680635277	C8H12O	[M - H]-	ANSZYVPUPWNYIV	InChI=1S/C8H12O/c1-7-2-4-8(6-9)5-3-7/h2,5,9H,3-4,6H2,1H3	null	CC1=CCC(=CC1)CO	0.699999988	67514728	PubChem:(67514728)	2
8	1	N/A	-163.0028194038116	C8H12O	[M - H]-	XBJGQVCAYKENFE	InChI=1S/C8H12O/c1-2-3-4-5-6-7-8-9/h2-6,9H,1,7-8H2	null	C=CC=CC=CCCO	1.89999998	15808141;85739980;88944813;101711736	PubChem:(15808141 85739980 88944813 101711736)	2
9	1	N/A	-163.22782399222112	C8H12O	[M - H]-	IIQLOCUDYHWBJZ	InChI=1S/C8H12O/c1-7-3-2-4-8(5-7)6-9/h3,5,9H,2,4,6H2,1H3	null	CC1=CCCC(=C1)CO	0.699999988	123140542	PubChem:(123140542);KEGG Mine	8589934594
10	1	N/A	-163.30264850047553	C8H12O	[M - H]-	RIZCPEIBJIQPQW	InChI=1S/C8H12O/c1-2-7-4-3-5-8(9)6-7/h3-5,8-9H,2,6H2,1H3	null	CCC1=CC=CC(C1)O	1.39999998	70250484	PubChem:(70250484)	2
