rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.11325434702639944	-107.30371225176964	C17H24O6	[M - H]-	SWXUGHLTXZBFEN	InChI=1S/C17H24O6/c18-12(4-6-14-8-10-16(20)22-14)2-1-3-13(19)5-7-15-9-11-17(21)23-15/h14-15H,1-11H2	null	C1CC(=O)OC1CCC(=O)CCCC(=O)CCC2CCC(=O)O2	0.5	23431311	PubChem:(23431311)	2
2	1	N/A	-113.52041895676007	C17H24O6	[M - H]-	MFBSWDVYHAQMKR	InChI=1S/C17H24O6/c1-3-5-7-9-11(18)13-15(20)14(17(22)23-16(13)21)12(19)10-8-6-4-2/h13-14H,3-10H2,1-2H3	null	CCCCCC(=O)C1C(=O)C(C(=O)OC1=O)C(=O)CCCCC	3.5	21320338	PubChem:(21320338)	2
3	1	N/A	-129.0639659942982	C17H24O6	[M - H]-	IWWLPSPAPDNDNL	InChI=1S/C17H24O6/c1-13(19)4-5-15(21)8-9-17(23)11-10-16(22)7-6-14(20)3-2-12-18/h12H,2-11H2,1H3	null	CC(=O)CCC(=O)CCC(=O)CCC(=O)CCC(=O)CCC=O	-2.29999995	101053704	PubChem:(101053704)	2
4	1	N/A	-145.73926046728707	C17H24O6	[M - H]-	ZPEGLBYIUPZZNH	InChI=1S/C17H24O6/c1-2-11(18)4-3-5-12(19)10-13(14-6-8-16(20)22-14)15-7-9-17(21)23-15/h13-15H,2-10H2,1H3	null	CCC(=O)CCCC(=O)CC(C1CCC(=O)O1)C2CCC(=O)O2	0.600000024	70004404	PubChem:(70004404)	2
5	1	N/A	-146.34419383574917	C17H24O6	[M - H]-	SJIZJJUMWOMFIX	InChI=1S/C17H24O6/c18-12(6-2-8-14-10-16(20)22-14)4-1-5-13(19)7-3-9-15-11-17(21)23-15/h14-15H,1-11H2	4,8-Undecanedione, 1,11-bis(4-oxo-2-oxetanyl)-	C1C(OC1=O)CCCC(=O)CCCC(=O)CCCC2CC(=O)O2	0.5	20631066	PubChem:(20631066)	2
6	1	N/A	-154.82011131491166	C17H24O6	[M - H]-	VBHJESXIHWRPOK	InChI=1S/C17H24O6/c1-6-15(18)21-12(4)9-10-14(23-17(20)8-3)11-13(5)22-16(19)7-2/h6-8,12-14H,1-3,9-11H2,4-5H3	null	CC(CCC(CC(C)OC(=O)C=C)OC(=O)C=C)OC(=O)C=C	3.70000005	89302787	PubChem:(89302787)	2
7	1	N/A	-155.0247047719699	C17H24O6	[M - H]-	XRYQNVWWJKGCJF	InChI=1S/C17H24O6/c1-3-4-5-6-12(19)7-8-13-14(9-17(21)22)15(20)10-16(13)23-11(2)18/h7-8,13-14,16H,3-6,9-10H2,1-2H3,(H,21,22)	null	CCCCCC(=O)C=CC1C(CC(=O)C1CC(=O)O)OC(=O)C	1.29999995	21497653;68141269;68142751	PubChem:(21497653 68141269 68142751)	2
8	1	N/A	-155.6541106791034	C17H24O6	[M - H]-	SXMCYHNDBRKUAU	InChI=1S/C17H24O6/c1-3-10(12-8-14(18)22-16(12)20)6-5-7-11(4-2)13-9-15(19)23-17(13)21/h10-13H,3-9H2,1-2H3	null	CCC(CCCC(CC)C1CC(=O)OC1=O)C2CC(=O)OC2=O	3.20000005	89758836	PubChem:(89758836)	2
9	1	N/A	-160.00906773294935	C17H24O6	[M - H]-	IBJVFBFPSMNMBJ	InChI=1S/C17H24O6/c18-14(6-4-12-8-10-22-16(12)20)2-1-3-15(19)7-5-13-9-11-23-17(13)21/h12-13H,1-11H2	null	C1COC(=O)C1CCC(=O)CCCC(=O)CCC2CCOC2=O	0.5	23431260	PubChem:(23431260)	2
10	1	N/A	-162.0609046759264	C17H24O6	[M - H]-	CYNWFBLGYAPLQG	InChI=1S/C17H24O6/c18-14(6-1-4-12-10-22-16(12)20)8-3-9-15(19)7-2-5-13-11-23-17(13)21/h12-13H,1-11H2	null	C1C(C(=O)O1)CCCC(=O)CCCC(=O)CCCC2COC2=O	0.5	23431337	PubChem:(23431337)	2
