rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.10145697157821527	-109.61781948232522	C9H14O5	[M - H2O - H]-	CDZOCZBUJPNTLZ	InChI=1S/C9H14O5/c1-3-8(2,13)9(7(11)12)4-6(10)14-5-9/h13H,3-5H2,1-2H3,(H,11,12)	null	CCC(C)(C1(CC(=O)OC1)C(=O)O)O	-0.400000006	102571607	PubChem:(102571607);Training Set	16386
2	1	N/A	-110.5889074689568	C9H14O5	[M - H2O - H]-	OLULRSZTFXJJGL	InChI=1S/C9H14O5/c1-7(10)13-5-3-9(12)4-6-14-8(2)11/h3-6H2,1-2H3	(5-acetyloxy-3-oxopentyl) acetate	CC(=O)OCCC(=O)CCOC(=O)C	-0.400000006	18435130	PubChem:(18435130)	2
3	1	N/A	-116.70955145696416	C9H14O5	[M - H2O - H]-	KLQHUIKODZUOKS	InChI=1S/C9H14O5/c1-5(9(2,3)14)6(8(12)13)4-7(10)11/h14H,4H2,1-3H3,(H,10,11)(H,12,13)	Butanedioic acid, (2-hydroxy-1,2-dimethylpropylidene)-	CC(=C(CC(=O)O)C(=O)O)C(C)(C)O	0.0	12322453;71383926	PubChem:(12322453 71383926)	2
4	1	N/A	-127.64918253553641	C9H14O5	[M - H2O - H]-	SQCZVEFHJUHKOH	InChI=1S/C9H14O5/c1-6(10)9(4-13-7(2)11)5-14-8(3)12/h9H,4-5H2,1-3H3	[2-(acetyloxymethyl)-3-oxobutyl] acetate	CC(=O)C(COC(=O)C)COC(=O)C	-0.300000012	223139	PubChem:(223139)	2
5	1	N/A	-129.3750579024187	C9H14O5	[M - H2O - H]-	KCXDDBMZWXDBAV	InChI=1S/C9H14O5/c1-3-9(8(13)14,4-6(2)10)5-7(11)12/h3-5H2,1-2H3,(H,11,12)(H,13,14)	null	CCC(CC(=O)C)(CC(=O)O)C(=O)O	-0.400000006	53988009	PubChem:(53988009)	2
6	1	N/A	-131.23205823618204	C9H14O5	[M - H2O - H]-	BCQHHOCQOHNMNV	InChI=1S/C9H14O5/c1-6(10)3-4-9(2,8(13)14)5-7(11)12/h3-5H2,1-2H3,(H,11,12)(H,13,14)	null	CC(=O)CCC(C)(CC(=O)O)C(=O)O	-0.400000006	118297963	PubChem:(118297963)	2
7	1	N/A	-136.83592013709156	C9H14O5	[M - H2O - H]-	WAHALFRXWBOMQA	InChI=1S/C9H14O5/c10-2-1-5-7(4-11)6(9(13)14)3-8(5)12/h5,8,10-12H,1-4H2,(H,13,14)	null	C1C(C(C(=C1C(=O)O)CO)CCO)O	-1.89999998	101414433	PubChem:(101414433)	2
8	1	N/A	-137.05706866110236	C9H14O5	[M - H2O - H]-	HLBDWXXBNBMTFI	InChI=1S/C9H14O5/c1-7(10)14-6-5-8(11)3-4-9(12)13-2/h3-6H2,1-2H3	methyl 6-acetyloxy-4-oxohexanoate	CC(=O)OCCC(=O)CCC(=O)OC	-0.5	21739190	PubChem:(21739190)	2
9	1	N/A	-137.97794642798561	C9H14O5	[M - H2O - H]-	HYJIDONKRRKLEJ	InChI=1S/C9H14O5/c10-2-1-6-7(12)3-5(4-11)8(6)9(13)14/h6-7,10-12H,1-4H2,(H,13,14)	null	C1C(C(C(=C1CO)C(=O)O)CCO)O	-1.89999998	10750613	COCONUT:(CNP0327149);Natural Products:(UNPD90394);PubChem:(10750613);SuperNatural:(SN00372536)	3178498
10	1	N/A	-138.92825665481195	C9H14O5	[M - H2O - H]-	JTJQKYXYIBYAEB	InChI=1S/C9H14O5/c1-4-2-5(8(11)12)6(9(13)14)3-7(4)10/h4-7,10H,2-3H2,1H3,(H,11,12)(H,13,14)	null	CC1CC(C(CC1O)C(=O)O)C(=O)O	0.0	71027320	PubChem:(71027320)	2
11	1	N/A	-143.35685864458563	C9H14O5	[M - H2O - H]-	HHCVNHFCCTZKNL	InChI=1S/C9H14O5/c1-7(10)6-14-9(12)4-3-5-13-8(2)11/h3-6H2,1-2H3	null	CC(=O)COC(=O)CCCOC(=O)C	0.0	58311911	PubChem:(58311911)	2
12	1	N/A	-145.52651165750302	C9H14O5	[M - H2O - H]-	KEGVSTNCDVEQGU	InChI=1S/C9H14O5/c1-3-7(10)14-9(12)6-5-8(11)13-4-2/h3-6H2,1-2H3	null	CCC(=O)OC(=O)CCC(=O)OCC	1.24259973	88715544	PubChem:(88715544)	2
13	1	N/A	-146.79071714398012	C9H14O5	[M - H2O - H]-	FKPZJNRMDOXCQJ	InChI=1S/C9H14O5/c1-8(13)3-5(6(10)11)4-9(2,14)7(8)12/h3,7,12-14H,4H2,1-2H3,(H,10,11)	null	CC1(CC(=CC(C1O)(C)O)C(=O)O)O	-1.29999995	129711749	PubChem:(129711749)	2
14	1	N/A	-147.58798404712473	C9H14O5	[M - H2O - H]-	MLJFEVNNDIFGMO	InChI=1S/C9H14O5/c1-6(10)12-4-8-3-9(5-13-8)14-7(2)11/h8-9H,3-5H2,1-2H3	null	CC(=O)OCC1CC(CO1)OC(=O)C	0.100000001	91073366;117717194	PubChem:(91073366 117717194)	2
15	1	N/A	-148.38370357667807	C9H14O5	[M - H2O - H]-	JMJIHGHNBKYZAH	InChI=1S/C9H14O5/c1-7(11)13-4-3-9(5-10)6-14-8(2)12/h5,9H,3-4,6H2,1-2H3	Butanal, 4-(acetyloxy)-2-[(acetyloxy)methyl]-	CC(=O)OCCC(COC(=O)C)C=O	-0.200000003	22761766	PubChem:(22761766)	2
16	1	N/A	-148.76299643982978	C9H14O5	[M - H2O - H]-	BDMFPIHQWMHVOI	InChI=1S/C9H14O5/c1-7(10)6-9(12)14-5-3-4-13-8(2)11/h3-6H2,1-2H3	null	CC(=O)CC(=O)OCCCOC(=O)C	0.341000468	10330475	PubChem:(10330475)	2
17	1	N/A	-148.94188555579603	C9H14O5	[M - H2O - H]-	HUUGDMPJPOGUOF	InChI=1S/C9H14O5/c1-3-4-8(11)14-9(12)6-5-7(10)13-2/h3-6H2,1-2H3	null	CCCC(=O)OC(=O)CCC(=O)OC	0.5	134572839	PubChem:(134572839)	2
18	1	N/A	-149.62567639070267	C9H14O5	[M - H2O - H]-	KBKHRHGKZDQSSN	InChI=1S/C9H14O5/c1-8(2,6(11)12)5(10)9(3,4)7(13)14/h1-4H3,(H,11,12)(H,13,14)	null	CC(C)(C(=O)C(C)(C)C(=O)O)C(=O)O	1.20000005	129697679	PubChem:(129697679)	2
