rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.09098685799141229	-89.71046924629768	C9H14O6	[M - H]-	MJCJFUJXVGIUOD	InChI=1S/C9H14O6/c1-8(2,6(12)13)9(3,7(14)15)4-5(10)11/h4H2,1-3H3,(H,10,11)(H,12,13)(H,14,15)	camphoronic acid	CC(C)(C(=O)O)C(C)(CC(=O)O)C(=O)O	0.0	102804;92261059;92261060	PubChem:(102804 92261059 92261060);NORMAN:(NS00050134)	262146
2	1	N/A	-93.06479006980143	C9H14O6	[M - H]-	JCBAQALZAHNGQT	InChI=1S/C9H14O6/c1-3-5(4-2)9(6(10)11,7(12)13)8(14)15/h5H,3-4H2,1-2H3,(H,10,11)(H,12,13)(H,14,15)	null	CCC(CC)C(C(=O)O)(C(=O)O)C(=O)O	1.5	87333963	PubChem:(87333963)	2
3	1	N/A	-94.28664333991294	C9H14O6	[M - H]-	OPYXMIDJWBEWOF	InChI=1S/C9H14O6/c1-2-14-8(12)3-4-9(13)15-6-5-7(10)11/h2-6H2,1H3,(H,10,11)	null	CCOC(=O)CCC(=O)OCCC(=O)O	0.301168144	57172059	PubChem:(57172059)	2
4	1	N/A	-99.52023393237583	C9H14O6	[M - H]-	KGYDNUDPRXRHSR	InChI=1S/C9H14O6/c1-3-5(8(12)13)6(9(14)15)4(2)7(10)11/h4-6H,3H2,1-2H3,(H,10,11)(H,12,13)(H,14,15)	null	CCC(C(C(C)C(=O)O)C(=O)O)C(=O)O	0.300000012	57736112;89194620	PubChem:(57736112 89194620)	2
5	1	N/A	-99.59426645133827	C9H14O6	[M - H]-	LAHZBPMHIHSEQC	InChI=1S/C9H14O6/c1-4-8(2,3)9(5(10)11,6(12)13)7(14)15/h4H2,1-3H3,(H,10,11)(H,12,13)(H,14,15)	null	CCC(C)(C)C(C(=O)O)(C(=O)O)C(=O)O	1.39999998	87286105	PubChem:(87286105)	2
6	1	N/A	-102.38094340507776	C9H14O6	[M - H]-	NAHTUAZWEWZUKO	InChI=1S/C9H14O6/c1-8(2,3)4-9(5(10)11,6(12)13)7(14)15/h4H2,1-3H3,(H,10,11)(H,12,13)(H,14,15)	null	CC(C)(C)CC(C(=O)O)(C(=O)O)C(=O)O	1.20000005	87286107	PubChem:(87286107)	2
7	1	N/A	-104.46877033695071	C9H14O6	[M - H]-	YBTUSOMZKNJZQK	InChI=1S/C9H14O6/c1-13-7(10)3-4-9(12)15-6-5-8(11)14-2/h3-6H2,1-2H3	null	COC(=O)CCC(=O)OCCC(=O)OC	-0.300000012	131843942	PubChem:(131843942)	2
8	1	N/A	-105.30262167143668	C9H14O6	[M - H]-	DMKJEUKXQNNFFC	InChI=1S/C9H14O6/c1-4(6(10)11)9(3,8(14)15)5(2)7(12)13/h4-5H,1-3H3,(H,10,11)(H,12,13)(H,14,15)	null	CC(C(=O)O)C(C)(C(C)C(=O)O)C(=O)O	0.300000012	91996097	PubChem:(91996097)	2
9	1	N/A	-108.09365392621555	C9H14O6	[M - H]-	MAKONRHMWHRWMX	InChI=1S/C9H14O6/c1-9(2)14-5(4-7(10)11)3-6(15-9)8(12)13/h5-6H,3-4H2,1-2H3,(H,10,11)(H,12,13)	(4S,6R)-6-(carboxymethyl)-2,2-dimethyl-1,3-dioxane-4-carboxylic acid	CC1(OC(CC(O1)C(=O)O)CC(=O)O)C	0.0	18652090	PubChem:(18652090)	2
10	1	N/A	-109.3516891789513	C9H14O6	[M - H]-	SAVHLKMOIRNBOE	InChI=1S/C9H14O6/c1-8(4-7(10)11)14-5-9(6-15-8)12-2-3-13-9/h2-6H2,1H3,(H,10,11)	null	CC1(OCC2(CO1)OCCO2)CC(=O)O	-1.0	68569421	PubChem:(68569421)	2
11	1	N/A	-110.43936039253413	C9H14O6	[M - H]-	BGYZUHFNEBFJQQ	InChI=1S/C9H14O6/c1-2-5(8(12)13)6(9(14)15)3-4-7(10)11/h5-6H,2-4H2,1H3,(H,10,11)(H,12,13)(H,14,15)	hexane-1,3,4-tricarboxylic acid	CCC(C(CCC(=O)O)C(=O)O)C(=O)O	0.0	17864305	PubChem:(17864305);KEGG Mine	8589934594
12	1	N/A	-111.66964777133784	C9H14O6	[M - H]-	MCEYUSXKJFRPBE	InChI=1S/C9H14O6/c1-4(2)3-5(7(10)11)6(8(12)13)9(14)15/h4-6H,3H2,1-2H3,(H,10,11)(H,12,13)(H,14,15)	(2R)-4-methylpentane-1,1,2-tricarboxylic Acid	CC(C)CC(C(C(=O)O)C(=O)O)C(=O)O	0.699999988	11830907;19386823	PubChem:(11830907 19386823)	2
13	1	N/A	-112.07998421322873	C9H14O6	[M - H]-	QLLUXEXIDDBSTP	InChI=1S/C9H14O6/c1-5(2)3-9(7(12)13,8(14)15)4-6(10)11/h5H,3-4H2,1-2H3,(H,10,11)(H,12,13)(H,14,15)	null	CC(C)CC(CC(=O)O)(C(=O)O)C(=O)O	0.5	123533390	PubChem:(123533390)	2
14	1	N/A	-112.09429529693473	C9H14O6	[M - H]-	LVAUHOGCZGDDIX	InChI=1S/C9H14O6/c1-12-7(10)5-9(6-8(11)13-2)14-3-4-15-9/h3-6H2,1-2H3	dimethyl 1,3-dioxolane-2,2-diacetate	COC(=O)CC1(OCCO1)CC(=O)OC	-0.699999988	228900	PubChem:(228900)	2
15	1	N/A	-112.4780920951965	C9H14O6	[M - H]-	ROZOUYVVWUTPNG	InChI=1S/C9H14O6/c1-9(2)14-5(7(10)12-3)6(15-9)8(11)13-4/h5-6H,1-4H3	ACMC-20apmp	CC1(OC(C(O1)C(=O)OC)C(=O)OC)C	0.300000012	688154;688155;688156;318276;57016652;60128187;68391286	PubChem class - safety and toxic;PubChem:(688154 688155 688156 318276 57016652 60128187 68391286);PubMed	67108930
16	1	N/A	-113.28611634192261	C9H14O6	[M - H]-	IAYJHQXDKWIESP	InChI=1S/C9H14O6/c1-4(2)5(7(10)11)3-6(8(12)13)9(14)15/h4-6H,3H2,1-2H3,(H,10,11)(H,12,13)(H,14,15)	null	CC(C)C(CC(C(=O)O)C(=O)O)C(=O)O	0.699999988	131860598	PubChem:(131860598)	2
17	1	N/A	-113.7782272598225	C9H14O6	[M - H]-	ZQIVSELASBOXFD	InChI=1S/C9H14O6/c1-3-9(7(11)12,8(13)14)5-6(10)15-4-2/h3-5H2,1-2H3,(H,11,12)(H,13,14)	null	CCC(CC(=O)OCC)(C(=O)O)C(=O)O	0.400000006	88266536	PubChem:(88266536)	2
18	1	N/A	-114.25164579277187	C9H14O6	[M - H]-	YMBIBZZPJQMLTA	InChI=1S/C9H14O6/c10-6-2-1-5(8(13)14)3-9(6,15)4-7(11)12/h5-6,10,15H,1-4H2,(H,11,12)(H,13,14)	null	C1CC(C(CC1C(=O)O)(CC(=O)O)O)O	-0.711902797	""	KEGG Mine	8589934592
19	1	N/A	-114.46332424295457	C9H14O6	[M - H]-	STBXJICNOLFPCU	InChI=1S/C9H14O6/c1-4-9(7(11)12,8(13)15-3)5-6(10)14-2/h4-5H2,1-3H3,(H,11,12)	null	CCC(CC(=O)OC)(C(=O)O)C(=O)OC	0.400000006	87464034	PubChem:(87464034)	2
20	1	N/A	-114.51233425377333	C9H14O6	[M - H]-	PFZGFTYSHWPSLD	InChI=1S/C9H14O6/c1-5(7(10)13-2)6(8(11)14-3)9(12)15-4/h5-6H,1-4H3	null	CC(C(C(=O)OC)C(=O)OC)C(=O)OC	0.600000024	12838518	PubChem:(12838518)	2
21	1	N/A	-114.87479887276636	C9H14O6	[M - H]-	RDOAONCEAGHVKG	InChI=1S/C9H14O6/c1-7(2)8(12,5(10)14-3)9(7,13)6(11)15-4/h12-13H,1-4H3	dimethyl 1,2-dihydroxy-3,3-dimethylcyclopropane-1,2-dicarboxylate	CC1(C(C1(C(=O)OC)O)(C(=O)OC)O)C	0.5	22904645	PubChem:(22904645)	2
22	1	N/A	-115.25092162816603	C9H14O6	[M - H]-	PCHXBQFMLYEVCM	InChI=1S/C9H14O6/c1-5(2)6(10)3-9(15,8(13)14)4-7(11)12/h5,15H,3-4H2,1-2H3,(H,11,12)(H,13,14)	null	CC(C)C(=O)CC(CC(=O)O)(C(=O)O)O	-0.800000012	134558708	PubChem:(134558708)	2
23	1	N/A	-116.29805151328094	C9H14O6	[M - H]-	YSARBTHSZMNCIB	InChI=1S/C9H14O6/c10-7(11)3-1-2-6(9(14)15)4-5-8(12)13/h6H,1-5H2,(H,10,11)(H,12,13)(H,14,15)	1,3,6-Hexanetricarboxylic acid	C(CC(CCC(=O)O)C(=O)O)CC(=O)O	-0.200000003	14795114;92522813;92522814	PubChem:(14795114 92522813 92522814);PubMed	66
24	1	N/A	-116.72358773069537	C9H14O6	[M - H]-	PGJLKDJGAWHDKX	InChI=1S/C9H14O6/c1-2-4-9(7(12)13,8(14)15)5-3-6(10)11/h2-5H2,1H3,(H,10,11)(H,12,13)(H,14,15)	hexane-1,3,3-tricarboxylic acid	CCCC(CCC(=O)O)(C(=O)O)C(=O)O	0.600000024	17864298	PubChem:(17864298)	2
25	1	N/A	-117.00819585216833	C9H14O6	[M - H]-	QSFKNFDTQMEYLV	InChI=1S/C9H14O6/c10-7(11)3-1-2-6-15-9(14)5-4-8(12)13/h1-6H2,(H,10,11)(H,12,13)	null	C(CCOC(=O)CCC(=O)O)CC(=O)O	-0.200000003	57306259	PubChem:(57306259)	2
26	1	N/A	-117.61816795444625	C9H14O6	[M - H]-	JORGWAILQRZLIO	InChI=1S/C9H14O6/c1-4(7(10)11)3-6(9(14)15)5(2)8(12)13/h4-6H,3H2,1-2H3,(H,10,11)(H,12,13)(H,14,15)	1-methylpentane-1,2,4-tricarboxylic acid	CC(CC(C(C)C(=O)O)C(=O)O)C(=O)O	0.300000012	22943172;59760566	PubChem:(22943172 59760566)	2
27	1	N/A	-117.7141098162056	C9H14O6	[M - H]-	LNHAHLRNUZQUTE	InChI=1S/C9H14O6/c1-4-5-14-6(8(10)12-2)7(15-5)9(11)13-3/h5-7H,4H2,1-3H3	null	CCC1OC(C(O1)C(=O)OC)C(=O)OC	0.699999988	12599608;12599609	PubChem:(12599608 12599609)	2
28	1	N/A	-117.81609207554732	C9H14O6	[M - H]-	ZHMUMYDLJIQOGW	InChI=1S/C9H14O6/c1-2-9(13,3-7(10)11)8(12)15-5-6-4-14-6/h6,13H,2-5H2,1H3,(H,10,11)	null	CCC(CC(=O)O)(C(=O)OCC1CO1)O	-0.600000024	54547434	PubChem:(54547434)	2
29	1	N/A	-117.87953116271946	C9H14O6	[M - H]-	FWOMLGVRVSLROK	InChI=1S/C9H14O6/c1-8(2)6(12)5(11)4(10)3-9(8,15)7(13)14/h4-5,10-11,15H,3H2,1-2H3,(H,13,14)	null	CC1(C(=O)C(C(CC1(C(=O)O)O)O)O)C	-1.39999998	91663999	PubChem:(91663999);PubChem class - bio and metabolites	16777218
30	1	N/A	-118.21098628650317	C9H14O6	[M - H]-	VSKANARNDKTCLG	InChI=1S/C9H14O6/c10-5-7-6(3-4-14-7)15-9(13)2-1-8(11)12/h6-7,10H,1-5H2,(H,11,12)	null	C1COC(C1OC(=O)CCC(=O)O)CO	-1.0	67084767	PubChem:(67084767)	2
31	1	N/A	-118.52588628208574	C9H14O6	[M - H]-	DQHBBOAGHFJJLE	InChI=1S/C9H14O6/c1-3-6(4-10)15-8(9(12)13)7(5-11)14-2/h4-8H,3H2,1-2H3,(H,12,13)	null	CCC(C=O)OC(C(C=O)OC)C(=O)O	-0.400000006	129094081	PubChem:(129094081)	2
32	1	N/A	-120.06793108461434	C9H14O6	[M - H]-	LSAIIAKZVXFJOH	InChI=1S/C9H14O6/c1-7(2)14-8(3,5(10)11)9(4,15-7)6(12)13/h1-4H3,(H,10,11)(H,12,13)	null	CC1(OC(C(O1)(C)C(=O)O)(C)C(=O)O)C	0.100000001	22904646;22904647;45073515;45073516;54049704;93532998	PubChem:(22904646 22904647 45073515 45073516 54049704 93532998)	2
33	1	N/A	-120.37574859026552	C9H14O6	[M - H]-	KISJPXHCBJRCMF	InChI=1S/C9H14O6/c1-2-3-8(12)14-6-15-9(13)5-4-7(10)11/h2-6H2,1H3,(H,10,11)	null	CCCC(=O)OCOC(=O)CCC(=O)O	0.400000006	135197819	PubChem:(135197819)	2
34	1	N/A	-120.4625046376306	C9H14O6	[M - H]-	NCUKEKGNFNRDLX	InChI=1S/C9H14O6/c1-9(8(14)15,4-2-6(10)11)5-3-7(12)13/h2-5H2,1H3,(H,10,11)(H,12,13)(H,14,15)	3-methylpentane-1,3,5-tricarboxylic acid	CC(CCC(=O)O)(CCC(=O)O)C(=O)O	0.328798473	226562	PubChem:(226562)	2
35	1	N/A	-120.62740706289901	C9H14O6	[M - H]-	HWWXHQXIIWASFQ	InChI=1S/C9H14O6/c1-9(2,8(14)15)5(7(12)13)3-4-6(10)11/h5H,3-4H2,1-2H3,(H,10,11)(H,12,13)(H,14,15)	null	CC(C)(C(CCC(=O)O)C(=O)O)C(=O)O	0.0	86103205;99985346;99985352	PubChem:(86103205 99985346 99985352)	2
36	1	N/A	-121.22945009049654	C9H14O6	[M - H]-	RAPDQVFSIVBHOK	InChI=1S/C9H14O6/c1-5-9(6(10)13-2,7(11)14-3)8(12)15-4/h5H2,1-4H3	null	CCC(C(=O)OC)(C(=O)OC)C(=O)OC	1.0	12576407	PubChem:(12576407)	2
37	1	N/A	-121.61590237193177	C9H14O6	[M - H]-	DGTLFZBTDVMMNH	InChI=1S/C9H14O6/c10-7(11)1-2-9(5-8(12)13)6-14-3-4-15-9/h1-6H2,(H,10,11)(H,12,13)	null	C1COC(CO1)(CCC(=O)O)CC(=O)O	-1.10000002	138977839	PubChem:(138977839)	2
38	1	N/A	-121.86349287959571	C9H14O6	[M - H]-	NCLHBWWMFXNZAY	InChI=1S/C9H14O6/c1-15-8(12)5-3-6(9(13)14)2-4-7(10)11/h6H,2-5H2,1H3,(H,10,11)(H,13,14)	null	COC(=O)CCC(CCC(=O)O)C(=O)O	-0.200000003	121429145	PubChem:(121429145)	2
