rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.1155857666910418	-83.45183517806736	C10H20O5	[M - H]-	NOBQDMTVUIPDOO	InChI=1S/C10H20O5/c1-10(2,9(12)13)3-5-14-7-8-15-6-4-11/h11H,3-8H2,1-2H3,(H,12,13)	null	CC(C)(CCOCCOCCO)C(=O)O	0.0	87312077	PubChem:(87312077)	2
2	1	N/A	-96.18651183496574	C10H20O5	[M - H]-	JNRKCPISOMQBIS	InChI=1S/C10H20O5/c1-10(8-12,9(13)14)4-2-3-6-15-7-5-11/h11-12H,2-8H2,1H3,(H,13,14)	null	CC(CCCCOCCO)(CO)C(=O)O	-0.300000012	91598132	PubChem:(91598132)	2
3	1	N/A	-97.86627862828337	C10H20O5	[M - H]-	POHCFCKTOQMDEV	InChI=1S/C10H20O5/c1-6(11)5-7(12)10(15,8(13)14)9(2,3)4/h6-7,11-12,15H,5H2,1-4H3,(H,13,14)	null	CC(CC(C(C(=O)O)(C(C)(C)C)O)O)O	0.200000003	102433071	PubChem:(102433071)	2
4	1	N/A	-103.8287725219852	C10H20O5	[M - H]-	AUWYTYUVYUFBFJ	InChI=1S/C10H20O5/c1-8(2,6-11)5-10(14,15)9(3,4)7(12)13/h11,14-15H,5-6H2,1-4H3,(H,12,13)	null	CC(C)(CC(C(C)(C)C(=O)O)(O)O)CO	0.100000001	88388201	PubChem:(88388201)	2
5	1	N/A	-104.32712149035214	C10H20O5	[M - H]-	WXLYUVBUQNNKIG	InChI=1S/C10H20O5/c11-6-3-10(4-7-12,5-8-13)2-1-9(14)15/h11-13H,1-8H2,(H,14,15)	null	C(CC(CCO)(CCO)CCO)C(=O)O	-0.800000012	89137193	PubChem:(89137193)	2
6	1	N/A	-105.31635363582798	C10H20O5	[M - H]-	LXWOUDSQGLGHLW	InChI=1S/C10H20O5/c1-2-4-13-6-8-15-9-7-14-5-3-10(11)12/h2-9H2,1H3,(H,11,12)	null	CCCOCCOCCOCCC(=O)O	0.200000003	87458800	PubChem:(87458800)	2
7	1	N/A	-106.29582597974266	C10H20O5	[M - H]-	RKQKOSLOHMHZDK	InChI=1S/C10H20O5/c1-13-5-3-7-15-9-8-14-6-2-4-10(11)12/h2-9H2,1H3,(H,11,12)	null	COCCCOCCOCCCC(=O)O	0.0	103175936	PubChem:(103175936)	2
8	1	N/A	-107.18582199839356	C10H20O5	[M - H]-	CAAHIMRFMULROX	InChI=1S/C10H20O5/c1-13-8-9-15-7-3-6-14-5-2-4-10(11)12/h2-9H2,1H3,(H,11,12)	null	COCCOCCCOCCCC(=O)O	0.0	103400727	PubChem:(103400727)	2
9	1	N/A	-110.22314404765532	C10H20O5	[M - H]-	WQSVQBWOZSUVET	InChI=1S/C10H20O5/c1-4-14-7-8-15-10(2,9(11)12)5-6-13-3/h4-8H2,1-3H3,(H,11,12)	null	CCOCCOC(C)(CCOC)C(=O)O	0.300000012	114998821	PubChem:(114998821)	2
10	1	N/A	-110.6774706708268	C10H20O5	[M - H]-	QXKNRQFWVCRZIS	InChI=1S/C10H20O5/c1-2-13-6-7-15-9-8-14-5-3-4-10(11)12/h2-9H2,1H3,(H,11,12)	null	CCOCCOCCOCCCC(=O)O	0.0	25179085	PubChem:(25179085)	2
11	1	N/A	-111.75323016812665	C10H20O5	[M - H]-	ZLCZCURPJPCFRT	InChI=1S/C10H20O5/c11-4-3-6-7(13)1-2-8(14)10(6)9(15)5-12/h6-15H,1-5H2	null	C1CC(C(C(C1O)CCO)C(CO)O)O	-1.10000002	70353505;70353506	PubChem:(70353505 70353506)	2
12	1	N/A	-112.51942465653696	C10H20O5	[M - H]-	KNGBNCVMMHXBCJ	InChI=1S/C10H20O5/c1-13-6-7-15-9-8-14-5-3-2-4-10(11)12/h2-9H2,1H3,(H,11,12)	null	COCCOCCOCCCCC(=O)O	0.0	86088312	PubChem:(86088312)	2
13	1	N/A	-113.38537265926895	C10H20O5	[M - H]-	AWDQRTQXHOOMAC	InChI=1S/C10H20O5/c1-2-3-5-14-7-9(11)8-15-6-4-10(12)13/h9,11H,2-8H2,1H3,(H,12,13)	null	CCCCOCC(COCCC(=O)O)O	0.100000001	88491149	PubChem:(88491149)	2
14	1	N/A	-114.31976838493037	C10H20O5	[M - H]-	OADMVDOPLHPWAL	InChI=1S/C10H20O5/c1-10(9(11)12,5-8-14-3)15-7-4-6-13-2/h4-8H2,1-3H3,(H,11,12)	null	CC(CCOC)(C(=O)O)OCCCOC	0.300000012	114998820	PubChem:(114998820)	2
