rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.0893010199872533	-66.04336850178055	C8H10O5	[M - H]-	NVJPPKQVFOLZJR	InChI=1S/C8H10O5/c1-4(9)3-6(8(12)13)5(2)7(10)11/h3H2,1-2H3,(H,10,11)(H,12,13)	null	CC(=O)CC(=C(C)C(=O)O)C(=O)O	-0.400000006	22289591;88003837;91199566	PubChem:(22289591 88003837 91199566)	2
2	1	N/A	-68.21581989896166	C8H10O5	[M - H]-	VIEBOEQKLZRXDV	InChI=1S/C8H10O5/c9-6(4-5-8(12)13)2-1-3-7(10)11/h4-5H,1-3H2,(H,10,11)(H,12,13)	2-Octenedioic acid, 4-oxo-	C(CC(=O)C=CC(=O)O)CC(=O)O	-0.5	21103079;73742914	PubChem:(21103079 73742914);PubMed;KEGG Mine	8589934658
3	1	N/A	-68.30273738925784	C8H10O5	[M - H]-	GXEKYRXVRROBEV	InChI=1S/C8H10O5/c9-7(10)5-3-1-2-4(13-3)6(5)8(11)12/h3-6H,1-2H2,(H,9,10)(H,11,12)	Aquathol	C1CC2C(C(C1O2)C(=O)O)C(=O)O	-0.5	3225;166776;168842;12954483;12954484;11112419;10375165;22807063;51018652;50918871;50918883;75637571;98045533;101257217;130881426;131187903;134692380	ZINC bio:(ZINC03872447 ZINC03872448 ZINC13544825);additional;HSDB:(145-73-3);MeSH:(3225 168842 11112419);PubMed;NORMAN:(NS00015678);COCONUT:(CNP0110194);PubChem:(3225 166776 168842 12954483 12954484 11112419 10375165 22807063 51018652 50918871 50918883 75637571 98045533 101257217 130881426 131187903 134692380);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;PubChem class - drug	120349254
4	1	N/A	-73.24069902033166	C8H10O5	[M - H]-	MMZZZIKERYUEAE	InChI=1S/C8H10O5/c1-4(5(2)9)6(8(12)13)3-7(10)11/h3H2,1-2H3,(H,10,11)(H,12,13)	null	CC(=C(CC(=O)O)C(=O)O)C(=O)C	-0.400000006	58363744;76735275	PubChem:(58363744 76735275)	2
5	1	N/A	-75.26698731807014	C8H10O5	[M - H]-	SDZVEWUFGIQYBA	InChI=1S/C8H10O5/c9-6(8(12)13)4-2-1-3-5-7(10)11/h3,5H,1-2,4H2,(H,10,11)(H,12,13)	null	C(CC=CC(=O)O)CC(=O)C(=O)O	0.200000003	87719742	PubChem:(87719742);KEGG Mine	8589934594
6	1	N/A	-86.48050076504734	C8H10O5	[M - H]-	XHVZIVYWCHWFBT	InChI=1S/C8H10O5/c1-5(9)2-6(3-7(10)11)4-8(12)13/h3H,2,4H2,1H3,(H,10,11)(H,12,13)	null	CC(=O)CC(=CC(=O)O)CC(=O)O	-0.400000006	57620426	PubChem:(57620426)	2
7	1	N/A	-87.03613525371212	C8H10O5	[M - H]-	WAVNRJHXPBJUDT	InChI=1S/C8H10O5/c1-3-5(4(2)7(10)11)6(9)8(12)13/h3H2,1-2H3,(H,10,11)(H,12,13)	null	CCC(=C(C)C(=O)O)C(=O)C(=O)O	0.600000024	87224687	PubChem:(87224687)	2
8	1	N/A	-87.28031421624645	C8H10O5	[M - H]-	BGPRLDCGFWHLCA	InChI=1S/C8H10O5/c9-4-1-2-5(7(10)11)6(3-4)8(12)13/h1-2,4-6,9H,3H2,(H,10,11)(H,12,13)	null	C1C(C=CC(C1C(=O)O)C(=O)O)O	-0.600000024	12726615;130898721;135086217	PubChem:(12726615 130898721 135086217)	2
9	1	N/A	-87.9925974728697	C8H10O5	[M - H]-	XZXDIOVCFHRXQL	InChI=1S/C8H10O5/c9-5-3-1-2-4(7(10)11)6(5)8(12)13/h4,6H,1-3H2,(H,10,11)(H,12,13)	3-oxocyclohexane-1,2-dicarboxylic acid	C1CC(C(C(=O)C1)C(=O)O)C(=O)O	0.300000012	21430047	PubChem:(21430047)	2
10	1	N/A	-88.78194705862754	C8H10O5	[M - H]-	PZBQJHYTCAQGMA	InChI=1S/C8H10O5/c1-5(9)2-6(10)3-7(11)4-8(12)13/h2-4H2,1H3,(H,12,13)	null	CC(=O)CC(=O)CC(=O)CC(=O)O	-0.699999988	85975180	PubChem:(85975180)	2
