rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.09055124872396118	-117.52549061577277	C9H12O7	[M - H]-	KXBJOVMQKUZJDE	InChI=1S/C9H12O7/c10-5(11)4-9(16,7(14)15)8(6(12)13)2-1-3-8/h16H,1-4H2,(H,10,11)(H,12,13)(H,14,15)	null	C1CC(C1)(C(=O)O)C(CC(=O)O)(C(=O)O)O	-1.10000002	123724000	PubChem:(123724000)	2
2	1	N/A	-118.73032997205154	C9H12O7	[M - H]-	JFHLAKIUWNVNEC	InChI=1S/C9H12O7/c1-2-3-16-7(12)5-9(15,8(13)14)4-6(10)11/h2,15H,1,3-5H2,(H,10,11)(H,13,14)	null	C=CCOC(=O)CC(CC(=O)O)(C(=O)O)O	-0.813757837	53952340	PubChem:(53952340)	2
3	1	N/A	-119.09645976315204	C9H12O7	[M - H]-	CADIUSSWTAXEIF	InChI=1S/C9H12O7/c1-4(10)14-3-6-8(15-5(2)11)7(12)9(13)16-6/h6-8,12H,3H2,1-2H3	null	CC(=O)OCC1C(C(C(=O)O1)O)OC(=O)C	-0.800000012	131847062	PubChem:(131847062)	2
4	1	N/A	-121.82133750567696	C9H12O7	[M - H]-	LXSXTRNQMRICQQ	InChI=1S/C9H12O7/c1-4-2-8(4,6(12)13)9(16,7(14)15)3-5(10)11/h4,16H,2-3H2,1H3,(H,10,11)(H,12,13)(H,14,15)	null	CC1CC1(C(=O)O)C(CC(=O)O)(C(=O)O)O	-1.20000005	67958719	PubChem:(67958719)	2
5	1	N/A	-127.6514623103973	C9H12O7	[M - H]-	RIOWWRMXSSGADP	InChI=1S/C9H12O7/c1-5(10)9(2-6(11)12,3-7(13)14)4-8(15)16/h2-4H2,1H3,(H,11,12)(H,13,14)(H,15,16)	null	CC(=O)C(CC(=O)O)(CC(=O)O)CC(=O)O	-1.79999995	54268660	PubChem:(54268660)	2
6	1	N/A	-129.19174531617733	C9H12O7	[M - H]-	CBXYAEIBQKMGAA	InChI=1S/C9H12O7/c10-5(11)3-1-2-4-9(8(14)15)6(16-9)7(12)13/h6H,1-4H2,(H,10,11)(H,12,13)(H,14,15)	null	C(CCC1(C(O1)C(=O)O)C(=O)O)CC(=O)O	-0.48040539	""	KEGG Mine	8589934592
7	1	N/A	-132.0891541078672	C9H12O7	[M - H]-	BTTJSUNZFWDQFY	InChI=1S/C9H12O7/c1-4(10)2-6(11)15-3-5-7(12)8(13)9(14)16-5/h5,7-8,12-13H,2-3H2,1H3	null	CC(=O)CC(=O)OCC1C(C(C(=O)O1)O)O	-1.5	44376719;46876836	PubChem:(44376719 46876836);PubMed	66
8	1	N/A	-138.78067477855103	C9H12O7	[M - H]-	JUNDGBULUULWNE	InChI=1S/C9H12O7/c1-3-5(8(12)13)6(9(14)15)4(2-16-3)7(10)11/h3-6H,2H2,1H3,(H,10,11)(H,12,13)(H,14,15)	null	CC1C(C(C(CO1)C(=O)O)C(=O)O)C(=O)O	-1.10000002	89746655	PubChem:(89746655)	2
9	1	N/A	-139.7511594165407	C9H12O7	[M - H]-	ZERQCBHLGLOICY	InChI=1S/C9H12O7/c10-6(11)3-1-2-4-9(16,8(14)15)5-7(12)13/h2,4,16H,1,3,5H2,(H,10,11)(H,12,13)(H,14,15)	null	C(CC(=O)O)C=CC(CC(=O)O)(C(=O)O)O	-0.839444876	""	KEGG Mine	8589934592
10	1	N/A	-140.81571364175366	C9H12O7	[M - H]-	XXQKEYSBMGFQOT	InChI=1S/C9H12O7/c1-5(10)16-9(15)4-6(2-7(11)12)3-8(13)14/h6H,2-4H2,1H3,(H,11,12)(H,13,14)	null	CC(=O)OC(=O)CC(CC(=O)O)CC(=O)O	-0.899999976	87100389	PubChem:(87100389)	2
11	1	N/A	-143.7868548465299	C9H12O7	[M - H]-	LTUFUCALOWYAIT	InChI=1S/C9H12O7/c1-3(10)14-2-4-7-6(11)5(8(12)15-4)9(13)16-7/h4-8,11-12H,2H2,1H3	null	CC(=O)OCC1C2C(C(C(O1)O)C(=O)O2)O	-1.60000002	68331493	PubChem:(68331493)	2
12	1	N/A	-144.76078599184737	C9H12O7	[M - H]-	WLCTWTPUSWBFQR	InChI=1S/C9H12O7/c10-6(11)3-1-2-4-9(16,8(14)15)5-7(12)13/h1,3,16H,2,4-5H2,(H,10,11)(H,12,13)(H,14,15)	null	C(CC(CC(=O)O)(C(=O)O)O)C=CC(=O)O	-0.557861149	""	KEGG Mine	8589934592
13	1	N/A	-146.40226783392856	C9H12O7	[M - H]-	XINLUHYCQSVGNC	InChI=1S/C9H12O7/c1-3-4(7(10)11)2-16-6(9(14)15)5(3)8(12)13/h3-6H,2H2,1H3,(H,10,11)(H,12,13)(H,14,15)	null	CC1C(COC(C1C(=O)O)C(=O)O)C(=O)O	-0.699999988	89746658	PubChem:(89746658)	2
14	1	N/A	-147.47407703593285	C9H12O7	[M - H]-	ASWUQDORWRAVAN	InChI=1S/C9H12O7/c10-7(11)2-4-16-3-1-6(9(14)15)5-8(12)13/h5H,1-4H2,(H,10,11)(H,12,13)(H,14,15)	null	C(COCCC(=O)O)C(=CC(=O)O)C(=O)O	-0.511350214	""	KEGG Mine	8589934592
15	1	N/A	-149.02602312752134	C9H12O7	[M - H]-	NRYIJVCVSKRTHL	InChI=1S/C9H12O7/c10-5-1-4(8(14)15)2-9(16,7(5)13)3-6(11)12/h2,5,7,10,13,16H,1,3H2,(H,11,12)(H,14,15)	null	C1C(C(C(C=C1C(=O)O)(CC(=O)O)O)O)O	-1.78457034	""	EcoCyc Mine;YMDB Mine;KEGG Mine	60129542144
16	1	N/A	-149.36706230320968	C9H12O7	[M - H]-	SCWCQNFQOIHKQV	InChI=1S/C9H12O7/c10-6(9(15)16)3-1-2-5(8(13)14)4-7(11)12/h4,6,10H,1-3H2,(H,11,12)(H,13,14)(H,15,16)	null	C(CC(C(=O)O)O)CC(=CC(=O)O)C(=O)O	-0.168800116	""	KEGG Mine	8589934592
17	1	N/A	-149.7788934436995	C9H12O7	[M - H]-	PMICGKSUXCQMTF	InChI=1S/C9H12O7/c10-6(11)4-2-1-3-5(8(13)14)7(12)9(15)16/h3,7,12H,1-2,4H2,(H,10,11)(H,13,14)(H,15,16)	null	C(CC=C(C(C(=O)O)O)C(=O)O)CC(=O)O	-0.450383842	""	KEGG Mine	8589934592
18	1	N/A	-150.28787361954184	C9H12O7	[M - H]-	FTJCOYULZPYOOC	InChI=1S/C9H12O7/c1-2-3-15-9(14)7-5(11)4(10)6(12)8(13)16-7/h1,4-8,10-13H,3H2	null	C#CCOC(=O)C1C(C(C(C(O1)O)O)O)O	-1.89999998	87621206	PubChem:(87621206)	2
19	1	N/A	-151.01652046482803	C9H12O7	[M - H]-	XBHITWWKVBZJDJ	InChI=1S/C9H12O7/c1-3-2-16-6(9(14)15)5(8(12)13)4(3)7(10)11/h3-6H,2H2,1H3,(H,10,11)(H,12,13)(H,14,15)	null	CC1COC(C(C1C(=O)O)C(=O)O)C(=O)O	-0.699999988	89746656	PubChem:(89746656)	2
20	1	N/A	-151.29365861997238	C9H12O7	[M - H]-	FCEPHRRTFSGSEQ	InChI=1S/C9H12O7/c1-2-3(10)4(11)5(12)8-6(13)7(14)9(15)16-8/h3-4,7-8,10-11,14H,2H2,1H3	null	CCC(C(C(=O)C1C(=O)C(C(=O)O1)O)O)O	-1.10000002	53791547	PubChem:(53791547)	2
21	1	N/A	-151.80745074762257	C9H12O7	[M - H]-	VUUOVUCDBDGNRS	InChI=1S/C9H12O7/c1-2-3-16-9(15)8(14)7(13)6(12)5(11)4-10/h1,4-8,11-14H,3H2	null	C#CCOC(=O)C(C(C(C(C=O)O)O)O)O	-1.77241731	87621205	PubChem:(87621205)	2
22	1	N/A	-152.6727260586759	C9H12O7	[M - H]-	PTZYXTVHLMEUAO	InChI=1S/C9H12O7/c1-2-5(12)15-8-6(13)9(14)16-7(8)4(11)3-10/h4,7-8,10-11H,2-3H2,1H3	null	CCC(=O)OC1C(OC(=O)C1=O)C(CO)O	-1.0	54208151	PubChem:(54208151)	2
23	1	N/A	-152.71223069281666	C9H12O7	[M - H]-	USFJYJSBSLOFAR	InChI=1S/C9H12O7/c10-6(2-1-3-7(11)12)5(9(15)16)4-8(13)14/h4,6,10H,1-3H2,(H,11,12)(H,13,14)(H,15,16)	null	C(CC(C(=CC(=O)O)C(=O)O)O)CC(=O)O	-0.450383842	""	KEGG Mine	8589934592
24	1	N/A	-152.7137183648738	C9H12O7	[M - H]-	LMZRIZFLBQKWFC	InChI=1S/C9H12O7/c1-2-3-16-9(8(14)15,4-6(10)11)5-7(12)13/h2H,1,3-5H2,(H,10,11)(H,12,13)(H,14,15)	null	C=CCOC(CC(=O)O)(CC(=O)O)C(=O)O	-0.800000012	57591747	PubChem:(57591747)	2
25	1	N/A	-152.71913973833097	C9H12O7	[M - H]-	UMENGDQANQAAJX	InChI=1S/C9H12O7/c10-6(11)4-2-1-3-5(8(13)14)7(12)9(15)16/h12H,1-4H2,(H,10,11)(H,13,14)(H,15,16)	null	C(CCC(=O)O)CC(=C(C(=O)O)O)C(=O)O	0.042571038	""	KEGG Mine	8589934592
26	1	N/A	-153.66737832820914	C9H12O7	[M - H]-	IWAXIKVDFCGZIG	InChI=1S/C9H12O7/c10-6(1-2-7(11)12)3-5(9(15)16)4-8(13)14/h4,6,10H,1-3H2,(H,11,12)(H,13,14)(H,15,16)	null	C(CC(=O)O)C(CC(=CC(=O)O)C(=O)O)O	-0.450383842	""	KEGG Mine	8589934592
